Time[sec]	 X[micron]	 Y[micron]
   0.504	   96.0542	   60.4869
   0.506	   96.0833	   60.4431
   0.508	   96.0458	   60.4288
   0.510	   96.0740	   60.4203
   0.512	   96.0825	   60.4264
   0.514	   96.1001	   60.4198
   0.516	   96.1079	   60.4068
   0.518	   96.1075	   60.4437
   0.520	   96.0910	   60.4540
   0.522	   96.1107	   60.4594
   0.524	   96.1080	   60.4638
   0.526	   96.1194	   60.4202
   0.528	   96.1188	   60.4249
   0.530	   96.1218	   60.4252
   0.532	   96.1551	   60.4486
   0.534	   96.1581	   60.4265
   0.536	   96.1786	   60.4250
   0.538	   96.1461	   60.4846
   0.540	   96.1496	   60.4795
   0.542	   96.1555	   60.4889
   0.544	   96.1847	   60.4622
   0.546	   96.1743	   60.4408
   0.548	   96.1909	   60.4442
   0.550	   96.2063	   60.4315
   0.552	   96.2068	   60.4191
   0.554	   96.2204	   60.4335
   0.556	   96.2282	   60.4451
   0.558	   96.2118	   60.4765
   0.560	   96.2414	   60.4940
   0.562	   96.2163	   60.4669
   0.564	   96.2355	   60.4617
   0.566	   96.2393	   60.4433
   0.568	   96.2379	   60.4663
   0.570	   96.2756	   60.4617
   0.572	   96.2731	   60.4524
   0.574	   96.2720	   60.4264
   0.576	   96.3017	   60.4601
   0.578	   96.2593	   60.4760
   0.580	   96.2858	   60.4187
   0.582	   96.2803	   60.4537
   0.584	   96.2972	   60.4518
   0.586	   96.2827	   60.4578
   0.588	   96.2932	   60.4629
   0.590	   96.3059	   60.4609
   0.592	   96.3323	   60.4580
   0.594	   96.3261	   60.4304
   0.596	   96.3451	   60.4024
   0.598	   96.3259	   60.4199
   0.600	   96.3530	   60.4134
   0.602	   96.3414	   60.4238
   0.604	   96.3410	   60.3927
   0.606	   96.3564	   60.4233
   0.608	   96.3401	   60.4159
   0.610	   96.3598	   60.4317
   0.612	   96.3671	   60.4229
   0.614	   96.3784	   60.4229
   0.616	   96.3854	   60.4123
   0.618	   96.3759	   60.4281
   0.620	   96.4010	   60.4363
   0.622	   96.3968	   60.4032
   0.624	   96.3951	   60.3901
   0.626	   96.4077	   60.4016
   0.628	   96.4038	   60.4387
   0.630	   96.4351	   60.4514
   0.632	   96.4598	   60.4458
   0.634	   96.4527	   60.4430
   0.636	   96.4328	   60.4320
   0.638	   96.4285	   60.4669
   0.640	   96.4830	   60.4267
   0.642	   96.4482	   60.3978
   0.644	   96.4500	   60.3835
   0.646	   96.4719	   60.4271
   0.648	   96.4858	   60.4411
   0.650	   96.4927	   60.4660
   0.652	   96.5035	   60.4518
   0.654	   96.5097	   60.4379
   0.656	   96.5272	   60.4160
   0.658	   96.5273	   60.3839
   0.660	   96.5058	   60.3829
   0.662	   96.5259	   60.3766
   0.664	   96.5239	   60.3980
   0.666	   96.5345	   60.4691
   0.668	   96.5256	   60.4806
   0.670	   96.5529	   60.4784
   0.672	   96.5840	   60.4385
   0.674	   96.5654	   60.4007
   0.676	   96.5363	   60.3682
   0.678	   96.5678	   60.3436
   0.680	   96.5638	   60.3760
   0.682	   96.5753	   60.4073
   0.684	   96.5766	   60.4428
   0.686	   96.5986	   60.4862
   0.688	   96.6191	   60.4664
   0.690	   96.5927	   60.4454
   0.692	   96.5781	   60.4253
   0.694	   96.5970	   60.3910
   0.696	   96.5720	   60.4035
   0.698	   96.6010	   60.4126
   0.700	   96.6138	   60.4591
   0.702	   96.6158	   60.5144
   0.704	   96.6458	   60.4991
   0.706	   96.6409	   60.4985
   0.708	   96.6304	   60.4941
   0.710	   96.6380	   60.4400
   0.712	   96.6428	   60.4646
   0.714	   96.6492	   60.4613
   0.716	   96.6713	   60.4689
   0.718	   96.6734	   60.4778
   0.720	   96.6693	   60.5151
   0.722	   96.6741	   60.5085
   0.724	   96.6851	   60.4964
   0.726	   96.6851	   60.5024
   0.728	   96.6945	   60.4716
   0.730	   96.6710	   60.4888
   0.732	   96.6885	   60.5162
   0.734	   96.6956	   60.5331
   0.736	   96.7174	   60.5190
   0.738	   96.7343	   60.5213
   0.740	   96.7331	   60.5294
   0.742	   96.7129	   60.5006
   0.744	   96.7368	   60.5316
   0.746	   96.7452	   60.4773
   0.748	   96.7601	   60.5173
   0.750	   96.7622	   60.5609
   0.752	   96.7581	   60.5846
   0.754	   96.7531	   60.5660
   0.756	   96.7724	   60.5812
   0.758	   96.7689	   60.5714
   0.760	   96.7916	   60.5448
   0.762	   96.7971	   60.4985
   0.764	   96.7860	   60.4729
   0.766	   96.7826	   60.4958
   0.768	   96.7879	   60.5008
   0.770	   96.8038	   60.5607
   0.772	   96.7902	   60.5987
   0.774	   96.8030	   60.6152
   0.776	   96.8213	   60.5485
   0.778	   96.8234	   60.5084
   0.780	   96.7991	   60.4849
   0.782	   96.8232	   60.4621
   0.784	   96.8245	   60.4443
   0.786	   96.8478	   60.5051
   0.788	   96.8477	   60.5471
   0.790	   96.8304	   60.5731
   0.792	   96.8605	   60.5850
   0.794	   96.8701	   60.5836
   0.796	   96.8428	   60.5468
   0.798	   96.8676	   60.4908
   0.800	   96.8617	   60.5102
   0.802	   96.8882	   60.5261
   0.804	   96.8835	   60.5251
   0.806	   96.8937	   60.5660
   0.808	   96.9148	   60.6061
   0.810	   96.9317	   60.5951
   0.812	   96.8938	   60.5781
   0.814	   96.8949	   60.5738
   0.816	   96.9114	   60.5515
   0.818	   96.9252	   60.5770
   0.820	   96.9511	   60.5700
   0.822	   96.9546	   60.5947
   0.824	   96.9402	   60.6002
   0.826	   96.9242	   60.6136
   0.828	   96.9414	   60.6511
   0.830	   96.9110	   60.6518
   0.832	   96.9551	   60.6140
   0.834	   96.9567	   60.6019
   0.836	   96.9754	   60.6094
   0.838	   96.9643	   60.6289
   0.840	   97.0026	   60.6407
   0.842	   97.0191	   60.6294
   0.844	   96.9990	   60.6513
   0.846	   97.0017	   60.6255
   0.848	   96.9823	   60.6099
   0.850	   96.9960	   60.5935
   0.852	   97.0103	   60.5575
   0.854	   97.0201	   60.6153
   0.856	   97.0159	   60.6520
   0.858	   97.0237	   60.6484
   0.860	   97.0159	   60.6570
   0.862	   97.0703	   60.6268
   0.864	   97.0791	   60.5749
   0.866	   97.0830	   60.5309
   0.868	   97.0635	   60.5651
   0.870	   97.0597	   60.5839
   0.872	   97.0469	   60.6110
   0.874	   97.0701	   60.6499
   0.876	   97.0572	   60.6744
   0.878	   97.0805	   60.6651
   0.880	   97.1105	   60.6000
   0.882	   97.0984	   60.5587
   0.884	   97.0969	   60.5199
   0.886	   97.1067	   60.5489
   0.888	   97.0931	   60.6262
   0.890	   97.0873	   60.6765
   0.892	   97.0947	   60.6939
   0.894	   97.1326	   60.6789
   0.896	   97.1407	   60.6570
   0.898	   97.1269	   60.5996
   0.900	   97.1303	   60.5735
   0.902	   97.1544	   60.5510
   0.904	   97.1357	   60.5560
   0.906	   97.1510	   60.6110
   0.908	   97.1746	   60.6971
   0.910	   97.1895	   60.6750
   0.912	   97.1776	   60.6671
   0.914	   97.1548	   60.6574
   0.916	   97.1987	   60.6215
   0.918	   97.1760	   60.6590
   0.920	   97.2173	   60.6718
   0.922	   97.2229	   60.6507
   0.924	   97.2107	   60.6289
   0.926	   97.1889	   60.6838
   0.928	   97.2222	   60.7149
   0.930	   97.2218	   60.7144
   0.932	   97.1883	   60.7058
   0.934	   97.1965	   60.6604
   0.936	   97.2091	   60.6723
   0.938	   97.2322	   60.6890
   0.940	   97.2597	   60.6996
   0.942	   97.2764	   60.7062
   0.944	   97.2857	   60.7055
   0.946	   97.2535	   60.7102
   0.948	   97.2668	   60.7437
   0.950	   97.2685	   60.7498
   0.952	   97.2817	   60.7270
   0.954	   97.2763	   60.7123
   0.956	   97.2880	   60.7264
   0.958	   97.2690	   60.7560
   0.960	   97.2955	   60.7545
   0.962	   97.3245	   60.7525
   0.964	   97.2992	   60.7493
   0.966	   97.3194	   60.7326
   0.968	   97.2892	   60.7422
   0.970	   97.3169	   60.7204
   0.972	   97.3455	   60.7296
   0.974	   97.3165	   60.7206
   0.976	   97.3191	   60.7146
   0.978	   97.3203	   60.7514
   0.980	   97.3325	   60.7636
   0.982	   97.3601	   60.7930
   0.984	   97.3638	   60.7920
   0.986	   97.3624	   60.7933
   0.988	   97.3819	   60.7162
   0.990	   97.3668	   60.6932
   0.992	   97.3817	   60.6984
   0.994	   97.3857	   60.7132
   0.996	   97.3675	   60.7239
   0.998	   97.3834	   60.7959
   1.000	   97.3859	   60.8523
   1.002	   97.4025	   60.8542
   1.004	   97.4080	   60.8212
   1.006	   97.4203	   60.7776
   1.008	   97.4152	   60.7395
   1.010	   97.4253	   60.7096
   1.012	   97.4160	   60.7280
   1.014	   97.4211	   60.7734
   1.016	   97.4390	   60.8285
   1.018	   97.4126	   60.8531
   1.020	   97.4152	   60.8843
   1.022	   97.4265	   60.8680
   1.024	   97.4307	   60.8435
   1.026	   97.4465	   60.7880
   1.028	   97.4437	   60.7660
   1.030	   97.4685	   60.7637
   1.032	   97.4640	   60.7899
   1.034	   97.4819	   60.8436
   1.036	   97.4697	   60.8572
   1.038	   97.4718	   60.8522
   1.040	   97.4435	   60.8353
   1.042	   97.4452	   60.8279
   1.044	   97.4675	   60.7768
   1.046	   97.4824	   60.8067
   1.048	   97.4926	   60.8076
   1.050	   97.5033	   60.8405
   1.052	   97.5063	   60.8391
   1.054	   97.5065	   60.8737
   1.056	   97.5229	   60.8709
   1.058	   97.4849	   60.8742
   1.060	   97.4874	   60.8348
   1.062	   97.4926	   60.8262
   1.064	   97.5082	   60.8220
   1.066	   97.5120	   60.8399
   1.068	   97.5221	   60.8409
   1.070	   97.5338	   60.8814
   1.072	   97.5410	   60.8993
   1.074	   97.5302	   60.8995
   1.076	   97.5208	   60.9168
   1.078	   97.5221	   60.9072
   1.080	   97.5206	   60.8806
   1.082	   97.5652	   60.8881
   1.084	   97.5838	   60.9107
   1.086	   97.5584	   60.9048
   1.088	   97.5611	   60.9163
   1.090	   97.5989	   60.9236
   1.092	   97.5923	   60.9338
   1.094	   97.5893	   60.9217
   1.096	   97.5524	   60.9562
   1.098	   97.5962	   60.9440
   1.100	   97.6059	   60.9200
   1.102	   97.6131	   60.9366
   1.104	   97.6108	   60.9419
   1.106	   97.6062	   60.9417
   1.108	   97.6322	   60.9332
   1.110	   97.6551	   60.9427
   1.112	   97.6565	   60.9567
   1.114	   97.6612	   60.9672
   1.116	   97.6172	   60.9660
   1.118	   97.6375	   60.9532
   1.120	   97.6453	   60.9533
   1.122	   97.6545	   60.9407
   1.124	   97.6627	   60.9571
   1.126	   97.6522	   60.9364
   1.128	   97.6750	   60.9365
   1.130	   97.6765	   60.9547
   1.132	   97.7109	   60.9831
   1.134	   97.6926	   60.9677
   1.136	   97.6671	   61.0136
   1.138	   97.6780	   61.0126
   1.140	   97.6583	   61.0215
   1.142	   97.6805	   61.0086
   1.144	   97.6965	   61.0176
   1.146	   97.6825	   61.0217
   1.148	   97.6940	   61.0386
   1.150	   97.7259	   61.0570
   1.152	   97.7186	   61.0260
   1.154	   97.7226	   61.0534
   1.156	   97.7190	   61.0440
   1.158	   97.7714	   61.0015
   1.160	   97.7447	   60.9742
   1.162	   97.7696	   60.9854
   1.164	   97.7674	   60.9602
   1.166	   97.7796	   60.9846
   1.168	   97.7657	   61.0132
   1.170	   97.7499	   61.0559
   1.172	   97.7857	   61.0723
   1.174	   97.7821	   61.0454
   1.176	   97.8237	   61.0357
   1.178	   97.8478	   60.9999
   1.180	   97.8480	   60.9483
   1.182	   97.8281	   60.9368
   1.184	   97.8182	   60.9908
   1.186	   97.7988	   61.0584
   1.188	   97.7928	   61.1017
   1.190	   97.8211	   61.1088
   1.192	   97.8440	   61.0365
   1.194	   97.8623	   61.0080
   1.196	   97.8769	   60.9909
   1.198	   97.8918	   60.9889
   1.200	   97.8665	   61.0108
   1.202	   97.8598	   61.0214
   1.204	   97.8430	   61.0596
   1.206	   97.8645	   61.1103
   1.208	   97.8718	   61.1003
   1.210	   97.8672	   61.0749
   1.212	   97.8719	   61.0235
   1.214	   97.8945	   60.9964
   1.216	   97.9136	   61.0205
   1.218	   97.9178	   61.0360
   1.220	   97.9265	   61.0552
   1.222	   97.9197	   61.0792
   1.224	   97.8644	   61.1076
   1.226	   97.9189	   61.1111
   1.228	   97.9051	   61.1388
   1.230	   97.9263	   61.1015
   1.232	   97.9066	   61.0667
   1.234	   97.9255	   61.0582
   1.236	   97.9457	   61.1011
   1.238	   97.9798	   61.1059
   1.240	   97.9493	   61.1202
   1.242	   97.9306	   61.1372
   1.244	   97.9150	   61.1649
   1.246	   97.9284	   61.1706
   1.248	   97.9310	   61.1705
   1.250	   97.9650	   61.1575
   1.252	   97.9730	   61.1327
   1.254	   97.9772	   61.1386
   1.256	   97.9917	   61.1391
   1.258	   97.9900	   61.1540
   1.260	   97.9993	   61.1625
   1.262	   97.9861	   61.1626
   1.264	   97.9597	   61.1534
   1.266	   97.9634	   61.1911
   1.268	   97.9910	   61.1692
   1.270	   98.0182	   61.1383
   1.272	   98.0203	   61.1575
   1.274	   98.0224	   61.1510
   1.276	   98.0330	   61.1629
   1.278	   98.0349	   61.1616
   1.280	   98.0350	   61.1729
   1.282	   98.0173	   61.2194
   1.284	   97.9969	   61.2307
   1.286	   97.9924	   61.2182
   1.288	   98.0218	   61.2105
   1.290	   98.0510	   61.1619
   1.292	   98.0670	   61.1722
   1.294	   98.0767	   61.1863
   1.296	   98.0844	   61.1990
   1.298	   98.0956	   61.2009
   1.300	   98.0863	   61.2071
   1.302	   98.0836	   61.2316
   1.304	   98.0610	   61.2395
   1.306	   98.0630	   61.2298
   1.308	   98.0412	   61.2680
   1.310	   98.0557	   61.2536
   1.312	   98.0789	   61.2420
   1.314	   98.1141	   61.2231
   1.316	   98.1155	   61.2412
   1.318	   98.1033	   61.2598
   1.320	   98.1076	   61.2768
   1.322	   98.1056	   61.2949
   1.324	   98.0852	   61.2933
   1.326	   98.0880	   61.3134
   1.328	   98.0981	   61.3026
   1.330	   98.0696	   61.3173
   1.332	   98.1058	   61.2969
   1.334	   98.1051	   61.3036
   1.336	   98.1065	   61.2766
   1.338	   98.1431	   61.2850
   1.340	   98.1828	   61.2911
   1.342	   98.1488	   61.2788
   1.344	   98.1412	   61.2696
   1.346	   98.1226	   61.3063
   1.348	   98.1591	   61.3064
   1.350	   98.1694	   61.2801
   1.352	   98.1876	   61.2938
   1.354	   98.1770	   61.2826
   1.356	   98.1919	   61.2925
   1.358	   98.1904	   61.2983
   1.360	   98.2226	   61.2967
   1.362	   98.2194	   61.3127
   1.364	   98.2042	   61.3274
   1.366	   98.1988	   61.3467
   1.368	   98.1762	   61.3528
   1.370	   98.1817	   61.3557
   1.372	   98.2122	   61.3480
   1.374	   98.2205	   61.3167
   1.376	   98.2366	   61.3209
   1.378	   98.2431	   61.3204
   1.380	   98.2657	   61.3130
   1.382	   98.2460	   61.3343
   1.384	   98.2524	   61.3623
   1.386	   98.2838	   61.3892
   1.388	   98.2388	   61.4083
   1.390	   98.2426	   61.3859
   1.392	   98.2323	   61.3693
   1.394	   98.2693	   61.3376
   1.396	   98.2951	   61.3365
   1.398	   98.2923	   61.3237
   1.400	   98.3284	   61.3373
   1.402	   98.3429	   61.3423
   1.404	   98.3469	   61.3630
   1.406	   98.3372	   61.3570
   1.408	   98.3575	   61.3994
   1.410	   98.2938	   61.3963
   1.412	   98.2956	   61.3974
   1.414	   98.3345	   61.3532
   1.416	   98.3588	   61.3674
   1.418	   98.3466	   61.3717
   1.420	   98.3676	   61.3811
   1.422	   98.3704	   61.3827
   1.424	   98.3879	   61.3994
   1.426	   98.3640	   61.4100
   1.428	   98.3652	   61.4125
   1.430	   98.3686	   61.4252
   1.432	   98.3671	   61.4425
   1.434	   98.3945	   61.4248
   1.436	   98.3855	   61.4038
   1.438	   98.4085	   61.3838
   1.440	   98.3986	   61.3981
   1.442	   98.4131	   61.4165
   1.444	   98.4142	   61.4588
   1.446	   98.4163	   61.4736
   1.448	   98.3893	   61.4498
   1.450	   98.4114	   61.4558
   1.452	   98.4229	   61.4742
   1.454	   98.4264	   61.4831
   1.456	   98.4402	   61.4339
   1.458	   98.4399	   61.4609
   1.460	   98.4492	   61.4767
   1.462	   98.4434	   61.4685
   1.464	   98.4477	   61.4596
   1.466	   98.4763	   61.4981
   1.468	   98.4862	   61.4907
   1.470	   98.4634	   61.4487
   1.472	   98.4723	   61.4565
   1.474	   98.4814	   61.5024
   1.476	   98.4887	   61.4806
   1.478	   98.5092	   61.4382
   1.480	   98.4801	   61.4602
   1.482	   98.4838	   61.5027
   1.484	   98.4977	   61.4958
   1.486	   98.5085	   61.5141
   1.488	   98.5111	   61.5383
   1.490	   98.4675	   61.5433
   1.492	   98.4890	   61.5324
   1.494	   98.5242	   61.4926
   1.496	   98.5401	   61.4717
   1.498	   98.5568	   61.4717
   1.500	   98.5274	   61.5109
   1.502	   98.4991	   61.5512
   1.504	   98.4919	   61.6018
   1.506	   98.4859	   61.5969
   1.508	   98.5381	   61.5658
   1.510	   98.5608	   61.4865
   1.512	   98.5654	   61.4653
   1.514	   98.6050	   61.4301
   1.516	   98.6152	   61.4443
   1.518	   98.6229	   61.4748
   1.520	   98.6090	   61.4650
   1.522	   98.5940	   61.5089
   1.524	   98.5642	   61.5340
   1.526	   98.5533	   61.5452
   1.528	   98.5484	   61.5619
   1.530	   98.5548	   61.5545
   1.532	   98.5911	   61.4936
   1.534	   98.6079	   61.4949
   1.536	   98.6338	   61.5153
   1.538	   98.6427	   61.5193
   1.540	   98.6475	   61.5032
   1.542	   98.6605	   61.5063
   1.544	   98.6353	   61.5330
   1.546	   98.6301	   61.5417
   1.548	   98.6274	   61.5577
   1.550	   98.6388	   61.5504
   1.552	   98.6491	   61.5299
   1.554	   98.6518	   61.5256
   1.556	   98.6626	   61.5502
   1.558	   98.6686	   61.5747
   1.560	   98.6727	   61.5690
   1.562	   98.6578	   61.5574
   1.564	   98.6742	   61.5736
   1.566	   98.6491	   61.5850
   1.568	   98.6683	   61.5713
   1.570	   98.6489	   61.5965
   1.572	   98.6765	   61.5611
   1.574	   98.6676	   61.5775
   1.576	   98.6722	   61.5800
   1.578	   98.6826	   61.6018
   1.580	   98.6980	   61.6191
   1.582	   98.7222	   61.6200
   1.584	   98.7073	   61.5871
   1.586	   98.7453	   61.5726
   1.588	   98.7006	   61.6104
   1.590	   98.7068	   61.6628
   1.592	   98.7138	   61.6459
   1.594	   98.7330	   61.5995
   1.596	   98.7284	   61.5966
   1.598	   98.7362	   61.5894
   1.600	   98.7524	   61.6120
   1.602	   98.7982	   61.6291
   1.604	   98.7852	   61.6142
   1.606	   98.7745	   61.6260
   1.608	   98.7387	   61.6298
   1.610	   98.7589	   61.6335
   1.612	   98.7611	   61.6277
   1.614	   98.7995	   61.5811
   1.616	   98.8040	   61.5746
   1.618	   98.7832	   61.5980
   1.620	   98.7901	   61.6253
   1.622	   98.8140	   61.6620
   1.624	   98.8210	   61.6655
   1.626	   98.8318	   61.6633
   1.628	   98.8143	   61.6639
   1.630	   98.8053	   61.6474
   1.632	   98.8467	   61.6095
   1.634	   98.8496	   61.6142
   1.636	   98.8425	   61.6144
   1.638	   98.8362	   61.6069
