Time[sec]	 X[micron]	 Y[micron]
   0.478	   93.4271	   79.7372
   0.480	   93.4154	   79.7420
   0.482	   93.3933	   79.7438
   0.484	   93.3774	   79.7623
   0.486	   93.3744	   79.7994
   0.488	   93.3935	   79.7913
   0.490	   93.4624	   79.7449
   0.492	   93.5428	   79.6796
   0.494	   93.5862	   79.6520
   0.496	   93.5878	   79.6538
   0.498	   93.5603	   79.6608
   0.500	   93.5450	   79.6672
   0.502	   93.5268	   79.6670
   0.504	   93.5215	   79.7061
   0.506	   93.5192	   79.7363
   0.508	   93.5548	   79.7057
   0.510	   93.6257	   79.6443
   0.512	   93.6788	   79.5869
   0.514	   93.7084	   79.5736
   0.516	   93.6884	   79.5816
   0.518	   93.6714	   79.5819
   0.520	   93.6560	   79.5831
   0.522	   93.6409	   79.5937
   0.524	   93.6375	   79.6293
   0.526	   93.6564	   79.6282
   0.528	   93.7296	   79.5708
   0.530	   93.8110	   79.5123
   0.532	   93.8589	   79.4783
   0.534	   93.8506	   79.4985
   0.536	   93.8164	   79.5187
   0.538	   93.8018	   79.5157
   0.540	   93.7956	   79.5110
   0.542	   93.7856	   79.5276
   0.544	   93.7782	   79.5632
   0.546	   93.7916	   79.5920
   0.548	   93.8411	   79.5543
   0.550	   93.8911	   79.4811
   0.552	   93.9183	   79.4480
   0.554	   93.9035	   79.4421
   0.556	   93.8958	   79.4389
   0.558	   93.8908	   79.4255
   0.560	   93.8796	   79.4383
   0.562	   93.8894	   79.4648
   0.564	   93.9015	   79.4989
   0.566	   93.9303	   79.4811
   0.568	   93.9723	   79.4142
   0.570	   94.0300	   79.3671
   0.572	   94.0236	   79.3632
   0.574	   93.9981	   79.3690
   0.576	   93.9810	   79.3745
   0.578	   93.9836	   79.3712
   0.580	   94.0059	   79.3899
   0.582	   94.0089	   79.4102
   0.584	   94.0268	   79.3947
   0.586	   94.0727	   79.3403
   0.588	   94.1219	   79.2828
   0.590	   94.1289	   79.2500
   0.592	   94.1059	   79.2730
   0.594	   94.0718	   79.3058
   0.596	   94.0487	   79.3156
   0.598	   94.0639	   79.3182
   0.600	   94.0876	   79.3363
   0.602	   94.1075	   79.3107
   0.604	   94.1450	   79.2740
   0.606	   94.2058	   79.2076
   0.608	   94.2457	   79.1494
   0.610	   94.2383	   79.1572
   0.612	   94.2086	   79.1811
   0.614	   94.1793	   79.1989
   0.616	   94.1827	   79.2089
   0.618	   94.2099	   79.2285
   0.620	   94.2405	   79.2371
   0.622	   94.2649	   79.1975
   0.624	   94.2920	   79.1407
   0.626	   94.3279	   79.0938
   0.628	   94.3317	   79.0615
   0.630	   94.3102	   79.0903
   0.632	   94.2521	   79.1242
   0.634	   94.2417	   79.1426
   0.636	   94.2861	   79.1528
   0.638	   94.3227	   79.1308
   0.640	   94.3591	   79.0855
   0.642	   94.3886	   79.0479
   0.644	   94.4176	   79.0120
   0.646	   94.4301	   78.9857
   0.648	   94.4169	   78.9849
   0.650	   94.3754	   79.0209
   0.652	   94.3525	   79.0629
   0.654	   94.3874	   79.0780
   0.656	   94.4396	   79.0619
   0.658	   94.4725	   79.0113
   0.660	   94.4931	   78.9661
   0.662	   94.4931	   78.9403
   0.664	   94.5057	   78.9192
   0.666	   94.5123	   78.8955
   0.668	   94.4823	   78.9235
   0.670	   94.4397	   78.9590
   0.672	   94.4644	   78.9865
   0.674	   94.4965	   78.9861
   0.676	   94.5438	   78.9201
   0.678	   94.5817	   78.8636
   0.680	   94.5770	   78.8409
   0.682	   94.5629	   78.8337
   0.684	   94.5644	   78.8177
   0.686	   94.5553	   78.8069
   0.688	   94.5581	   78.8400
   0.690	   94.5638	   78.8784
   0.692	   94.5980	   78.8863
   0.694	   94.6184	   78.8282
   0.696	   94.6658	   78.7627
   0.698	   94.6742	   78.7188
   0.700	   94.6640	   78.7108
   0.702	   94.6459	   78.7234
   0.704	   94.6318	   78.7268
   0.706	   94.6173	   78.7365
   0.708	   94.6498	   78.7695
   0.710	   94.6595	   78.7926
   0.712	   94.6777	   78.7525
   0.714	   94.7273	   78.6741
   0.716	   94.7564	   78.6058
   0.718	   94.7508	   78.5925
   0.720	   94.7381	   78.6182
   0.722	   94.7178	   78.6217
   0.724	   94.7152	   78.6259
   0.726	   94.7364	   78.6459
   0.728	   94.7448	   78.6701
   0.730	   94.7577	   78.6448
   0.732	   94.7945	   78.5778
   0.734	   94.8345	   78.5210
   0.736	   94.8382	   78.4916
   0.738	   94.8201	   78.5079
   0.740	   94.7853	   78.5287
   0.742	   94.7743	   78.5445
   0.744	   94.8232	   78.5521
   0.746	   94.8535	   78.5528
   0.748	   94.8677	   78.5458
   0.750	   94.8851	   78.4914
   0.752	   94.9108	   78.4188
   0.754	   94.9304	   78.3745
   0.756	   94.9227	   78.3925
   0.758	   94.8979	   78.4256
   0.760	   94.8640	   78.4432
   0.762	   94.8710	   78.4531
   0.764	   94.9173	   78.4640
   0.766	   94.9309	   78.4474
   0.768	   94.9521	   78.3981
   0.770	   94.9881	   78.3289
   0.772	   95.0232	   78.2704
   0.774	   95.0215	   78.2391
   0.776	   94.9981	   78.2736
   0.778	   94.9602	   78.3160
   0.780	   94.9589	   78.3454
   0.782	   95.0023	   78.3453
   0.784	   95.0319	   78.3287
   0.786	   95.0466	   78.2756
   0.788	   95.0754	   78.2151
   0.790	   95.0939	   78.1624
   0.792	   95.0968	   78.1268
   0.794	   95.0850	   78.1311
   0.796	   95.0512	   78.1751
   0.798	   95.0353	   78.2117
   0.800	   95.0689	   78.2149
   0.802	   95.1144	   78.1719
   0.804	   95.1373	   78.1208
   0.806	   95.1572	   78.0720
   0.808	   95.1643	   78.0429
   0.810	   95.1709	   78.0221
   0.812	   95.1668	   78.0201
   0.814	   95.1420	   78.0471
   0.816	   95.1200	   78.0877
   0.818	   95.1353	   78.1119
   0.820	   95.1719	   78.0917
   0.822	   95.2050	   78.0287
   0.824	   95.2327	   77.9726
   0.826	   95.2335	   77.9371
   0.828	   95.2214	   77.9264
   0.830	   95.2233	   77.9208
   0.832	   95.2149	   77.9234
   0.834	   95.1965	   77.9450
   0.836	   95.1987	   77.9889
   0.838	   95.2205	   78.0110
   0.840	   95.2535	   77.9471
   0.842	   95.2952	   77.8621
   0.844	   95.3056	   77.8039
   0.846	   95.2870	   77.8021
   0.848	   95.2775	   77.8061
   0.850	   95.2691	   77.8010
   0.852	   95.2797	   77.8197
   0.854	   95.2992	   77.8616
   0.856	   95.3052	   77.8835
   0.858	   95.3152	   77.8203
   0.860	   95.3482	   77.7322
   0.862	   95.3822	   77.6686
   0.864	   95.3653	   77.6788
   0.866	   95.3395	   77.7046
   0.868	   95.3171	   77.7212
   0.870	   95.3463	   77.7115
   0.872	   95.3854	   77.7353
   0.874	   95.3980	   77.7433
   0.876	   95.3818	   77.7098
   0.878	   95.4097	   77.6313
   0.880	   95.4227	   77.5707
   0.882	   95.4244	   77.5593
   0.884	   95.4006	   77.5714
   0.886	   95.3663	   77.6134
   0.888	   95.3752	   77.6230
   0.890	   95.4311	   77.6351
   0.892	   95.4650	   77.6225
   0.894	   95.4546	   77.5866
   0.896	   95.4618	   77.5205
   0.898	   95.4762	   77.4766
   0.900	   95.4770	   77.4531
   0.902	   95.4664	   77.4658
   0.904	   95.4232	   77.5020
   0.906	   95.4378	   77.5341
   0.908	   95.4942	   77.5234
   0.910	   95.5246	   77.4863
   0.912	   95.5304	   77.4351
   0.914	   95.5177	   77.3817
   0.916	   95.5245	   77.3621
   0.918	   95.5373	   77.3278
   0.920	   95.5437	   77.3264
   0.922	   95.5051	   77.3589
   0.924	   95.4918	   77.4246
   0.926	   95.5361	   77.4247
   0.928	   95.5630	   77.3691
   0.930	   95.6053	   77.2840
   0.932	   95.5976	   77.2377
   0.934	   95.5840	   77.2365
   0.936	   95.5744	   77.2120
   0.938	   95.5663	   77.2095
   0.940	   95.5683	   77.2333
   0.942	   95.5714	   77.2816
   0.944	   95.5941	   77.2951
   0.946	   95.6241	   77.2533
   0.948	   95.6465	   77.1844
   0.950	   95.6530	   77.1164
   0.952	   95.6184	   77.1234
   0.954	   95.5980	   77.1212
   0.956	   95.5989	   77.1210
   0.958	   95.6254	   77.1224
   0.960	   95.6484	   77.1454
   0.962	   95.6595	   77.1589
   0.964	   95.6677	   77.1394
   0.966	   95.6844	   77.0776
   0.968	   95.7052	   77.0226
   0.970	   95.6871	   77.0096
   0.972	   95.6539	   77.0315
   0.974	   95.6300	   77.0504
   0.976	   95.6620	   77.0602
   0.978	   95.7050	   77.0643
   0.980	   95.7381	   77.0664
   0.982	   95.7332	   77.0361
   0.984	   95.7298	   76.9753
   0.986	   95.7332	   76.9281
   0.988	   95.7345	   76.9009
   0.990	   95.7117	   76.9165
   0.992	   95.6969	   76.9532
   0.994	   95.7059	   76.9572
   0.996	   95.7572	   76.9481
   0.998	   95.7980	   76.9302
   1.000	   95.7906	   76.9073
   1.002	   95.7773	   76.8626
   1.004	   95.7729	   76.8333
   1.006	   95.7875	   76.7956
   1.008	   95.7800	   76.7986
   1.010	   95.7543	   76.8416
   1.012	   95.7733	   76.8717
   1.014	   95.8248	   76.8668
   1.016	   95.8634	   76.8176
   1.018	   95.8780	   76.7551
   1.020	   95.8714	   76.7185
   1.022	   95.8493	   76.7188
   1.024	   95.8485	   76.7143
   1.026	   95.8446	   76.7019
   1.028	   95.8297	   76.7298
   1.030	   95.8476	   76.7499
   1.032	   95.8695	   76.7636
   1.034	   95.9130	   76.7368
   1.036	   95.9378	   76.6861
   1.038	   95.9257	   76.6458
   1.040	   95.8959	   76.6354
   1.042	   95.8809	   76.6078
   1.044	   95.8909	   76.5957
   1.046	   95.8954	   76.6076
   1.048	   95.9028	   76.6377
   1.050	   95.9222	   76.6625
   1.052	   95.9506	   76.6271
   1.054	   95.9703	   76.5448
   1.056	   95.9840	   76.4906
   1.058	   95.9610	   76.4917
   1.060	   95.9349	   76.4925
   1.062	   95.9322	   76.4985
   1.064	   95.9484	   76.5015
   1.066	   95.9795	   76.5309
   1.068	   95.9831	   76.5489
   1.070	   95.9891	   76.5285
   1.072	   96.0165	   76.4443
   1.074	   96.0453	   76.3818
   1.076	   96.0386	   76.3505
   1.078	   96.0068	   76.3593
   1.080	   95.9870	   76.3947
   1.082	   95.9951	   76.4139
   1.084	   96.0354	   76.4136
   1.086	   96.0581	   76.4143
   1.088	   96.0530	   76.3872
   1.090	   96.0667	   76.3131
   1.092	   96.0834	   76.2407
   1.094	   96.1053	   76.2047
   1.096	   96.0866	   76.2279
   1.098	   96.0498	   76.2763
   1.100	   96.0362	   76.2938
   1.102	   96.0659	   76.3022
   1.104	   96.1075	   76.2576
   1.106	   96.1196	   76.2117
   1.108	   96.1220	   76.1665
   1.110	   96.1364	   76.1206
   1.112	   96.1499	   76.0863
   1.114	   96.1505	   76.0909
   1.116	   96.1251	   76.1264
   1.118	   96.1038	   76.1729
   1.120	   96.1338	   76.1836
   1.122	   96.1674	   76.1574
   1.124	   96.1834	   76.1024
   1.126	   96.1740	   76.0336
   1.128	   96.1637	   75.9969
   1.130	   96.1730	   75.9671
   1.132	   96.1948	   75.9662
   1.134	   96.1725	   75.9863
   1.136	   96.1524	   76.0167
   1.138	   96.1640	   76.0558
   1.140	   96.2059	   76.0330
   1.142	   96.2232	   75.9592
   1.144	   96.2453	   75.8929
   1.146	   96.2413	   75.8531
   1.148	   96.2174	   75.8535
   1.150	   96.2263	   75.8583
   1.152	   96.2284	   75.8635
   1.154	   96.2305	   75.8933
   1.156	   96.2468	   75.9127
   1.158	   96.2645	   75.9110
   1.160	   96.2822	   75.8513
   1.162	   96.2933	   75.7685
   1.164	   96.2940	   75.7241
   1.166	   96.2676	   75.7163
   1.168	   96.2509	   75.7308
   1.170	   96.2598	   75.7373
   1.172	   96.2728	   75.7510
   1.174	   96.3030	   75.7752
   1.176	   96.3083	   75.7895
   1.178	   96.3095	   75.7426
   1.180	   96.3343	   75.6491
   1.182	   96.3372	   75.5927
   1.184	   96.3223	   75.6017
   1.186	   96.2987	   75.6298
   1.188	   96.2765	   75.6605
   1.190	   96.3045	   75.6493
   1.192	   96.3476	   75.6444
   1.194	   96.3666	   75.6470
   1.196	   96.3605	   75.6186
   1.198	   96.3706	   75.5417
   1.200	   96.3891	   75.4891
   1.202	   96.3840	   75.4643
   1.204	   96.3704	   75.4906
   1.206	   96.3456	   75.5453
   1.208	   96.3622	   75.5593
   1.210	   96.4046	   75.5487
   1.212	   96.4297	   75.5041
   1.214	   96.4209	   75.4601
   1.216	   96.4070	   75.4095
   1.218	   96.4029	   75.3726
   1.220	   96.4115	   75.3508
   1.222	   96.4081	   75.3841
   1.224	   96.3767	   75.4242
   1.226	   96.3802	   75.4460
   1.228	   96.4251	   75.4328
   1.230	   96.4429	   75.3955
   1.232	   96.4501	   75.3400
   1.234	   96.4315	   75.2939
   1.236	   96.4216	   75.2587
   1.238	   96.4332	   75.2309
   1.240	   96.4442	   75.2255
   1.242	   96.4205	   75.2652
   1.244	   96.4074	   75.3022
   1.246	   96.4410	   75.3076
   1.248	   96.4827	   75.2781
   1.250	   96.5085	   75.2193
   1.252	   96.4954	   75.1880
   1.254	   96.4591	   75.1797
   1.256	   96.4563	   75.1645
   1.258	   96.4610	   75.1385
   1.260	   96.4605	   75.1352
   1.262	   96.4623	   75.1660
   1.264	   96.4845	   75.1875
   1.266	   96.5115	   75.1735
   1.268	   96.5298	   75.1200
   1.270	   96.5280	   75.0558
   1.272	   96.4966	   75.0428
   1.274	   96.4788	   75.0418
   1.276	   96.4755	   75.0370
   1.278	   96.4848	   75.0542
   1.280	   96.5172	   75.0665
   1.282	   96.5297	   75.0847
   1.284	   96.5583	   75.0731
   1.286	   96.5535	   75.0302
   1.288	   96.5733	   74.9493
   1.290	   96.5466	   74.9139
   1.292	   96.5303	   74.9353
   1.294	   96.5075	   74.9561
   1.296	   96.5221	   74.9588
   1.298	   96.5710	   74.9494
   1.300	   96.6185	   74.9428
   1.302	   96.6162	   74.9435
   1.304	   96.5945	   74.9152
   1.306	   96.5932	   74.8516
   1.308	   96.5810	   74.8162
   1.310	   96.5708	   74.8030
   1.312	   96.5312	   74.8323
   1.314	   96.5416	   74.8555
   1.316	   96.5929	   74.8592
   1.318	   96.6476	   74.8253
   1.320	   96.6479	   74.7982
   1.322	   96.6193	   74.7692
   1.324	   96.6043	   74.7403
   1.326	   96.6009	   74.7004
   1.328	   96.5948	   74.6895
   1.330	   96.5801	   74.7302
   1.332	   96.5800	   74.7646
   1.334	   96.6200	   74.7489
   1.336	   96.6774	   74.7144
   1.338	   96.6822	   74.6712
   1.340	   96.6511	   74.6377
   1.342	   96.6269	   74.6194
   1.344	   96.6294	   74.5988
   1.346	   96.6334	   74.5610
   1.348	   96.6346	   74.5808
   1.350	   96.6280	   74.6305
   1.352	   96.6587	   74.6375
   1.354	   96.6848	   74.6042
   1.356	   96.7007	   74.5388
   1.358	   96.6856	   74.4879
   1.360	   96.6631	   74.4658
   1.362	   96.6496	   74.4585
   1.364	   96.6631	   74.4612
   1.366	   96.6627	   74.4789
   1.368	   96.6684	   74.5054
   1.370	   96.6788	   74.5227
   1.372	   96.6853	   74.4886
   1.374	   96.6994	   74.4234
   1.376	   96.7082	   74.3414
   1.378	   96.6832	   74.3276
   1.380	   96.6632	   74.3339
   1.382	   96.6657	   74.3541
   1.384	   96.6778	   74.3673
   1.386	   96.7127	   74.3764
   1.388	   96.7242	   74.3978
   1.390	   96.7154	   74.3807
   1.392	   96.7082	   74.3183
   1.394	   96.7169	   74.2151
   1.396	   96.7155	   74.1723
   1.398	   96.6910	   74.1849
   1.400	   96.6760	   74.2194
   1.402	   96.6714	   74.2622
   1.404	   96.7180	   74.2436
   1.406	   96.7400	   74.2234
   1.408	   96.7441	   74.1955
   1.410	   96.7137	   74.1765
   1.412	   96.7134	   74.1116
   1.414	   96.7073	   74.0379
   1.416	   96.7154	   74.0208
   1.418	   96.6938	   74.0589
   1.420	   96.6759	   74.1027
   1.422	   96.6845	   74.1128
   1.424	   96.7289	   74.1093
   1.426	   96.7521	   74.0969
   1.428	   96.7287	   74.0568
   1.430	   96.7005	   73.9809
   1.432	   96.7016	   73.8964
   1.434	   96.7040	   73.8697
   1.436	   96.7061	   73.8814
   1.438	   96.6737	   73.9363
   1.440	   96.6720	   73.9665
   1.442	   96.7118	   73.9563
   1.444	   96.7559	   73.9420
   1.446	   96.7440	   73.9106
   1.448	   96.7116	   73.8727
   1.450	   96.6942	   73.8014
   1.452	   96.6942	   73.7509
   1.454	   96.6893	   73.7451
   1.456	   96.6863	   73.7758
   1.458	   96.6668	   73.8235
   1.460	   96.6928	   73.8328
   1.462	   96.7407	   73.8206
   1.464	   96.7344	   73.7794
   1.466	   96.7024	   73.7165
   1.468	   96.6746	   73.6615
   1.470	   96.6701	   73.6203
   1.472	   96.6752	   73.6002
   1.474	   96.6865	   73.6347
   1.476	   96.6613	   73.6842
   1.478	   96.6491	   73.7189
   1.480	   96.6818	   73.7102
   1.482	   96.7069	   73.6695
   1.484	   96.6993	   73.5968
   1.486	   96.6795	   73.5408
   1.488	   96.6655	   73.4948
   1.490	   96.6633	   73.4552
   1.492	   96.6854	   73.4394
   1.494	   96.6836	   73.4914
   1.496	   96.6573	   73.5336
   1.498	   96.6682	   73.5517
   1.500	   96.7045	   73.5415
   1.502	   96.7160	   73.4916
   1.504	   96.6929	   73.4167
   1.506	   96.6713	   73.3606
   1.508	   96.6536	   73.3200
   1.510	   96.6593	   73.2944
   1.512	   96.6662	   73.3188
   1.514	   96.6574	   73.3775
   1.516	   96.6610	   73.4044
   1.518	   96.6814	   73.4076
   1.520	   96.6933	   73.3620
   1.522	   96.6765	   73.2782
   1.524	   96.6636	   73.2207
   1.526	   96.6412	   73.1914
   1.528	   96.6281	   73.1981
   1.530	   96.6369	   73.2186
   1.532	   96.6576	   73.2420
   1.534	   96.6695	   73.2648
   1.536	   96.6845	   73.2638
   1.538	   96.6749	   73.2343
   1.540	   96.6450	   73.1382
   1.542	   96.6361	   73.0601
   1.544	   96.6132	   73.0404
   1.546	   96.6058	   73.0503
   1.548	   96.6030	   73.0837
   1.550	   96.6156	   73.0988
   1.552	   96.6499	   73.1002
   1.554	   96.6579	   73.0944
   1.556	   96.6358	   73.0690
   1.558	   96.6170	   72.9913
   1.560	   96.5983	   72.9244
   1.562	   96.5761	   72.8927
   1.564	   96.5684	   72.9117
   1.566	   96.5736	   72.9570
   1.568	   96.5871	   72.9825
   1.570	   96.6198	   72.9856
   1.572	   96.6393	   72.9679
   1.574	   96.5980	   72.9448
   1.576	   96.5590	   72.8659
   1.578	   96.5565	   72.7866
   1.580	   96.5474	   72.7409
   1.582	   96.5433	   72.7462
   1.584	   96.5423	   72.7898
   1.586	   96.5539	   72.8198
   1.588	   96.5585	   72.8340
   1.590	   96.5856	   72.8304
   1.592	   96.5999	   72.8143
   1.594	   96.5788	   72.8004
   1.596	   96.5548	   72.7442
   1.598	   96.5434	   72.6581
   1.600	   96.5220	   72.6247
   1.602	   96.5123	   72.6309
   1.604	   96.5035	   72.6671
   1.606	   96.5118	   72.6994
   1.608	   96.5248	   72.6984
   1.610	   96.5528	   72.6986
   1.612	   96.5672	   72.6818
   1.614	   96.5410	   72.6559
   1.616	   96.5117	   72.5806
   1.618	   96.5024	   72.5082
   1.620	   96.4945	   72.4820
   1.622	   96.4849	   72.5259
   1.624	   96.4808	   72.5679
   1.626	   96.4823	   72.5867
   1.628	   96.5231	   72.5735
   1.630	   96.5488	   72.5573
   1.632	   96.5272	   72.5345
   1.634	   96.4847	   72.4894
   1.636	   96.4657	   72.4217
   1.638	   96.4601	   72.3676
