Time[sec]	 X[micron]	 Y[micron]
   0.336	   90.6171	   74.3464
   0.338	   90.5850	   74.3656
   0.340	   90.4970	   74.4089
   0.342	   90.4400	   74.4387
   0.344	   90.3425	   74.4374
   0.346	   90.3411	   74.3994
   0.348	   90.3469	   74.3898
   0.350	   90.3899	   74.3809
   0.352	   90.4335	   74.4086
   0.354	   90.3884	   74.4463
   0.356	   90.3036	   74.4483
   0.358	   90.2397	   74.4693
   0.360	   90.1427	   74.4885
   0.362	   90.0806	   74.4810
   0.364	   90.1000	   74.4362
   0.366	   90.1323	   74.4054
   0.368	   90.1497	   74.4189
   0.370	   90.1655	   74.4687
   0.372	   90.1368	   74.4564
   0.374	   90.0357	   74.4576
   0.376	   89.9267	   74.4414
   0.378	   89.8717	   74.4426
   0.380	   89.8456	   74.4311
   0.382	   89.8714	   74.3773
   0.384	   89.8919	   74.3622
   0.386	   89.8955	   74.3975
   0.388	   89.9063	   74.4066
   0.390	   89.8458	   74.4135
   0.392	   89.7666	   74.4320
   0.394	   89.6607	   74.3901
   0.396	   89.6554	   74.3537
   0.398	   89.6441	   74.3226
   0.400	   89.6807	   74.3407
   0.402	   89.6809	   74.3417
   0.404	   89.6756	   74.3763
   0.406	   89.6283	   74.3720
   0.408	   89.5298	   74.3909
   0.410	   89.4882	   74.3809
   0.412	   89.4229	   74.3493
   0.414	   89.4318	   74.3448
   0.416	   89.4601	   74.2964
   0.418	   89.4921	   74.3488
   0.420	   89.4856	   74.3714
   0.422	   89.4128	   74.3574
   0.424	   89.3221	   74.3103
   0.426	   89.2589	   74.3089
   0.428	   89.2092	   74.2596
   0.430	   89.2563	   74.2560
   0.432	   89.2426	   74.2182
   0.434	   89.2795	   74.2479
   0.436	   89.2851	   74.2987
   0.438	   89.2244	   74.2781
   0.440	   89.1439	   74.2577
   0.442	   89.0934	   74.2323
   0.444	   89.0205	   74.1940
   0.446	   89.0314	   74.1684
   0.448	   89.0577	   74.1223
   0.450	   89.0687	   74.1241
   0.452	   89.0550	   74.1523
   0.454	   89.0302	   74.1901
   0.456	   88.9967	   74.1610
   0.458	   88.9028	   74.1328
   0.460	   88.8684	   74.1053
   0.462	   88.8383	   74.0759
   0.464	   88.8542	   74.0744
   0.466	   88.8781	   74.0612
   0.468	   88.8921	   74.0878
   0.470	   88.8315	   74.0668
   0.472	   88.8495	   74.0617
   0.474	   88.7647	   74.0253
   0.476	   88.6890	   73.9941
   0.478	   88.6479	   73.9726
   0.480	   88.6753	   73.9569
   0.482	   88.6706	   73.9447
   0.484	   88.6946	   73.9695
   0.486	   88.7078	   73.9763
   0.488	   88.6661	   73.9565
   0.490	   88.6030	   73.9215
   0.492	   88.5612	   73.8825
   0.494	   88.4775	   73.8329
   0.496	   88.4359	   73.7978
   0.498	   88.4483	   73.7968
   0.500	   88.4940	   73.8191
   0.502	   88.5085	   73.8465
   0.504	   88.4505	   73.7492
   0.506	   88.4466	   73.7292
   0.508	   88.4296	   73.6870
   0.510	   88.4056	   73.6669
   0.512	   88.2867	   73.6061
   0.514	   88.2736	   73.6203
   0.516	   88.2870	   73.6508
   0.518	   88.3164	   73.6985
   0.520	   88.2407	   73.6616
   0.522	   88.3484	   73.6442
   0.524	   88.3229	   73.5886
   0.526	   88.3051	   73.5486
   0.528	   88.2347	   73.5148
   0.530	   88.1604	   73.5269
   0.532	   88.1308	   73.5592
   0.534	   88.1631	   73.6079
   0.536	   88.1821	   73.5514
   0.538	   88.1954	   73.4435
   0.540	   88.1889	   73.3835
   0.542	   88.1629	   73.4111
   0.544	   88.1273	   73.4860
   0.546	   88.1018	   73.5329
   0.548	   88.0655	   73.4830
   0.550	   88.0364	   73.3946
   0.552	   88.0423	   73.3340
   0.554	   88.0541	   73.2781
   0.556	   88.0704	   73.2714
   0.558	   88.0572	   73.3446
   0.560	   88.0032	   73.3816
   0.562	   87.9889	   73.3302
   0.564	   87.9439	   73.2717
   0.566	   87.9180	   73.1715
   0.568	   87.9231	   73.1174
   0.570	   87.9401	   73.0788
   0.572	   87.9559	   73.1104
   0.574	   87.9574	   73.1460
   0.576	   87.9264	   73.1791
   0.578	   87.9071	   73.1112
   0.580	   87.8710	   73.0016
   0.582	   87.8816	   72.9459
   0.584	   87.9174	   72.8841
   0.586	   87.9223	   72.9250
   0.588	   87.9279	   72.9367
   0.590	   87.8782	   72.9823
   0.592	   87.8534	   72.9784
   0.594	   87.8535	   72.8869
   0.596	   87.8507	   72.7815
   0.598	   87.8751	   72.7117
   0.600	   87.8953	   72.6787
   0.602	   87.9338	   72.6837
   0.604	   87.9448	   72.7034
   0.606	   87.9192	   72.7062
   0.608	   87.8863	   72.7406
   0.610	   87.8682	   72.6783
   0.612	   87.8458	   72.5888
   0.614	   87.8565	   72.5092
   0.616	   87.8942	   72.4884
   0.618	   87.8919	   72.5010
   0.620	   87.9300	   72.5141
   0.622	   87.9016	   72.5294
   0.624	   87.8691	   72.5050
   0.626	   87.8894	   72.4683
   0.628	   87.8903	   72.3668
   0.630	   87.9044	   72.2823
   0.632	   87.9303	   72.2106
   0.634	   87.9502	   72.2041
   0.636	   87.9601	   72.2759
   0.638	   87.9359	   72.2869
   0.640	   87.9291	   72.3084
   0.642	   87.9471	   72.2588
   0.644	   87.9676	   72.2034
   0.646	   87.9745	   72.1089
   0.648	   87.9912	   72.0338
   0.650	   88.0339	   71.9261
   0.652	   88.0517	   71.9920
   0.654	   88.0280	   71.9863
   0.656	   88.0215	   71.9878
   0.658	   88.0100	   72.0624
   0.660	   88.0393	   72.0024
   0.662	   88.0790	   71.9103
   0.664	   88.0659	   71.8783
   0.666	   88.1078	   71.7264
   0.668	   88.1448	   71.7156
   0.670	   88.1509	   71.7320
   0.672	   88.1361	   71.7580
   0.674	   88.1326	   71.8340
   0.676	   88.1141	   71.8138
   0.678	   88.1298	   71.7608
   0.680	   88.1453	   71.6733
   0.682	   88.1529	   71.5882
   0.684	   88.1929	   71.5121
   0.686	   88.2349	   71.4771
   0.688	   88.2336	   71.5235
   0.690	   88.2294	   71.5391
   0.692	   88.1999	   71.5488
   0.694	   88.1595	   71.5667
   0.696	   88.1777	   71.5404
   0.698	   88.2235	   71.3997
   0.700	   88.2425	   71.3741
   0.702	   88.2988	   71.2711
   0.704	   88.3067	   71.3049
   0.706	   88.3018	   71.3141
   0.708	   88.2982	   71.3905
   0.710	   88.2815	   71.3122
   0.712	   88.2677	   71.3868
   0.714	   88.3127	   71.2568
   0.716	   88.3490	   71.1715
   0.718	   88.3917	   71.0915
   0.720	   88.4338	   71.0729
   0.722	   88.4202	   71.1482
   0.724	   88.4556	   71.1175
   0.726	   88.4116	   71.1454
   0.728	   88.3508	   71.1958
   0.730	   88.4131	   71.0830
   0.732	   88.4658	   71.0840
   0.734	   88.5381	   70.9511
   0.736	   88.5569	   70.9270
   0.738	   88.5907	   70.9624
   0.740	   88.5508	   71.0060
   0.742	   88.5327	   71.0539
   0.744	   88.5209	   71.0122
   0.746	   88.5318	   70.9756
   0.748	   88.5921	   70.9290
   0.750	   88.6410	   70.8578
   0.752	   88.7199	   70.7969
   0.754	   88.7417	   70.7893
   0.756	   88.7623	   70.8177
   0.758	   88.7509	   70.8440
   0.760	   88.7299	   70.8335
   0.762	   88.7382	   70.8185
   0.764	   88.7495	   70.8102
   0.766	   88.8144	   70.7210
   0.768	   88.8612	   70.6695
   0.770	   88.9255	   70.6460
   0.772	   88.9473	   70.6744
   0.774	   88.9288	   70.7049
   0.776	   88.8990	   70.6986
   0.778	   88.8984	   70.6851
   0.780	   88.9036	   70.6697
   0.782	   88.9724	   70.6041
   0.784	   89.0466	   70.5618
   0.786	   89.1153	   70.5402
   0.788	   89.1313	   70.5178
   0.790	   89.1311	   70.5124
   0.792	   89.1226	   70.5518
   0.794	   89.1126	   70.5582
   0.796	   89.1076	   70.5385
   0.798	   89.1073	   70.5267
   0.800	   89.1949	   70.4908
   0.802	   89.2524	   70.4517
   0.804	   89.3484	   70.4247
   0.806	   89.3933	   70.4223
   0.808	   89.3705	   70.4626
   0.810	   89.3482	   70.4919
   0.812	   89.3547	   70.4537
   0.814	   89.3703	   70.4288
   0.816	   89.3886	   70.4143
   0.818	   89.4721	   70.3823
   0.820	   89.5178	   70.3462
   0.822	   89.5844	   70.3296
   0.824	   89.5900	   70.3580
   0.826	   89.5984	   70.3762
   0.828	   89.5690	   70.3720
   0.830	   89.5417	   70.3585
   0.832	   89.5744	   70.3610
   0.834	   89.6410	   70.3338
   0.836	   89.7141	   70.3081
   0.838	   89.7999	   70.2846
   0.840	   89.8418	   70.2807
   0.842	   89.7910	   70.3362
   0.844	   89.7808	   70.3442
   0.846	   89.7677	   70.3368
   0.848	   89.7919	   70.3209
   0.850	   89.8195	   70.3068
   0.852	   89.9150	   70.2753
   0.854	   90.0115	   70.2736
   0.856	   90.0765	   70.2550
   0.858	   90.0852	   70.2565
   0.860	   90.0344	   70.2952
   0.862	   90.0390	   70.2890
   0.864	   90.0347	   70.2974
   0.866	   90.0573	   70.2809
   0.868	   90.1015	   70.2891
   0.870	   90.1701	   70.2525
   0.872	   90.2577	   70.2224
   0.874	   90.2922	   70.2240
   0.876	   90.2766	   70.2626
   0.878	   90.2582	   70.2832
   0.880	   90.2501	   70.2538
   0.882	   90.2507	   70.2550
   0.884	   90.2989	   70.2428
   0.886	   90.3588	   70.2412
   0.888	   90.4468	   70.2167
   0.890	   90.5267	   70.1995
   0.892	   90.5586	   70.2208
   0.894	   90.5342	   70.2480
   0.896	   90.5047	   70.2514
   0.898	   90.4970	   70.2283
   0.900	   90.4904	   70.2192
   0.902	   90.5814	   70.2101
   0.904	   90.6664	   70.2203
   0.906	   90.7347	   70.2338
   0.908	   90.8182	   70.2437
   0.910	   90.7598	   70.2744
   0.912	   90.7542	   70.2851
   0.914	   90.7227	   70.2706
   0.916	   90.7239	   70.2519
   0.918	   90.8032	   70.2657
   0.920	   90.8643	   70.2567
   0.922	   90.9694	   70.2662
   0.924	   91.0365	   70.2789
   0.926	   91.0433	   70.2845
   0.928	   91.0037	   70.3078
   0.930	   90.9941	   70.3041
   0.932	   90.9863	   70.2833
   0.934	   90.9926	   70.2511
   0.936	   91.0563	   70.2783
   0.938	   91.1581	   70.2830
   0.940	   91.2416	   70.2871
   0.942	   91.3131	   70.2955
   0.944	   91.2634	   70.3227
   0.946	   91.2583	   70.3210
   0.948	   91.2015	   70.3322
   0.950	   91.2114	   70.2918
   0.952	   91.2607	   70.3015
   0.954	   91.3487	   70.3225
   0.956	   91.4335	   70.3403
   0.958	   91.5156	   70.3407
   0.960	   91.5101	   70.3344
   0.962	   91.4706	   70.3708
   0.964	   91.4643	   70.3921
   0.966	   91.4604	   70.3631
   0.968	   91.4986	   70.3380
   0.970	   91.5379	   70.3330
   0.972	   91.6171	   70.3427
   0.974	   91.7099	   70.3802
   0.976	   91.7798	   70.3925
   0.978	   91.7241	   70.4374
   0.980	   91.7117	   70.4529
   0.982	   91.6786	   70.4405
   0.984	   91.6675	   70.4052
   0.986	   91.7297	   70.3914
   0.988	   91.8070	   70.4328
   0.990	   91.8759	   70.4524
   0.992	   91.9497	   70.5019
   0.994	   91.9994	   70.5051
   0.996	   91.9165	   70.5387
   0.998	   91.9215	   70.5226
   1.000	   91.9042	   70.5007
   1.002	   91.9244	   70.4941
   1.004	   91.9799	   70.5264
   1.006	   92.0340	   70.5757
   1.008	   92.1320	   70.5991
   1.010	   92.1973	   70.6249
   1.012	   92.2285	   70.6859
   1.014	   92.2146	   70.6930
   1.016	   92.1679	   70.6829
   1.018	   92.1668	   70.6855
   1.020	   92.1691	   70.6223
   1.022	   92.1617	   70.6120
   1.024	   92.2125	   70.6710
   1.026	   92.3424	   70.7299
   1.028	   92.4055	   70.8003
   1.030	   92.4149	   70.7882
   1.032	   92.3293	   70.8285
   1.034	   92.3408	   70.8294
   1.036	   92.3487	   70.7878
   1.038	   92.3593	   70.7858
   1.040	   92.3805	   70.8056
   1.042	   92.4781	   70.8622
   1.044	   92.5160	   70.9409
   1.046	   92.5729	   71.0046
   1.048	   92.5761	   71.0299
   1.050	   92.5273	   71.0311
   1.052	   92.5116	   71.0054
   1.054	   92.5194	   70.9667
   1.056	   92.5289	   70.9558
   1.058	   92.5955	   71.0088
   1.060	   92.6349	   71.0878
   1.062	   92.6974	   71.1571
   1.064	   92.7301	   71.2049
   1.066	   92.6987	   71.2338
   1.068	   92.6471	   71.2044
   1.070	   92.6638	   71.2082
   1.072	   92.6707	   71.1670
   1.074	   92.6743	   71.1695
   1.076	   92.7171	   71.2469
   1.078	   92.7553	   71.3343
   1.080	   92.7993	   71.4035
   1.082	   92.8189	   71.4579
   1.084	   92.8104	   71.4420
   1.086	   92.7675	   71.4409
   1.088	   92.7834	   71.4261
   1.090	   92.7799	   71.3972
   1.092	   92.8023	   71.3966
   1.094	   92.8329	   71.4611
   1.096	   92.8998	   71.5507
   1.098	   92.9273	   71.6178
   1.100	   92.9521	   71.6250
   1.102	   92.9149	   71.6069
   1.104	   92.8901	   71.6065
   1.106	   92.8875	   71.5630
   1.108	   92.9142	   71.5701
   1.110	   92.9295	   71.6108
   1.112	   92.9627	   71.6820
   1.114	   93.0165	   71.7311
   1.116	   93.0570	   71.8327
   1.118	   93.0778	   71.8300
   1.120	   93.0198	   71.8079
   1.122	   93.0336	   71.8173
   1.124	   93.0351	   71.7790
   1.126	   93.0379	   71.7773
   1.128	   93.0518	   71.8268
   1.130	   93.0765	   71.9032
   1.132	   93.1043	   71.9978
   1.134	   93.1252	   72.0461
   1.136	   93.0990	   72.0610
   1.138	   93.0514	   72.0382
   1.140	   93.0858	   72.0278
   1.142	   93.0826	   72.0195
   1.144	   93.1028	   72.0458
   1.146	   93.1181	   72.1211
   1.148	   93.1453	   72.2053
   1.150	   93.1908	   72.2820
   1.152	   93.1892	   72.3119
   1.154	   93.1923	   72.2852
   1.156	   93.1736	   72.2815
   1.158	   93.1614	   72.2338
   1.160	   93.1597	   72.2781
   1.162	   93.1629	   72.3002
   1.164	   93.1920	   72.3607
   1.166	   93.2346	   72.4324
   1.168	   93.2715	   72.4874
   1.170	   93.2913	   72.5450
   1.172	   93.3041	   72.5189
   1.174	   93.2743	   72.5088
   1.176	   93.2370	   72.4675
   1.178	   93.2843	   72.4539
   1.180	   93.2967	   72.4775
   1.182	   93.3171	   72.5598
   1.184	   93.3457	   72.6366
   1.186	   93.3705	   72.7236
   1.188	   93.3773	   72.7595
   1.190	   93.3407	   72.7222
   1.192	   93.3504	   72.7231
   1.194	   93.3432	   72.6807
   1.196	   93.3500	   72.7080
   1.198	   93.3375	   72.7683
   1.200	   93.3663	   72.8431
   1.202	   93.4142	   72.9405
   1.204	   93.4226	   72.9881
   1.206	   93.4263	   73.0016
   1.208	   93.4070	   72.9579
   1.210	   93.4047	   72.9355
   1.212	   93.3867	   72.9178
   1.214	   93.4129	   72.9616
   1.216	   93.4047	   72.9755
   1.218	   93.4403	   73.0537
   1.220	   93.4563	   73.1420
   1.222	   93.4457	   73.1963
   1.224	   93.4359	   73.2074
   1.226	   93.4158	   73.1922
   1.228	   93.4009	   73.1528
   1.230	   93.4494	   73.1342
   1.232	   93.4870	   73.1522
   1.234	   93.4945	   73.2211
   1.236	   93.4933	   73.3018
   1.238	   93.4957	   73.3898
   1.240	   93.4494	   73.4163
   1.242	   93.4151	   73.3904
   1.244	   93.4082	   73.3574
   1.246	   93.4642	   73.3522
   1.248	   93.4757	   73.3854
   1.250	   93.4844	   73.4348
   1.252	   93.4647	   73.5284
   1.254	   93.4755	   73.5984
   1.256	   93.4270	   73.6002
   1.258	   93.4255	   73.5714
   1.260	   93.4395	   73.5274
   1.262	   93.4616	   73.5572
   1.264	   93.4659	   73.5921
   1.266	   93.4510	   73.6695
   1.268	   93.4307	   73.7416
   1.270	   93.4134	   73.8102
   1.272	   93.4045	   73.8150
   1.274	   93.3717	   73.7973
   1.276	   93.3953	   73.7623
   1.278	   93.4358	   73.7768
   1.280	   93.4235	   73.8001
   1.282	   93.3852	   73.8808
   1.284	   93.3776	   73.9626
   1.286	   93.3668	   74.0166
   1.288	   93.3305	   74.0636
   1.290	   93.3322	   74.0201
   1.292	   93.3412	   73.9847
   1.294	   93.3621	   73.9904
   1.296	   93.3597	   74.0065
   1.298	   93.3355	   74.0513
   1.300	   93.2944	   74.1290
   1.302	   93.2813	   74.2171
   1.304	   93.2468	   74.2698
   1.306	   93.2250	   74.2508
   1.308	   93.2482	   74.2340
   1.310	   93.2777	   74.2137
   1.312	   93.2560	   74.2056
   1.314	   93.2310	   74.2366
   1.316	   93.2127	   74.2872
   1.318	   93.1821	   74.3789
   1.320	   93.1700	   74.4571
   1.322	   93.1420	   74.4794
   1.324	   93.1295	   74.4528
   1.326	   93.1179	   74.4570
   1.328	   93.1357	   74.4392
   1.330	   93.1601	   74.4281
   1.332	   93.1616	   74.4347
   1.334	   93.1125	   74.4835
   1.336	   93.0841	   74.5699
   1.338	   93.0208	   74.6490
   1.340	   92.9941	   74.6788
   1.342	   92.9814	   74.6545
   1.344	   92.9716	   74.6271
   1.346	   93.0078	   74.6370
   1.348	   93.0153	   74.6415
   1.350	   92.9684	   74.7589
   1.352	   92.9413	   74.7221
   1.354	   92.8956	   74.8005
   1.356	   92.8378	   74.8541
   1.358	   92.8360	   74.8189
   1.360	   92.8419	   74.8174
   1.362	   92.8575	   74.7960
   1.364	   92.8755	   74.8004
   1.366	   92.8283	   74.8055
   1.368	   92.8102	   74.8742
   1.370	   92.7530	   74.9382
   1.372	   92.7319	   74.9964
   1.374	   92.7094	   74.9920
   1.376	   92.7241	   74.9934
   1.378	   92.7038	   74.9914
   1.380	   92.7368	   74.9613
   1.382	   92.7521	   74.9779
   1.384	   92.7353	   74.9792
   1.386	   92.6678	   75.0201
   1.388	   92.6072	   75.0681
   1.390	   92.5646	   75.1560
   1.392	   92.4933	   75.1712
   1.394	   92.4888	   75.1548
   1.396	   92.4660	   75.1318
   1.398	   92.4860	   75.0949
   1.400	   92.5490	   75.1013
   1.402	   92.5418	   75.1553
   1.404	   92.4809	   75.1855
   1.406	   92.4029	   75.2423
   1.408	   92.3027	   75.2871
   1.410	   92.2813	   75.2381
   1.412	   92.3007	   75.2732
   1.414	   92.3143	   75.2277
   1.416	   92.3517	   75.2480
   1.418	   92.3209	   75.2816
   1.420	   92.2683	   75.2920
   1.422	   92.2116	   75.3341
   1.424	   92.1572	   75.3598
   1.426	   92.1120	   75.3778
   1.428	   92.1321	   75.3222
   1.430	   92.1503	   75.2937
   1.432	   92.1703	   75.3246
   1.434	   92.1507	   75.3553
   1.436	   92.0918	   75.3664
   1.438	   92.0201	   75.4028
   1.440	   91.9693	   75.4112
   1.442	   91.9166	   75.4517
   1.444	   91.9007	   75.4203
   1.446	   91.9328	   75.4059
   1.448	   91.9759	   75.3976
   1.450	   91.9689	   75.4133
   1.452	   91.9407	   75.4315
   1.454	   91.8598	   75.4370
   1.456	   91.8088	   75.4851
   1.458	   91.7393	   75.5056
   1.460	   91.7179	   75.5013
   1.462	   91.7162	   75.4913
   1.464	   91.7406	   75.4847
   1.466	   91.7453	   75.4794
   1.468	   91.7706	   75.4878
   1.470	   91.7138	   75.4799
   1.472	   91.6637	   75.5090
   1.474	   91.5637	   75.5427
   1.476	   91.4999	   75.5554
   1.478	   91.4636	   75.5701
   1.480	   91.5118	   75.5327
   1.482	   91.5474	   75.5078
   1.484	   91.5838	   75.5177
   1.486	   91.5333	   75.5098
   1.488	   91.4866	   75.5265
   1.490	   91.4224	   75.5332
   1.492	   91.3737	   75.5665
   1.494	   91.2761	   75.5920
   1.496	   91.2544	   75.6007
   1.498	   91.2870	   75.5668
   1.500	   91.2837	   75.5593
   1.502	   91.3445	   75.5664
   1.504	   91.3410	   75.5724
   1.506	   91.2803	   75.5917
   1.508	   91.2039	   75.5853
   1.510	   91.1201	   75.6000
   1.512	   91.0387	   75.5824
   1.514	   91.0349	   75.5891
   1.516	   91.0853	   75.5716
   1.518	   91.0813	   75.5758
   1.520	   91.1023	   75.5842
   1.522	   91.0325	   75.5911
   1.524	   90.9806	   75.5713
   1.526	   90.9157	   75.5731
   1.528	   90.8439	   75.5615
   1.530	   90.8232	   75.5848
   1.532	   90.8304	   75.5451
   1.534	   90.8814	   75.5500
   1.536	   90.8966	   75.5577
   1.538	   90.8876	   75.5743
   1.540	   90.8540	   75.5549
   1.542	   90.7515	   75.5531
   1.544	   90.6815	   75.5441
   1.546	   90.6266	   75.5593
   1.548	   90.5653	   75.5700
   1.550	   90.5962	   75.5587
   1.552	   90.6134	   75.5442
   1.554	   90.6536	   75.5483
   1.556	   90.6973	   75.5418
   1.558	   90.6447	   75.5295
   1.560	   90.5757	   75.5039
   1.562	   90.4739	   75.5298
   1.564	   90.4165	   75.5112
   1.566	   90.3608	   75.5075
   1.568	   90.3962	   75.4895
   1.570	   90.4004	   75.5079
   1.572	   90.4048	   75.4915
   1.574	   90.4196	   75.5130
   1.576	   90.3964	   75.5318
   1.578	   90.3081	   75.5048
   1.580	   90.2358	   75.4922
   1.582	   90.1690	   75.4743
   1.584	   90.1741	   75.4367
   1.586	   90.2125	   75.4309
   1.588	   90.2310	   75.4389
   1.590	   90.2234	   75.4505
   1.592	   90.1809	   75.4424
   1.594	   90.1432	   75.4377
   1.596	   90.0605	   75.4219
   1.598	   89.9968	   75.4096
   1.600	   89.9936	   75.3909
   1.602	   89.9818	   75.3504
   1.604	   89.9779	   75.3783
   1.606	   90.0028	   75.3964
   1.608	   90.0247	   75.3763
   1.610	   89.9829	   75.3426
   1.612	   89.9344	   75.3342
   1.614	   89.8466	   75.3062
   1.616	   89.8023	   75.2869
   1.618	   89.7574	   75.2605
   1.620	   89.7486	   75.2522
   1.622	   89.7750	   75.2568
   1.624	   89.7924	   75.2696
   1.626	   89.7644	   75.2938
   1.628	   89.7830	   75.3000
   1.630	   89.7145	   75.2464
   1.632	   89.6401	   75.2110
   1.634	   89.5884	   75.1865
   1.636	   89.5544	   75.1528
   1.638	   89.5479	   75.1265
