Time[sec]	 X[micron]	 Y[micron]
   0.432	   98.3950	   76.1259
   0.434	   98.4046	   76.1308
   0.436	   98.4221	   76.1572
   0.438	   98.4241	   76.1412
   0.440	   98.4024	   76.1653
   0.442	   98.3631	   76.1733
   0.444	   98.3502	   76.2249
   0.446	   98.3497	   76.2049
   0.448	   98.3458	   76.1892
   0.450	   98.3943	   76.1889
   0.452	   98.3865	   76.1889
   0.454	   98.3874	   76.2008
   0.456	   98.3794	   76.2346
   0.458	   98.3836	   76.2626
   0.460	   98.3950	   76.2664
   0.462	   98.3882	   76.2531
   0.464	   98.4221	   76.2428
   0.466	   98.4317	   76.2559
   0.468	   98.4247	   76.2762
   0.470	   98.3981	   76.2850
   0.472	   98.3893	   76.2969
   0.474	   98.3460	   76.3014
   0.476	   98.3330	   76.3186
   0.478	   98.3349	   76.3286
   0.480	   98.3419	   76.3209
   0.482	   98.3779	   76.3156
   0.484	   98.4341	   76.3260
   0.486	   98.4461	   76.2997
   0.488	   98.4324	   76.3313
   0.490	   98.3841	   76.3625
   0.492	   98.3308	   76.3851
   0.494	   98.3014	   76.3824
   0.496	   98.3130	   76.3677
   0.498	   98.3871	   76.3559
   0.500	   98.4422	   76.3458
   0.502	   98.4876	   76.3298
   0.504	   98.5345	   76.3201
   0.506	   98.4964	   76.3299
   0.508	   98.4679	   76.3751
   0.510	   98.4239	   76.3908
   0.512	   98.3741	   76.4339
   0.514	   98.3816	   76.4201
   0.516	   98.3881	   76.4067
   0.518	   98.4338	   76.3569
   0.520	   98.4668	   76.3556
   0.522	   98.4780	   76.3739
   0.524	   98.4644	   76.3826
   0.526	   98.4594	   76.3968
   0.528	   98.4695	   76.4254
   0.530	   98.4235	   76.4797
   0.532	   98.4433	   76.4887
   0.534	   98.4332	   76.4758
   0.536	   98.4485	   76.4222
   0.538	   98.4515	   76.4114
   0.540	   98.4744	   76.4175
   0.542	   98.4551	   76.4321
   0.544	   98.4721	   76.4548
   0.546	   98.4654	   76.4647
   0.548	   98.4614	   76.4883
   0.550	   98.4228	   76.5099
   0.552	   98.4285	   76.5390
   0.554	   98.4139	   76.5295
   0.556	   98.4294	   76.5079
   0.558	   98.4641	   76.4763
   0.560	   98.4780	   76.5049
   0.562	   98.4636	   76.5464
   0.564	   98.4672	   76.5377
   0.566	   98.4730	   76.5692
   0.568	   98.4379	   76.5733
   0.570	   98.4184	   76.5801
   0.572	   98.4011	   76.5790
   0.574	   98.3999	   76.5926
   0.576	   98.4339	   76.5758
   0.578	   98.4302	   76.5887
   0.580	   98.4209	   76.5933
   0.582	   98.4221	   76.6186
   0.584	   98.4327	   76.6235
   0.586	   98.4331	   76.6220
   0.588	   98.4317	   76.6269
   0.590	   98.4334	   76.6151
   0.592	   98.4475	   76.6223
   0.594	   98.4854	   76.6267
   0.596	   98.4989	   76.6392
   0.598	   98.4925	   76.6158
   0.600	   98.4850	   76.6225
   0.602	   98.4536	   76.6477
   0.604	   98.4744	   76.6390
   0.606	   98.4882	   76.6557
   0.608	   98.4659	   76.6610
   0.610	   98.4813	   76.6627
   0.612	   98.4998	   76.6488
   0.614	   98.5582	   76.6608
   0.616	   98.5563	   76.6559
   0.618	   98.5497	   76.6677
   0.620	   98.5440	   76.6582
   0.622	   98.5000	   76.6937
   0.624	   98.4884	   76.6909
   0.626	   98.4867	   76.7252
   0.628	   98.5174	   76.7279
   0.630	   98.5778	   76.7119
   0.632	   98.6107	   76.6858
   0.634	   98.6279	   76.6593
   0.636	   98.6746	   76.6932
   0.638	   98.6183	   76.7181
   0.640	   98.5611	   76.7695
   0.642	   98.5077	   76.7571
   0.644	   98.5355	   76.7679
   0.646	   98.5685	   76.7438
   0.648	   98.6111	   76.7270
   0.650	   98.6466	   76.7091
   0.652	   98.6410	   76.6915
   0.654	   98.6685	   76.7169
   0.656	   98.6455	   76.7577
   0.658	   98.6088	   76.8088
   0.660	   98.5740	   76.8255
   0.662	   98.5829	   76.8210
   0.664	   98.5638	   76.8043
   0.666	   98.5830	   76.7848
   0.668	   98.6378	   76.7645
   0.670	   98.6506	   76.7859
   0.672	   98.6595	   76.7973
   0.674	   98.6613	   76.8150
   0.676	   98.6521	   76.8237
   0.678	   98.6189	   76.8221
   0.680	   98.5902	   76.8707
   0.682	   98.5963	   76.8744
   0.684	   98.6043	   76.8493
   0.686	   98.6467	   76.8493
   0.688	   98.6561	   76.8384
   0.690	   98.6467	   76.8419
   0.692	   98.6326	   76.8455
   0.694	   98.6510	   76.8934
   0.696	   98.6305	   76.8975
   0.698	   98.6172	   76.8867
   0.700	   98.5947	   76.8766
   0.702	   98.6195	   76.9123
   0.704	   98.6228	   76.9193
   0.706	   98.6250	   76.9413
   0.708	   98.6313	   76.9334
   0.710	   98.6477	   76.9143
   0.712	   98.6486	   76.9446
   0.714	   98.6439	   76.9532
   0.716	   98.6478	   76.9728
   0.718	   98.6574	   76.9862
   0.720	   98.6253	   77.0041
   0.722	   98.5815	   77.0144
   0.724	   98.6171	   77.0487
   0.726	   98.6084	   77.0300
   0.728	   98.6568	   77.0130
   0.730	   98.6753	   77.0027
   0.732	   98.6889	   77.0117
   0.734	   98.7049	   77.0477
   0.736	   98.6979	   77.0495
   0.738	   98.7032	   77.0429
   0.740	   98.6746	   77.0787
   0.742	   98.6442	   77.0811
   0.744	   98.6431	   77.0775
   0.746	   98.6207	   77.0893
   0.748	   98.6770	   77.0827
   0.750	   98.7067	   77.0750
   0.752	   98.7179	   77.0884
   0.754	   98.7389	   77.1079
   0.756	   98.7485	   77.1235
   0.758	   98.7191	   77.1451
   0.760	   98.7023	   77.1517
   0.762	   98.6783	   77.1557
   0.764	   98.6789	   77.1720
   0.766	   98.6824	   77.1432
   0.768	   98.7119	   77.1546
   0.770	   98.7311	   77.1509
   0.772	   98.7206	   77.1404
   0.774	   98.7222	   77.1768
   0.776	   98.6985	   77.2092
   0.778	   98.7052	   77.2414
   0.780	   98.6742	   77.2411
   0.782	   98.6881	   77.2395
   0.784	   98.6634	   77.2422
   0.786	   98.6528	   77.2442
   0.788	   98.6747	   77.2299
   0.790	   98.7237	   77.2233
   0.792	   98.7270	   77.2324
   0.794	   98.7168	   77.2131
   0.796	   98.7307	   77.2598
   0.798	   98.7131	   77.2696
   0.800	   98.7083	   77.2594
   0.802	   98.6592	   77.3128
   0.804	   98.6636	   77.3445
   0.806	   98.6500	   77.3296
   0.808	   98.6787	   77.2854
   0.810	   98.7044	   77.2871
   0.812	   98.7157	   77.2952
   0.814	   98.7344	   77.3146
   0.816	   98.7114	   77.3390
   0.818	   98.6969	   77.3456
   0.820	   98.7002	   77.3706
   0.822	   98.6816	   77.3794
   0.824	   98.6307	   77.4145
   0.826	   98.6532	   77.3999
   0.828	   98.6440	   77.3800
   0.830	   98.6838	   77.4084
   0.832	   98.7046	   77.3791
   0.834	   98.7067	   77.3810
   0.836	   98.6887	   77.4084
   0.838	   98.6857	   77.4485
   0.840	   98.6910	   77.4572
   0.842	   98.6624	   77.4580
   0.844	   98.6618	   77.4610
   0.846	   98.6684	   77.4893
   0.848	   98.6605	   77.4913
   0.850	   98.6830	   77.5072
   0.852	   98.6689	   77.4989
   0.854	   98.6855	   77.5063
   0.856	   98.6882	   77.4774
   0.858	   98.6759	   77.5107
   0.860	   98.6716	   77.5538
   0.862	   98.6814	   77.5842
   0.864	   98.6555	   77.5616
   0.866	   98.6346	   77.5594
   0.868	   98.6534	   77.5952
   0.870	   98.6323	   77.5879
   0.872	   98.6596	   77.5936
   0.874	   98.6700	   77.5963
   0.876	   98.6808	   77.5684
   0.878	   98.6840	   77.5807
   0.880	   98.6876	   77.5990
   0.882	   98.6804	   77.6345
   0.884	   98.6823	   77.6418
   0.886	   98.6652	   77.6404
   0.888	   98.6416	   77.6675
   0.890	   98.6391	   77.6660
   0.892	   98.6395	   77.6600
   0.894	   98.6627	   77.6494
   0.896	   98.7022	   77.6500
   0.898	   98.7416	   77.6417
   0.900	   98.7240	   77.6227
   0.902	   98.7330	   77.6643
   0.904	   98.7464	   77.6791
   0.906	   98.7097	   77.6947
   0.908	   98.6712	   77.7193
   0.910	   98.6375	   77.7404
   0.912	   98.6310	   77.7272
   0.914	   98.6585	   77.7153
   0.916	   98.6916	   77.7068
   0.918	   98.7094	   77.7216
   0.920	   98.7119	   77.7294
   0.922	   98.7141	   77.7651
   0.924	   98.7274	   77.7833
   0.926	   98.7298	   77.8062
   0.928	   98.6809	   77.7976
   0.930	   98.6510	   77.7835
   0.932	   98.6125	   77.7732
   0.934	   98.6333	   77.7927
   0.936	   98.6782	   77.7997
   0.938	   98.7162	   77.7880
   0.940	   98.7133	   77.7925
   0.942	   98.7195	   77.8243
   0.944	   98.7232	   77.8477
   0.946	   98.7156	   77.8662
   0.948	   98.6995	   77.8632
   0.950	   98.6575	   77.8812
   0.952	   98.6507	   77.8823
   0.954	   98.6355	   77.8565
   0.956	   98.6652	   77.8776
   0.958	   98.7044	   77.8519
   0.960	   98.7329	   77.8647
   0.962	   98.7076	   77.8831
   0.964	   98.7135	   77.9166
   0.966	   98.7306	   77.9231
   0.968	   98.7067	   77.9171
   0.970	   98.6546	   77.9217
   0.972	   98.6511	   77.9423
   0.974	   98.6266	   77.9311
   0.976	   98.6722	   77.9388
   0.978	   98.7016	   77.9395
   0.980	   98.7126	   77.9198
   0.982	   98.7286	   77.9653
   0.984	   98.7234	   77.9962
   0.986	   98.7382	   77.9965
   0.988	   98.7227	   78.0229
   0.990	   98.6763	   78.0318
   0.992	   98.6532	   78.0243
   0.994	   98.6465	   78.0215
   0.996	   98.6825	   78.0352
   0.998	   98.7111	   78.0120
   1.000	   98.7473	   78.0260
   1.002	   98.7238	   78.0243
   1.004	   98.7282	   78.0440
   1.006	   98.7222	   78.1074
   1.008	   98.7440	   78.1216
   1.010	   98.7118	   78.1197
   1.012	   98.6677	   78.1267
   1.014	   98.6121	   78.1084
   1.016	   98.6298	   78.1096
   1.018	   98.6732	   78.1366
   1.020	   98.7271	   78.1219
   1.022	   98.7462	   78.1178
   1.024	   98.7342	   78.1256
   1.026	   98.7181	   78.1486
   1.028	   98.7320	   78.1893
   1.030	   98.7219	   78.2102
   1.032	   98.6774	   78.2219
   1.034	   98.6509	   78.2161
   1.036	   98.6432	   78.2043
   1.038	   98.6320	   78.2076
   1.040	   98.6856	   78.2025
   1.042	   98.7078	   78.2075
   1.044	   98.7256	   78.2010
   1.046	   98.7083	   78.2417
   1.048	   98.7277	   78.2585
   1.050	   98.7107	   78.2768
   1.052	   98.7134	   78.2434
   1.054	   98.6569	   78.2825
   1.056	   98.6562	   78.2593
   1.058	   98.6584	   78.2725
   1.060	   98.6861	   78.2830
   1.062	   98.7195	   78.2790
   1.064	   98.7262	   78.2745
   1.066	   98.7299	   78.2938
   1.068	   98.7257	   78.3417
   1.070	   98.7223	   78.3688
   1.072	   98.6808	   78.3735
   1.074	   98.6275	   78.3709
   1.076	   98.6096	   78.3500
   1.078	   98.6197	   78.3507
   1.080	   98.6654	   78.3450
   1.082	   98.6822	   78.3435
   1.084	   98.6855	   78.3680
   1.086	   98.6644	   78.3878
   1.088	   98.6718	   78.4032
   1.090	   98.6736	   78.4378
   1.092	   98.6450	   78.4628
   1.094	   98.6038	   78.4209
   1.096	   98.5740	   78.4173
   1.098	   98.5516	   78.4150
   1.100	   98.5919	   78.4259
   1.102	   98.6311	   78.4429
   1.104	   98.6560	   78.4435
   1.106	   98.6516	   78.4439
   1.108	   98.6304	   78.4796
   1.110	   98.6253	   78.4843
   1.112	   98.6236	   78.4970
   1.114	   98.6097	   78.4893
   1.116	   98.6217	   78.5007
   1.118	   98.6820	   78.5244
   1.120	   98.6748	   78.5036
   1.122	   98.6781	   78.4955
   1.124	   98.6632	   78.5070
   1.126	   98.6147	   78.5006
   1.128	   98.6080	   78.5011
   1.130	   98.6152	   78.5140
   1.132	   98.6442	   78.5434
   1.134	   98.6532	   78.5614
   1.136	   98.6857	   78.5486
   1.138	   98.6630	   78.5483
   1.140	   98.6832	   78.5722
   1.142	   98.6971	   78.5802
   1.144	   98.7089	   78.5569
   1.146	   98.7279	   78.5466
   1.148	   98.6755	   78.5415
   1.150	   98.6636	   78.5523
   1.152	   98.6783	   78.5758
   1.154	   98.6831	   78.6100
   1.156	   98.6911	   78.6144
   1.158	   98.6992	   78.6354
   1.160	   98.6707	   78.6321
   1.162	   98.6505	   78.6684
   1.164	   98.6392	   78.6619
   1.166	   98.5989	   78.6305
   1.168	   98.6234	   78.6201
   1.170	   98.6869	   78.6246
   1.172	   98.7275	   78.6293
   1.174	   98.7454	   78.6566
   1.176	   98.7578	   78.6787
   1.178	   98.7480	   78.6946
   1.180	   98.6857	   78.7188
   1.182	   98.6476	   78.7105
   1.184	   98.6485	   78.7256
   1.186	   98.6530	   78.7394
   1.188	   98.6555	   78.7115
   1.190	   98.7117	   78.6999
   1.192	   98.7422	   78.7232
   1.194	   98.7287	   78.7513
   1.196	   98.7496	   78.7819
   1.198	   98.7398	   78.7998
   1.200	   98.6839	   78.7892
   1.202	   98.6813	   78.7841
   1.204	   98.6757	   78.7810
   1.206	   98.6662	   78.7782
   1.208	   98.7141	   78.7851
   1.210	   98.7234	   78.7774
   1.212	   98.7296	   78.8172
   1.214	   98.7515	   78.8352
   1.216	   98.7323	   78.8519
   1.218	   98.7089	   78.8613
   1.220	   98.6546	   78.8718
   1.222	   98.6428	   78.8776
   1.224	   98.6378	   78.8744
   1.226	   98.6633	   78.8699
   1.228	   98.7072	   78.8677
   1.230	   98.7255	   78.8634
   1.232	   98.7100	   78.8966
   1.234	   98.7286	   78.9209
   1.236	   98.7173	   78.9519
   1.238	   98.6996	   78.9491
   1.240	   98.6473	   78.9581
   1.242	   98.6330	   78.9368
   1.244	   98.6344	   78.9224
   1.246	   98.6818	   78.9483
   1.248	   98.7111	   78.9314
   1.250	   98.7072	   78.9449
   1.252	   98.6951	   78.9586
   1.254	   98.7020	   79.0106
   1.256	   98.6849	   79.0104
   1.258	   98.6327	   79.0272
   1.260	   98.6265	   79.0216
   1.262	   98.6136	   79.0159
   1.264	   98.6306	   79.0173
   1.266	   98.6814	   79.0087
   1.268	   98.7032	   79.0318
   1.270	   98.7125	   79.0475
   1.272	   98.7019	   79.0691
   1.274	   98.7022	   79.0768
   1.276	   98.6650	   79.1028
   1.278	   98.6325	   79.0857
   1.280	   98.6167	   79.0964
   1.282	   98.6153	   79.0614
   1.284	   98.6535	   79.0565
   1.286	   98.7143	   79.0732
   1.288	   98.7281	   79.0832
   1.290	   98.7227	   79.1061
   1.292	   98.7052	   79.1214
   1.294	   98.6530	   79.1654
   1.296	   98.6033	   79.1686
   1.298	   98.6222	   79.1901
   1.300	   98.5960	   79.1620
   1.302	   98.6382	   79.1483
   1.304	   98.6877	   79.1396
   1.306	   98.7098	   79.1725
   1.308	   98.7169	   79.1898
   1.310	   98.7308	   79.2016
   1.312	   98.7146	   79.1972
   1.314	   98.6765	   79.2163
   1.316	   98.6618	   79.2236
   1.318	   98.6437	   79.2161
   1.320	   98.6556	   79.2321
   1.322	   98.6771	   79.2104
   1.324	   98.6964	   79.2059
   1.326	   98.6920	   79.2307
   1.328	   98.7004	   79.2809
   1.330	   98.7232	   79.3027
   1.332	   98.6783	   79.2999
   1.334	   98.6695	   79.3042
   1.336	   98.6421	   79.2963
   1.338	   98.6388	   79.2880
   1.340	   98.6560	   79.2809
   1.342	   98.6509	   79.3054
   1.344	   98.6660	   79.2842
   1.346	   98.6709	   79.2927
   1.348	   98.7168	   79.3167
   1.350	   98.7317	   79.3452
   1.352	   98.7420	   79.3450
   1.354	   98.7079	   79.3757
   1.356	   98.6704	   79.3614
   1.358	   98.6477	   79.3753
   1.360	   98.6559	   79.3727
   1.362	   98.6717	   79.3596
   1.364	   98.7348	   79.3472
   1.366	   98.7613	   79.3515
   1.368	   98.7679	   79.3739
   1.370	   98.7675	   79.3931
   1.372	   98.7241	   79.4396
   1.374	   98.6928	   79.4335
   1.376	   98.6753	   79.4195
   1.378	   98.6468	   79.4286
   1.380	   98.6743	   79.4378
   1.382	   98.7023	   79.4286
   1.384	   98.7457	   79.4083
   1.386	   98.7717	   79.4340
   1.388	   98.7574	   79.4672
   1.390	   98.7225	   79.5228
   1.392	   98.6747	   79.5091
   1.394	   98.6480	   79.4988
   1.396	   98.6019	   79.5004
   1.398	   98.6215	   79.4867
   1.400	   98.6787	   79.4724
   1.402	   98.7252	   79.4804
   1.404	   98.7465	   79.4873
   1.406	   98.7330	   79.5255
   1.408	   98.7265	   79.5533
   1.410	   98.6974	   79.5646
   1.412	   98.6764	   79.5716
   1.414	   98.6688	   79.5678
   1.416	   98.6189	   79.5400
   1.418	   98.6052	   79.5527
   1.420	   98.6654	   79.5567
   1.422	   98.6864	   79.5721
   1.424	   98.7186	   79.5745
   1.426	   98.7196	   79.6056
   1.428	   98.7300	   79.6253
   1.430	   98.7169	   79.6452
   1.432	   98.6671	   79.6661
   1.434	   98.6572	   79.6515
   1.436	   98.6638	   79.6140
   1.438	   98.6318	   79.6116
   1.440	   98.6842	   79.6393
   1.442	   98.7177	   79.6479
   1.444	   98.7126	   79.6706
   1.446	   98.7221	   79.6800
   1.448	   98.7234	   79.6856
   1.450	   98.7166	   79.6916
   1.452	   98.6719	   79.6887
   1.454	   98.6891	   79.7031
   1.456	   98.6672	   79.6892
   1.458	   98.6349	   79.6868
   1.460	   98.7042	   79.6759
   1.462	   98.7237	   79.6938
   1.464	   98.7446	   79.7343
   1.466	   98.7610	   79.7497
   1.468	   98.7543	   79.7583
   1.470	   98.7349	   79.7793
   1.472	   98.7056	   79.7818
   1.474	   98.6692	   79.7779
   1.476	   98.6602	   79.7757
   1.478	   98.6292	   79.7774
   1.480	   98.6486	   79.7705
   1.482	   98.7162	   79.7951
   1.484	   98.7349	   79.8150
   1.486	   98.7451	   79.8239
   1.488	   98.7621	   79.8520
   1.490	   98.7428	   79.8557
   1.492	   98.7353	   79.8603
   1.494	   98.6983	   79.8665
   1.496	   98.6746	   79.8490
   1.498	   98.6638	   79.8435
   1.500	   98.6733	   79.8401
   1.502	   98.7081	   79.8560
   1.504	   98.7406	   79.8745
   1.506	   98.7522	   79.9096
   1.508	   98.7416	   79.9261
   1.510	   98.7450	   79.9257
   1.512	   98.7359	   79.9554
   1.514	   98.6946	   79.9678
   1.516	   98.6892	   79.9419
   1.518	   98.6620	   79.9293
   1.520	   98.6750	   79.9161
   1.522	   98.7262	   79.9528
   1.524	   98.7375	   79.9818
   1.526	   98.7413	   79.9971
   1.528	   98.7474	   80.0157
   1.530	   98.7477	   80.0007
   1.532	   98.7487	   79.9950
   1.534	   98.6707	   80.0324
   1.536	   98.6830	   80.0332
   1.538	   98.6778	   80.0329
   1.540	   98.6911	   80.0280
   1.542	   98.7125	   80.0292
   1.544	   98.7481	   80.0234
   1.546	   98.7254	   80.0612
   1.548	   98.7318	   80.1003
   1.550	   98.7283	   80.1098
   1.552	   98.7322	   80.0918
   1.554	   98.6540	   80.1086
   1.556	   98.6355	   80.1018
   1.558	   98.6447	   80.1002
   1.560	   98.6543	   80.0897
   1.562	   98.7014	   80.0828
   1.564	   98.7321	   80.0969
   1.566	   98.7296	   80.1210
   1.568	   98.7243	   80.1508
   1.570	   98.7382	   80.1846
   1.572	   98.6694	   80.1731
   1.574	   98.6587	   80.1865
   1.576	   98.6594	   80.1690
   1.578	   98.6147	   80.1561
   1.580	   98.6642	   80.1618
   1.582	   98.7055	   80.1612
   1.584	   98.7053	   80.1736
   1.586	   98.7116	   80.2125
   1.588	   98.7028	   80.2503
   1.590	   98.6908	   80.2667
   1.592	   98.6413	   80.2448
   1.594	   98.6050	   80.2749
   1.596	   98.6049	   80.2494
   1.598	   98.6069	   80.2273
   1.600	   98.6467	   80.2278
   1.602	   98.6771	   80.2421
   1.604	   98.6950	   80.2446
   1.606	   98.7137	   80.2828
   1.608	   98.7411	   80.3227
   1.610	   98.7350	   80.3266
   1.612	   98.7035	   80.3204
   1.614	   98.6509	   80.3078
   1.616	   98.6369	   80.3289
   1.618	   98.6131	   80.3233
   1.620	   98.6423	   80.3370
   1.622	   98.6494	   80.3317
   1.624	   98.6590	   80.3385
   1.626	   98.6856	   80.3612
   1.628	   98.6902	   80.3950
   1.630	   98.7108	   80.4105
   1.632	   98.6851	   80.4069
   1.634	   98.6469	   80.4117
   1.636	   98.6434	   80.4214
   1.638	   98.6501	   80.4264
