Time[sec]	 X[micron]	 Y[micron]
   0.150	  107.1544	   77.0196
   0.152	  107.1698	   77.0533
   0.154	  107.1848	   77.0545
   0.156	  107.1096	   77.0571
   0.158	  107.1303	   77.0473
   0.160	  107.1246	   77.0098
   0.162	  107.1410	   77.0362
   0.164	  107.1497	   77.0439
   0.166	  107.1924	   77.0821
   0.168	  107.2021	   77.1253
   0.170	  107.2251	   77.1544
   0.172	  107.1942	   77.0981
   0.174	  107.1446	   77.1268
   0.176	  107.1462	   77.1347
   0.178	  107.1790	   77.1103
   0.180	  107.2107	   77.0977
   0.182	  107.2316	   77.1547
   0.184	  107.2581	   77.1672
   0.186	  107.2452	   77.1949
   0.188	  107.2200	   77.1780
   0.190	  107.1785	   77.1850
   0.192	  107.1958	   77.1977
   0.194	  107.2145	   77.1784
   0.196	  107.2153	   77.1966
   0.198	  107.2817	   77.2377
   0.200	  107.2773	   77.2796
   0.202	  107.2832	   77.2913
   0.204	  107.2507	   77.2876
   0.206	  107.2341	   77.2902
   0.208	  107.2384	   77.2717
   0.210	  107.2582	   77.2623
   0.212	  107.2806	   77.2771
   0.214	  107.2899	   77.2979
   0.216	  107.3235	   77.3334
   0.218	  107.3298	   77.3657
   0.220	  107.3273	   77.3464
   0.222	  107.2594	   77.3478
   0.224	  107.2772	   77.3527
   0.226	  107.2948	   77.3500
   0.228	  107.3115	   77.3464
   0.230	  107.3342	   77.3848
   0.232	  107.3495	   77.3947
   0.234	  107.3585	   77.4595
   0.236	  107.3686	   77.4577
   0.238	  107.3242	   77.4069
   0.240	  107.3324	   77.4371
   0.242	  107.3312	   77.4243
   0.244	  107.3333	   77.4238
   0.246	  107.3569	   77.4427
   0.248	  107.4028	   77.4753
   0.250	  107.4048	   77.5291
   0.252	  107.3878	   77.5113
   0.254	  107.2872	   77.5194
   0.256	  107.3621	   77.5080
   0.258	  107.3560	   77.4804
   0.260	  107.4001	   77.4835
   0.262	  107.4116	   77.5493
   0.264	  107.4309	   77.5477
   0.266	  107.4444	   77.5903
   0.268	  107.4356	   77.5752
   0.270	  107.3657	   77.5786
   0.272	  107.3914	   77.5712
   0.274	  107.4088	   77.5405
   0.276	  107.4401	   77.5742
   0.278	  107.4620	   77.6188
   0.280	  107.5074	   77.6126
   0.282	  107.4749	   77.6533
   0.284	  107.4842	   77.6390
   0.286	  107.4148	   77.6618
   0.288	  107.4426	   77.6618
   0.290	  107.4612	   77.6124
   0.292	  107.4898	   77.6298
   0.294	  107.5141	   77.6766
   0.296	  107.5311	   77.7127
   0.298	  107.5652	   77.7303
   0.300	  107.5381	   77.7255
   0.302	  107.4475	   77.7340
   0.304	  107.4974	   77.7098
   0.306	  107.5318	   77.7020
   0.308	  107.5294	   77.7027
   0.310	  107.5477	   77.7559
   0.312	  107.5856	   77.7880
   0.314	  107.6083	   77.8113
   0.316	  107.5851	   77.7934
   0.318	  107.5376	   77.8042
   0.320	  107.5374	   77.7686
   0.322	  107.5637	   77.7743
   0.324	  107.5710	   77.8033
   0.326	  107.6055	   77.8150
   0.328	  107.6434	   77.8372
   0.330	  107.6191	   77.8842
   0.332	  107.6523	   77.8768
   0.334	  107.5947	   77.8550
   0.336	  107.6189	   77.8489
   0.338	  107.5841	   77.8459
   0.340	  107.5948	   77.8355
   0.342	  107.6126	   77.8730
   0.344	  107.6439	   77.9166
   0.346	  107.6519	   77.9404
   0.348	  107.6640	   77.9391
   0.350	  107.6563	   77.9258
   0.352	  107.6248	   77.9399
   0.354	  107.6158	   77.9199
   0.356	  107.6585	   77.9271
   0.358	  107.6908	   77.9272
   0.360	  107.7008	   77.9907
   0.362	  107.7223	   78.0062
   0.364	  107.7091	   78.0366
   0.366	  107.6858	   78.0138
   0.368	  107.6333	   78.0124
   0.370	  107.7000	   77.9859
   0.372	  107.7082	   77.9832
   0.374	  107.7101	   78.0037
   0.376	  107.7335	   78.0406
   0.378	  107.7554	   78.0846
   0.380	  107.7429	   78.1029
   0.382	  107.7506	   78.1051
   0.384	  107.7114	   78.0985
   0.386	  107.7154	   78.0728
   0.388	  107.7259	   78.0827
   0.390	  107.7249	   78.0692
   0.392	  107.7657	   78.0924
   0.394	  107.7848	   78.1596
   0.396	  107.7827	   78.1966
   0.398	  107.7857	   78.1721
   0.400	  107.7294	   78.1596
   0.402	  107.7067	   78.1770
   0.404	  107.7321	   78.1851
   0.406	  107.7732	   78.1457
   0.408	  107.8050	   78.1436
   0.410	  107.8330	   78.2024
   0.412	  107.8456	   78.2375
   0.414	  107.8420	   78.2368
   0.416	  107.7998	   78.2300
   0.418	  107.7735	   78.2356
   0.420	  107.8176	   78.2089
   0.422	  107.8324	   78.2113
   0.424	  107.8571	   78.2459
   0.426	  107.8829	   78.2692
   0.428	  107.9095	   78.2806
   0.430	  107.8622	   78.2988
   0.432	  107.8561	   78.2968
   0.434	  107.8377	   78.3017
   0.436	  107.8647	   78.3078
   0.438	  107.8882	   78.2950
   0.440	  107.8967	   78.3016
   0.442	  107.9264	   78.3369
   0.444	  107.9285	   78.3854
   0.446	  107.9065	   78.3681
   0.448	  107.8233	   78.3775
   0.450	  107.8600	   78.3633
   0.452	  107.9114	   78.3351
   0.454	  107.9115	   78.3636
   0.456	  107.9625	   78.4003
   0.458	  107.9903	   78.4492
   0.460	  107.9609	   78.4569
   0.462	  107.9277	   78.4532
   0.464	  107.8774	   78.4723
   0.466	  107.9091	   78.4514
   0.468	  107.9392	   78.4324
   0.470	  107.9470	   78.4613
   0.472	  107.9627	   78.4640
   0.474	  107.9751	   78.5184
   0.476	  108.0036	   78.5445
   0.478	  107.9648	   78.5255
   0.480	  107.9171	   78.5115
   0.482	  107.9175	   78.4988
   0.484	  107.9476	   78.5048
   0.486	  107.9858	   78.5108
   0.488	  107.9957	   78.5648
   0.490	  108.0338	   78.5741
   0.492	  108.0184	   78.5627
   0.494	  108.0129	   78.5871
   0.496	  107.9794	   78.5668
   0.498	  107.9807	   78.5823
   0.500	  108.0133	   78.5718
   0.502	  108.0030	   78.5827
   0.504	  108.0176	   78.6054
   0.506	  108.0403	   78.6450
   0.508	  108.0663	   78.6961
   0.510	  108.0412	   78.6601
   0.512	  107.9868	   78.6507
   0.514	  108.0071	   78.6527
   0.516	  108.0332	   78.6554
   0.518	  108.0363	   78.6714
   0.520	  108.0640	   78.7127
   0.522	  108.0589	   78.7543
   0.524	  108.0706	   78.7728
   0.526	  108.0450	   78.7476
   0.528	  108.0119	   78.7331
   0.530	  108.0273	   78.7361
   0.532	  108.0441	   78.7270
   0.534	  108.0664	   78.7325
   0.536	  108.0860	   78.7873
   0.538	  108.0746	   78.8159
   0.540	  108.1005	   78.8649
   0.542	  108.0972	   78.8801
   0.544	  108.0509	   78.8351
   0.546	  108.0769	   78.8411
   0.548	  108.0787	   78.8040
   0.550	  108.0851	   78.8176
   0.552	  108.0918	   78.8571
   0.554	  108.1019	   78.9045
   0.556	  108.1337	   78.9410
   0.558	  108.1245	   78.9598
   0.560	  108.1070	   78.9578
   0.562	  108.0606	   78.9279
   0.564	  108.0385	   78.9497
   0.566	  108.0856	   78.9471
   0.568	  108.1196	   78.9356
   0.570	  108.1626	   78.9795
   0.572	  108.1577	   79.0045
   0.574	  108.1497	   79.0292
   0.576	  108.1300	   79.0101
   0.578	  108.0789	   78.9899
   0.580	  108.0986	   78.9743
   0.582	  108.1432	   78.9888
   0.584	  108.1791	   78.9885
   0.586	  108.1931	   79.0440
   0.588	  108.1927	   79.0832
   0.590	  108.2016	   79.0641
   0.592	  108.1132	   79.0331
   0.594	  108.1139	   79.0507
   0.596	  108.1421	   79.0380
   0.598	  108.1732	   79.0449
   0.600	  108.1837	   79.0880
   0.602	  108.2194	   79.1042
   0.604	  108.2439	   79.1235
   0.606	  108.2132	   79.1249
   0.608	  108.1544	   79.1334
   0.610	  108.1606	   79.1253
   0.612	  108.1985	   79.1011
   0.614	  108.2128	   79.1083
   0.616	  108.2333	   79.1378
   0.618	  108.2443	   79.1676
   0.620	  108.2575	   79.1736
   0.622	  108.2148	   79.2002
   0.624	  108.1898	   79.1678
   0.626	  108.2056	   79.1761
   0.628	  108.2418	   79.1788
   0.630	  108.2461	   79.1899
   0.632	  108.2673	   79.2239
   0.634	  108.2815	   79.2751
   0.636	  108.2780	   79.2969
   0.638	  108.2117	   79.2647
   0.640	  108.1993	   79.2665
   0.642	  108.2272	   79.2686
   0.644	  108.2702	   79.2541
   0.646	  108.2756	   79.2887
   0.648	  108.2827	   79.3443
   0.650	  108.2909	   79.3473
   0.652	  108.2862	   79.3443
   0.654	  108.2361	   79.3514
   0.656	  108.2316	   79.3240
   0.658	  108.2767	   79.3326
   0.660	  108.3138	   79.3439
   0.662	  108.3385	   79.3817
   0.664	  108.3242	   79.4228
   0.666	  108.3308	   79.4540
   0.668	  108.3247	   79.4495
   0.670	  108.2711	   79.4296
   0.672	  108.2686	   79.4291
   0.674	  108.2934	   79.4426
   0.676	  108.3076	   79.4619
   0.678	  108.3019	   79.4876
   0.680	  108.3263	   79.5299
   0.682	  108.3267	   79.5370
   0.684	  108.3042	   79.5244
   0.686	  108.2704	   79.5163
   0.688	  108.2801	   79.5077
   0.690	  108.3174	   79.5055
   0.692	  108.3366	   79.5566
   0.694	  108.3129	   79.5446
   0.696	  108.3335	   79.6275
   0.698	  108.3105	   79.6569
   0.700	  108.3301	   79.6381
   0.702	  108.3072	   79.5995
   0.704	  108.2997	   79.6059
   0.706	  108.3199	   79.5921
   0.708	  108.3324	   79.5819
   0.710	  108.3462	   79.6415
   0.712	  108.3614	   79.6765
   0.714	  108.3634	   79.6767
   0.716	  108.3394	   79.6690
   0.718	  108.3056	   79.6621
   0.720	  108.3284	   79.6766
   0.722	  108.3667	   79.6680
   0.724	  108.3583	   79.6894
   0.726	  108.3740	   79.7220
   0.728	  108.3775	   79.7679
   0.730	  108.3642	   79.7667
   0.732	  108.3209	   79.7507
   0.734	  108.3059	   79.7454
   0.736	  108.3464	   79.7561
   0.738	  108.3833	   79.7725
   0.740	  108.3867	   79.7985
   0.742	  108.3890	   79.8405
   0.744	  108.3819	   79.8515
   0.746	  108.3779	   79.8614
   0.748	  108.3118	   79.8371
   0.750	  108.3530	   79.8333
   0.752	  108.3935	   79.8340
   0.754	  108.3881	   79.8652
   0.756	  108.3911	   79.8990
   0.758	  108.4232	   79.9230
   0.760	  108.4157	   79.9619
   0.762	  108.3548	   79.9350
   0.764	  108.3363	   79.9224
   0.766	  108.3655	   79.9063
   0.768	  108.3599	   79.8930
   0.770	  108.3773	   79.9437
   0.772	  108.3964	   79.9921
   0.774	  108.3997	   79.9982
   0.776	  108.3967	   80.0298
   0.778	  108.3516	   80.0016
   0.780	  108.3186	   79.9914
   0.782	  108.3588	   79.9923
   0.784	  108.3743	   80.0142
   0.786	  108.3931	   80.0295
   0.788	  108.4063	   80.0752
   0.790	  108.4152	   80.1061
   0.792	  108.3914	   80.1154
   0.794	  108.3484	   80.0909
   0.796	  108.3506	   80.0716
   0.798	  108.3847	   80.0773
   0.800	  108.4041	   80.1115
   0.802	  108.4210	   80.1462
   0.804	  108.4414	   80.1646
   0.806	  108.4468	   80.2319
   0.808	  108.4117	   80.1975
   0.810	  108.3647	   80.1695
   0.812	  108.3905	   80.1661
   0.814	  108.4255	   80.1932
   0.816	  108.4484	   80.2141
   0.818	  108.4370	   80.2544
   0.820	  108.4517	   80.2642
   0.822	  108.4513	   80.2760
   0.824	  108.4249	   80.2597
   0.826	  108.4105	   80.2119
   0.828	  108.4347	   80.2303
   0.830	  108.4314	   80.2452
   0.832	  108.4322	   80.2777
   0.834	  108.4818	   80.3326
   0.836	  108.4661	   80.3620
   0.838	  108.4665	   80.3912
   0.840	  108.4466	   80.3373
   0.842	  108.4190	   80.3268
   0.844	  108.4570	   80.3867
   0.846	  108.4522	   80.3454
   0.848	  108.4738	   80.3952
   0.850	  108.4803	   80.4067
   0.852	  108.4582	   80.4535
   0.854	  108.4546	   80.4459
   0.856	  108.4054	   80.4122
   0.858	  108.4154	   80.4139
   0.860	  108.4617	   80.4019
   0.862	  108.4657	   80.4199
   0.864	  108.4498	   80.4624
   0.866	  108.4403	   80.5378
   0.868	  108.4409	   80.5384
   0.870	  108.4395	   80.5408
   0.872	  108.4071	   80.5106
   0.874	  108.4010	   80.4933
   0.876	  108.4354	   80.4956
   0.878	  108.4371	   80.5128
   0.880	  108.4455	   80.5424
   0.882	  108.4397	   80.5726
   0.884	  108.4314	   80.6139
   0.886	  108.4250	   80.6251
   0.888	  108.3789	   80.6001
   0.890	  108.3993	   80.5760
   0.892	  108.4133	   80.5964
   0.894	  108.4268	   80.6002
   0.896	  108.4176	   80.6554
   0.898	  108.4033	   80.6905
   0.900	  108.3880	   80.6839
   0.902	  108.3651	   80.6581
   0.904	  108.3522	   80.6430
   0.906	  108.3816	   80.6616
   0.908	  108.4079	   80.6524
   0.910	  108.3928	   80.6838
   0.912	  108.3923	   80.7294
   0.914	  108.3884	   80.7627
   0.916	  108.3588	   80.7839
   0.918	  108.3818	   80.7604
   0.920	  108.3336	   80.7264
   0.922	  108.3507	   80.7288
   0.924	  108.3765	   80.7270
   0.926	  108.3635	   80.7477
   0.928	  108.3653	   80.8078
   0.930	  108.3615	   80.8227
   0.932	  108.3333	   80.8592
   0.934	  108.3204	   80.8351
   0.936	  108.3073	   80.7894
   0.938	  108.3191	   80.8059
   0.940	  108.3230	   80.8092
   0.942	  108.3189	   80.8269
   0.944	  108.3219	   80.8961
   0.946	  108.3061	   80.9236
   0.948	  108.3120	   80.9481
   0.950	  108.3074	   80.9333
   0.952	  108.2973	   80.9020
   0.954	  108.2964	   80.8891
   0.956	  108.3092	   80.9032
   0.958	  108.3011	   80.9087
   0.960	  108.3151	   80.9639
   0.962	  108.3052	   80.9899
   0.964	  108.3065	   80.9939
   0.966	  108.2810	   80.9927
   0.968	  108.2591	   80.9578
   0.970	  108.3001	   80.9266
   0.972	  108.2869	   80.9735
   0.974	  108.3002	   80.9622
   0.976	  108.2888	   81.0289
   0.978	  108.2766	   81.0751
   0.980	  108.2804	   81.0840
   0.982	  108.2735	   81.0499
   0.984	  108.2449	   81.0345
   0.986	  108.2603	   81.0557
   0.988	  108.2791	   81.0376
   0.990	  108.2900	   81.0797
   0.992	  108.2729	   81.1104
   0.994	  108.2766	   81.1300
   0.996	  108.2492	   81.1741
   0.998	  108.2538	   81.1604
   1.000	  108.2395	   81.1615
   1.002	  108.2288	   81.1547
   1.004	  108.2164	   81.1170
   1.006	  108.2473	   81.1272
   1.008	  108.2724	   81.1559
   1.010	  108.2602	   81.2134
   1.012	  108.2443	   81.2401
   1.014	  108.2295	   81.2114
   1.016	  108.2061	   81.2165
   1.018	  108.1851	   81.1897
   1.020	  108.2183	   81.2008
   1.022	  108.2481	   81.2078
   1.024	  108.2605	   81.2393
   1.026	  108.2239	   81.2796
   1.028	  108.2055	   81.3228
   1.030	  108.2037	   81.3257
   1.032	  108.1861	   81.2899
   1.034	  108.1507	   81.2604
   1.036	  108.1748	   81.2710
   1.038	  108.2043	   81.2893
   1.040	  108.1887	   81.3033
   1.042	  108.2037	   81.3490
   1.044	  108.1974	   81.3656
   1.046	  108.1698	   81.3880
   1.048	  108.1444	   81.3423
   1.050	  108.1329	   81.3241
   1.052	  108.1749	   81.3382
   1.054	  108.2107	   81.3344
   1.056	  108.2125	   81.3763
   1.058	  108.1786	   81.4220
   1.060	  108.1681	   81.4282
   1.062	  108.1569	   81.4771
   1.064	  108.1644	   81.4352
   1.066	  108.1547	   81.4348
   1.068	  108.1648	   81.4022
   1.070	  108.1529	   81.4547
   1.072	  108.1596	   81.4880
   1.074	  108.1456	   81.4915
   1.076	  108.1399	   81.5133
   1.078	  108.1314	   81.5115
   1.080	  108.0944	   81.4930
   1.082	  108.1030	   81.4840
   1.084	  108.1244	   81.5039
   1.086	  108.1457	   81.4989
   1.088	  108.1411	   81.5560
   1.090	  108.1410	   81.6087
   1.092	  108.1041	   81.5865
   1.094	  108.1217	   81.5791
   1.096	  108.0793	   81.5724
   1.098	  108.0960	   81.5625
   1.100	  108.0949	   81.5585
   1.102	  108.0995	   81.5799
   1.104	  108.0905	   81.6443
   1.106	  108.0661	   81.6925
   1.108	  108.0925	   81.6740
   1.110	  108.0532	   81.6624
   1.112	  108.0532	   81.6402
   1.114	  108.0736	   81.6960
   1.116	  108.1041	   81.6316
   1.118	  108.1079	   81.6392
   1.120	  108.0960	   81.7104
   1.122	  108.0889	   81.7464
   1.124	  108.0539	   81.7585
   1.126	  108.0286	   81.6963
   1.128	  108.0096	   81.7052
   1.130	  108.0499	   81.7129
   1.132	  108.0647	   81.7493
   1.134	  108.0591	   81.7741
   1.136	  108.0579	   81.7727
   1.138	  108.0602	   81.8264
   1.140	  108.0355	   81.7809
   1.142	  108.0239	   81.7645
   1.144	  108.0336	   81.7693
   1.146	  108.0655	   81.7702
   1.148	  108.0376	   81.8209
   1.150	  108.0268	   81.8701
   1.152	  108.0165	   81.8928
   1.154	  108.0104	   81.8759
   1.156	  107.9696	   81.8237
   1.158	  107.9911	   81.8479
   1.160	  108.0143	   81.8410
   1.162	  108.0200	   81.8780
   1.164	  108.0116	   81.9200
   1.166	  108.0136	   81.9571
   1.168	  108.0004	   81.9954
   1.170	  107.9993	   81.9951
   1.172	  107.9556	   81.9554
   1.174	  107.9709	   81.9271
   1.176	  108.0125	   81.9616
   1.178	  108.0469	   81.9584
   1.180	  108.0183	   81.9849
   1.182	  107.9977	   82.0438
   1.184	  107.9762	   82.0370
   1.186	  107.9799	   82.0033
   1.188	  107.9511	   81.9907
   1.190	  107.9576	   81.9949
   1.192	  107.9877	   82.0317
   1.194	  107.9752	   82.0679
   1.196	  107.9739	   82.0920
   1.198	  107.9578	   82.0924
   1.200	  107.9472	   82.0892
   1.202	  107.8981	   82.0529
   1.204	  107.8835	   82.0378
   1.206	  107.9139	   82.0931
   1.208	  107.9193	   82.0971
   1.210	  107.9163	   82.1455
   1.212	  107.8868	   82.1793
   1.214	  107.8711	   82.2181
   1.216	  107.8792	   82.1812
   1.218	  107.8570	   82.1339
   1.220	  107.8785	   82.1209
   1.222	  107.9064	   82.1570
   1.224	  107.8978	   82.1627
   1.226	  107.9084	   82.2200
   1.228	  107.8930	   82.2639
   1.230	  107.8819	   82.2662
   1.232	  107.8590	   82.2550
   1.234	  107.8427	   82.1925
   1.236	  107.8598	   82.2021
   1.238	  107.8705	   82.2300
   1.240	  107.9022	   82.2311
   1.242	  107.8701	   82.3057
   1.244	  107.8662	   82.2988
   1.246	  107.8484	   82.3461
   1.248	  107.8313	   82.2849
   1.250	  107.8078	   82.2718
   1.252	  107.8330	   82.2783
   1.254	  107.8603	   82.3042
   1.256	  107.8300	   82.3373
   1.258	  107.8433	   82.3531
   1.260	  107.8252	   82.3889
   1.262	  107.8286	   82.4147
   1.264	  107.8104	   82.3439
   1.266	  107.8179	   82.3296
   1.268	  107.8293	   82.3372
   1.270	  107.8301	   82.3550
   1.272	  107.8158	   82.3874
   1.274	  107.7948	   82.4323
   1.276	  107.7733	   82.4478
   1.278	  107.7448	   82.4580
   1.280	  107.7604	   82.4138
   1.282	  107.7749	   82.3922
   1.284	  107.7890	   82.3986
   1.286	  107.7876	   82.4287
   1.288	  107.7639	   82.4450
   1.290	  107.7254	   82.4949
   1.292	  107.6951	   82.5169
   1.294	  107.6928	   82.5097
   1.296	  107.7217	   82.4800
   1.298	  107.7497	   82.4825
   1.300	  107.7439	   82.4690
   1.302	  107.7322	   82.4716
   1.304	  107.6947	   82.4995
   1.306	  107.6734	   82.5148
   1.308	  107.6654	   82.5673
   1.310	  107.6694	   82.5564
   1.312	  107.6795	   82.5137
   1.314	  107.7020	   82.5437
   1.316	  107.6921	   82.5591
   1.318	  107.6332	   82.5182
   1.320	  107.6196	   82.5463
   1.322	  107.6162	   82.5708
   1.324	  107.6482	   82.5992
   1.326	  107.6851	   82.6368
   1.328	  107.6874	   82.6350
   1.330	  107.6586	   82.6194
   1.332	  107.6171	   82.5887
   1.334	  107.5810	   82.5836
   1.336	  107.6232	   82.6073
   1.338	  107.6539	   82.6461
   1.340	  107.6634	   82.6598
   1.342	  107.6268	   82.7083
   1.344	  107.6156	   82.6875
   1.346	  107.5773	   82.6758
   1.348	  107.5654	   82.6298
   1.350	  107.5803	   82.6109
   1.352	  107.6264	   82.6733
   1.354	  107.6428	   82.7089
   1.356	  107.6003	   82.7383
   1.358	  107.5877	   82.7713
   1.360	  107.5476	   82.7874
   1.362	  107.5666	   82.7519
   1.364	  107.5277	   82.7355
   1.366	  107.5461	   82.7202
   1.368	  107.5751	   82.7227
   1.370	  107.5719	   82.7262
   1.372	  107.5383	   82.8308
   1.374	  107.4954	   82.8508
   1.376	  107.4730	   82.8587
   1.378	  107.4911	   82.7672
   1.380	  107.4942	   82.7686
   1.382	  107.4980	   82.7586
   1.384	  107.5166	   82.7854
   1.386	  107.4950	   82.8075
   1.388	  107.4719	   82.8590
   1.390	  107.4627	   82.8629
   1.392	  107.4499	   82.8869
   1.394	  107.4320	   82.8815
   1.396	  107.4254	   82.8479
   1.398	  107.4334	   82.8205
   1.400	  107.4471	   82.8217
   1.402	  107.4702	   82.8424
   1.404	  107.4493	   82.8784
   1.406	  107.4417	   82.9178
   1.408	  107.4300	   82.9183
   1.410	  107.4064	   82.9609
   1.412	  107.4454	   82.9327
   1.414	  107.4409	   82.9217
   1.416	  107.4399	   82.9345
   1.418	  107.4434	   82.8866
   1.420	  107.4034	   82.9245
   1.422	  107.4064	   82.9713
   1.424	  107.3839	   83.0251
   1.426	  107.3787	   83.0333
   1.428	  107.3823	   83.0123
   1.430	  107.3764	   83.0064
   1.432	  107.3805	   82.9651
   1.434	  107.4060	   82.9854
   1.436	  107.4168	   83.0178
   1.438	  107.3925	   83.0468
   1.440	  107.3654	   83.1170
   1.442	  107.3443	   83.1152
   1.444	  107.3355	   83.0529
   1.446	  107.3262	   83.0360
   1.448	  107.3330	   83.0300
   1.450	  107.3358	   83.0225
   1.452	  107.3340	   83.0879
   1.454	  107.3183	   83.1388
   1.456	  107.3222	   83.1480
   1.458	  107.3009	   83.1704
   1.460	  107.3096	   83.1451
   1.462	  107.2884	   83.1163
   1.464	  107.3016	   83.1166
   1.466	  107.3110	   83.1168
   1.468	  107.3137	   83.1429
   1.470	  107.3133	   83.1771
   1.472	  107.2946	   83.2466
   1.474	  107.2949	   83.2326
   1.476	  107.2683	   83.1942
   1.478	  107.2674	   83.1495
   1.480	  107.2764	   83.1574
   1.482	  107.2979	   83.2020
   1.484	  107.2830	   83.2271
   1.486	  107.2892	   83.2711
   1.488	  107.2616	   83.2900
   1.490	  107.2627	   83.3323
   1.492	  107.2506	   83.2667
   1.494	  107.2325	   83.2641
   1.496	  107.2272	   83.2392
   1.498	  107.2473	   83.2562
   1.500	  107.2393	   83.2942
   1.502	  107.2433	   83.3212
   1.504	  107.2126	   83.3566
   1.506	  107.1996	   83.3907
   1.508	  107.1927	   83.3559
   1.510	  107.1801	   83.3118
   1.512	  107.2104	   83.2969
   1.514	  107.1986	   83.3171
   1.516	  107.1874	   83.3296
   1.518	  107.1774	   83.3688
   1.520	  107.1523	   83.4012
   1.522	  107.1283	   83.4378
   1.524	  107.1161	   83.4506
   1.526	  107.1403	   83.4002
   1.528	  107.1393	   83.3820
   1.530	  107.1364	   83.3957
   1.532	  107.1606	   83.3909
   1.534	  107.1662	   83.3939
   1.536	  107.1148	   83.4223
   1.538	  107.0944	   83.4951
   1.540	  107.0798	   83.4791
   1.542	  107.0652	   83.4393
   1.544	  107.0682	   83.4358
   1.546	  107.0778	   83.4356
   1.548	  107.0911	   83.4642
   1.550	  107.0796	   83.4725
   1.552	  107.0652	   83.4945
   1.554	  107.0396	   83.5079
   1.556	  107.0124	   83.5150
   1.558	  107.0193	   83.5116
   1.560	  107.0247	   83.4959
   1.562	  107.0188	   83.4857
   1.564	  107.0305	   83.4985
   1.566	  107.0257	   83.5213
   1.568	  107.0379	   83.5443
   1.570	  106.9957	   83.5529
   1.572	  106.9698	   83.5691
   1.574	  106.9712	   83.5780
   1.576	  106.9668	   83.5231
   1.578	  106.9524	   83.5103
   1.580	  106.9596	   83.5299
   1.582	  106.9633	   83.5655
   1.584	  106.9338	   83.5930
   1.586	  106.9320	   83.5908
   1.588	  106.8988	   83.6209
   1.590	  106.8656	   83.6340
   1.592	  106.8634	   83.6016
   1.594	  106.8709	   83.5486
   1.596	  106.8775	   83.5694
   1.598	  106.8856	   83.5775
   1.600	  106.9030	   83.6003
   1.602	  106.8651	   83.6370
   1.604	  106.8642	   83.6743
   1.606	  106.8514	   83.6530
   1.608	  106.8381	   83.6521
   1.610	  106.8594	   83.6210
   1.612	  106.8576	   83.6545
   1.614	  106.8724	   83.6325
   1.616	  106.8410	   83.6567
   1.618	  106.8257	   83.6968
   1.620	  106.7969	   83.7345
   1.622	  106.7779	   83.7482
   1.624	  106.8202	   83.7050
   1.626	  106.7986	   83.7064
   1.628	  106.8018	   83.7021
   1.630	  106.8089	   83.6953
   1.632	  106.8134	   83.7357
   1.634	  106.7924	   83.7502
   1.636	  106.7842	   83.7686
   1.638	  106.7315	   83.8135
