Time[sec]	 X[micron]	 Y[micron]
   0.270	   32.0603	   35.9772
   0.272	   32.0350	   35.9911
   0.274	   32.0612	   36.0166
   0.276	   32.0772	   36.0003
   0.278	   32.0826	   36.0040
   0.280	   32.0792	   35.9869
   0.282	   32.0626	   36.0166
   0.284	   32.0766	   36.0093
   0.286	   32.0794	   36.0144
   0.288	   32.0702	   36.0152
   0.290	   32.0542	   36.0014
   0.292	   32.0257	   35.9807
   0.294	   32.0445	   35.9847
   0.296	   32.0699	   36.0345
   0.298	   32.0521	   36.0162
   0.300	   32.0547	   36.0179
   0.302	   32.0485	   35.9949
   0.304	   32.0526	   35.9989
   0.306	   32.0555	   36.0159
   0.308	   32.0545	   36.0154
   0.310	   32.0217	   35.9921
   0.312	   32.0186	   35.9731
   0.314	   32.0362	   36.0033
   0.316	   32.0339	   35.9997
   0.318	   32.0559	   36.0115
   0.320	   32.0486	   36.0132
   0.322	   32.0295	   35.9873
   0.324	   32.0179	   36.0069
   0.326	   32.0334	   36.0176
   0.328	   32.0241	   36.0020
   0.330	   32.0129	   35.9896
   0.332	   32.0027	   35.9831
   0.334	   32.0002	   35.9997
   0.336	   32.0234	   36.0081
   0.338	   32.0333	   35.9929
   0.340	   32.0294	   35.9888
   0.342	   32.0329	   35.9971
   0.344	   32.0232	   36.0179
   0.346	   32.0264	   36.0143
   0.348	   32.0370	   36.0104
   0.350	   32.0348	   36.0196
   0.352	   32.0103	   35.9724
   0.354	   31.9875	   35.9893
   0.356	   32.0200	   36.0109
   0.358	   32.0179	   36.0029
   0.360	   32.0094	   35.9997
   0.362	   32.0068	   36.0047
   0.364	   32.0001	   36.0071
   0.366	   31.9868	   36.0084
   0.368	   31.9959	   35.9983
   0.370	   32.0132	   36.0076
   0.372	   32.0149	   35.9797
   0.374	   31.9672	   35.9861
   0.376	   31.9631	   35.9875
   0.378	   32.0047	   35.9965
   0.380	   32.0026	   36.0020
   0.382	   31.9913	   36.0021
   0.384	   31.9866	   35.9893
   0.386	   31.9973	   35.9822
   0.388	   32.0016	   35.9979
   0.390	   31.9876	   36.0082
   0.392	   31.9954	   35.9855
   0.394	   31.9749	   35.9727
   0.396	   31.9602	   35.9724
   0.398	   31.9778	   35.9923
   0.400	   31.9858	   36.0091
   0.402	   31.9715	   35.9990
   0.404	   31.9577	   35.9816
   0.406	   31.9755	   35.9973
   0.408	   31.9657	   35.9843
   0.410	   31.9718	   35.9848
   0.412	   31.9912	   36.0006
   0.414	   31.9602	   35.9635
   0.416	   31.9410	   35.9870
   0.418	   31.9598	   36.0001
   0.420	   31.9613	   35.9879
   0.422	   31.9625	   35.9793
   0.424	   31.9723	   36.0001
   0.426	   31.9511	   35.9878
   0.428	   31.9572	   35.9969
   0.430	   31.9593	   35.9915
   0.432	   31.9609	   35.9953
   0.434	   31.9572	   35.9789
   0.436	   31.9463	   35.9708
   0.438	   31.9419	   36.0064
   0.440	   31.9428	   35.9970
   0.442	   31.9558	   35.9765
   0.444	   31.9606	   36.0023
   0.446	   31.9368	   35.9727
   0.448	   31.9394	   35.9967
   0.450	   31.9340	   36.0004
   0.452	   31.9409	   36.0076
   0.454	   31.9373	   35.9661
   0.456	   31.9105	   35.9792
   0.458	   31.9161	   35.9793
   0.460	   31.9534	   35.9909
   0.462	   31.9498	   35.9920
   0.464	   31.9333	   35.9885
   0.466	   31.9213	   36.0121
   0.468	   31.9240	   35.9921
   0.470	   31.9127	   35.9662
   0.472	   31.9529	   35.9971
   0.474	   31.9077	   35.9511
   0.476	   31.8922	   35.9602
   0.478	   31.9099	   35.9750
   0.480	   31.9005	   35.9715
   0.482	   31.8993	   35.9961
   0.484	   31.9246	   36.0045
   0.486	   31.8976	   35.9890
   0.488	   31.8903	   35.9696
   0.490	   31.9028	   35.9630
   0.492	   31.9240	   35.9791
   0.494	   31.9000	   35.9622
   0.496	   31.8793	   35.9698
   0.498	   31.8871	   35.9747
   0.500	   31.8992	   35.9850
   0.502	   31.9121	   35.9934
   0.504	   31.9041	   35.9773
   0.506	   31.8964	   35.9880
   0.508	   31.8911	   35.9798
   0.510	   31.8836	   35.9780
   0.512	   31.8905	   35.9850
   0.514	   31.8643	   35.9558
   0.516	   31.8745	   35.9637
   0.518	   31.8620	   35.9539
   0.520	   31.8622	   35.9803
   0.522	   31.8834	   35.9844
   0.524	   31.8945	   35.9638
   0.526	   31.8837	   35.9692
   0.528	   31.8708	   35.9661
   0.530	   31.8629	   35.9720
   0.532	   31.8958	   35.9873
   0.534	   31.8658	   35.9581
   0.536	   31.8322	   35.9818
   0.538	   31.8576	   35.9615
   0.540	   31.8673	   35.9744
   0.542	   31.8617	   35.9806
   0.544	   31.8832	   35.9873
   0.546	   31.8580	   35.9577
   0.548	   31.8669	   35.9663
   0.550	   31.8519	   35.9796
   0.552	   31.8545	   35.9793
   0.554	   31.8580	   35.9698
   0.556	   31.8431	   35.9740
   0.558	   31.8335	   35.9615
   0.560	   31.8426	   35.9706
   0.562	   31.8428	   35.9746
   0.564	   31.8583	   35.9810
   0.566	   31.8513	   35.9843
   0.568	   31.8489	   35.9848
   0.570	   31.8372	   35.9725
   0.572	   31.8462	   35.9737
   0.574	   31.8498	   35.9635
   0.576	   31.8392	   35.9652
   0.578	   31.8045	   35.9681
   0.580	   31.8270	   35.9702
   0.582	   31.8410	   35.9785
   0.584	   31.8341	   35.9681
   0.586	   31.8519	   35.9858
   0.588	   31.8312	   35.9697
   0.590	   31.8211	   35.9629
   0.592	   31.8295	   35.9572
   0.594	   31.8223	   35.9617
   0.596	   31.8427	   35.9725
   0.598	   31.8158	   35.9573
   0.600	   31.8110	   35.9539
   0.602	   31.8038	   35.9729
   0.604	   31.8222	   35.9730
   0.606	   31.8311	   35.9620
   0.608	   31.8108	   35.9629
   0.610	   31.8149	   35.9469
   0.612	   31.7952	   35.9696
   0.614	   31.8110	   35.9689
   0.616	   31.8116	   35.9770
   0.618	   31.8136	   35.9746
   0.620	   31.7736	   35.9708
   0.622	   31.8019	   35.9673
   0.624	   31.7844	   35.9848
   0.626	   31.8017	   35.9764
   0.628	   31.8111	   35.9743
   0.630	   31.7921	   35.9643
   0.632	   31.7728	   35.9635
   0.634	   31.7806	   35.9641
   0.636	   31.7921	   35.9749
   0.638	   31.8118	   35.9770
   0.640	   31.7637	   35.9652
   0.642	   31.7742	   35.9693
   0.644	   31.7758	   35.9900
   0.646	   31.7977	   35.9899
   0.648	   31.7847	   35.9925
   0.650	   31.7723	   35.9740
   0.652	   31.7699	   35.9626
   0.654	   31.7747	   35.9742
   0.656	   31.7892	   35.9819
   0.658	   31.7742	   35.9796
   0.660	   31.7899	   35.9680
   0.662	   31.7412	   35.9516
   0.664	   31.7515	   35.9656
   0.666	   31.7657	   35.9896
   0.668	   31.7769	   35.9715
   0.670	   31.7778	   35.9745
   0.672	   31.7724	   35.9726
   0.674	   31.7523	   35.9642
   0.676	   31.7694	   35.9770
   0.678	   31.7650	   35.9807
   0.680	   31.7728	   35.9826
   0.682	   31.7506	   35.9424
   0.684	   31.7284	   35.9655
   0.686	   31.7429	   35.9661
   0.688	   31.7532	   35.9778
   0.690	   31.7634	   35.9519
   0.692	   31.7448	   35.9686
   0.694	   31.7420	   35.9685
   0.696	   31.7336	   35.9607
   0.698	   31.7259	   35.9745
   0.700	   31.7517	   35.9571
   0.702	   31.7262	   35.9418
   0.704	   31.7319	   35.9588
   0.706	   31.7452	   35.9688
   0.708	   31.7370	   35.9859
   0.710	   31.7465	   35.9492
   0.712	   31.7291	   35.9588
   0.714	   31.7432	   35.9503
   0.716	   31.7343	   35.9540
   0.718	   31.7448	   35.9651
   0.720	   31.7402	   35.9668
   0.722	   31.7152	   35.9331
   0.724	   31.7102	   35.9391
   0.726	   31.7264	   35.9278
   0.728	   31.7320	   35.9558
   0.730	   31.7331	   35.9758
   0.732	   31.7313	   35.9603
   0.734	   31.7138	   35.9648
   0.736	   31.7193	   35.9660
   0.738	   31.7120	   35.9623
   0.740	   31.7208	   35.9705
   0.742	   31.7004	   35.9463
   0.744	   31.6874	   35.9376
   0.746	   31.6946	   35.9517
   0.748	   31.7250	   35.9539
   0.750	   31.7154	   35.9696
   0.752	   31.7086	   35.9431
   0.754	   31.6896	   35.9434
   0.756	   31.6973	   35.9434
   0.758	   31.7029	   35.9596
   0.760	   31.7026	   35.9417
   0.762	   31.6938	   35.9385
   0.764	   31.6635	   35.9587
   0.766	   31.6847	   35.9386
   0.768	   31.6816	   35.9604
   0.770	   31.6914	   35.9463
   0.772	   31.6854	   35.9652
   0.774	   31.6959	   35.9503
   0.776	   31.6787	   35.9591
   0.778	   31.6783	   35.9678
   0.780	   31.6996	   35.9628
   0.782	   31.6873	   35.9423
   0.784	   31.6817	   35.9444
   0.786	   31.6599	   35.9507
   0.788	   31.6771	   35.9600
   0.790	   31.6943	   35.9727
   0.792	   31.6909	   35.9675
   0.794	   31.6698	   35.9645
   0.796	   31.6659	   35.9412
   0.798	   31.6648	   35.9450
   0.800	   31.6601	   35.9685
   0.802	   31.6880	   35.9713
   0.804	   31.6525	   35.9622
   0.806	   31.6491	   35.9569
   0.808	   31.6527	   35.9426
   0.810	   31.6684	   35.9561
   0.812	   31.6795	   35.9470
   0.814	   31.6705	   35.9334
   0.816	   31.6331	   35.9368
   0.818	   31.6443	   35.9357
   0.820	   31.6483	   35.9520
   0.822	   31.6453	   35.9541
   0.824	   31.6488	   35.9775
   0.826	   31.6400	   35.9525
   0.828	   31.6359	   35.9526
   0.830	   31.6481	   35.9570
   0.832	   31.6511	   35.9468
   0.834	   31.6727	   35.9249
   0.836	   31.6254	   35.9421
   0.838	   31.6189	   35.9390
   0.840	   31.6418	   35.9224
   0.842	   31.6251	   35.9569
   0.844	   31.6371	   35.9789
   0.846	   31.6055	   35.9633
   0.848	   31.6187	   35.9389
   0.850	   31.6301	   35.9660
   0.852	   31.6434	   35.9466
   0.854	   31.6477	   35.9431
   0.856	   31.6286	   35.9238
   0.858	   31.6052	   35.9334
   0.860	   31.6149	   35.9280
   0.862	   31.6118	   35.9392
   0.864	   31.6016	   35.9553
   0.866	   31.6117	   35.9541
   0.868	   31.5990	   35.9621
   0.870	   31.6186	   35.9655
   0.872	   31.6041	   35.9450
   0.874	   31.6099	   35.9173
   0.876	   31.6195	   35.9303
   0.878	   31.6037	   35.9245
   0.880	   31.6056	   35.9137
   0.882	   31.5950	   35.9314
   0.884	   31.5926	   35.9723
   0.886	   31.5907	   35.9784
   0.888	   31.6056	   35.9854
   0.890	   31.5784	   35.9555
   0.892	   31.5711	   35.9474
   0.894	   31.6018	   35.9473
   0.896	   31.6077	   35.9058
   0.898	   31.5887	   35.9260
   0.900	   31.5809	   35.9288
   0.902	   31.5690	   35.9707
   0.904	   31.5925	   35.9875
   0.906	   31.5823	   35.9927
   0.908	   31.5905	   35.9619
   0.910	   31.5825	   35.9409
   0.912	   31.5549	   35.9343
   0.914	   31.5810	   35.9154
   0.916	   31.5678	   35.9251
   0.918	   31.5807	   35.9469
   0.920	   31.5704	   35.9598
   0.922	   31.5754	   35.9653
   0.924	   31.5865	   35.9776
   0.926	   31.5818	   35.9810
   0.928	   31.5758	   35.9419
   0.930	   31.5559	   35.9157
   0.932	   31.5838	   35.9214
   0.934	   31.5594	   35.9521
   0.936	   31.5819	   35.9605
   0.938	   31.5712	   35.9504
   0.940	   31.5610	   35.9745
   0.942	   31.5679	   35.9522
   0.944	   31.5558	   35.9534
   0.946	   31.5707	   35.9582
   0.948	   31.5543	   35.9480
   0.950	   31.5506	   35.9209
   0.952	   31.5420	   35.9510
   0.954	   31.5392	   35.9297
   0.956	   31.5547	   35.9438
   0.958	   31.5592	   35.9425
   0.960	   31.5508	   35.9551
   0.962	   31.5492	   35.9582
   0.964	   31.5454	   35.9394
   0.966	   31.5599	   35.9481
   0.968	   31.5518	   35.9476
   0.970	   31.5506	   35.9146
   0.972	   31.5199	   35.9097
   0.974	   31.5307	   35.9372
   0.976	   31.5550	   35.9463
   0.978	   31.5425	   35.9524
   0.980	   31.5346	   35.9432
   0.982	   31.5298	   35.9354
   0.984	   31.5246	   35.9442
   0.986	   31.5281	   35.9368
   0.988	   31.5396	   35.9327
   0.990	   31.5167	   35.8888
   0.992	   31.5042	   35.9138
   0.994	   31.5105	   35.9187
   0.996	   31.5317	   35.9254
   0.998	   31.5476	   35.9533
   1.000	   31.5232	   35.9343
   1.002	   31.5029	   35.9182
   1.004	   31.5134	   35.9158
   1.006	   31.5195	   35.9349
   1.008	   31.5189	   35.9167
   1.010	   31.5011	   35.9051
   1.012	   31.4920	   35.8934
   1.014	   31.5056	   35.9256
   1.016	   31.5132	   35.9114
   1.018	   31.5404	   35.9201
   1.020	   31.5023	   35.9181
   1.022	   31.5097	   35.9086
   1.024	   31.5141	   35.9073
   1.026	   31.5067	   35.9354
   1.028	   31.5112	   35.9367
   1.030	   31.5113	   35.9024
   1.032	   31.4725	   35.9050
   1.034	   31.4922	   35.9237
   1.036	   31.4931	   35.9411
   1.038	   31.4949	   35.9119
   1.040	   31.5060	   35.9220
   1.042	   31.4948	   35.9100
   1.044	   31.4783	   35.9121
   1.046	   31.4698	   35.9255
   1.048	   31.4847	   35.9275
   1.050	   31.4900	   35.9456
   1.052	   31.4592	   35.9056
   1.054	   31.4682	   35.9085
   1.056	   31.4817	   35.9209
   1.058	   31.4931	   35.9295
   1.060	   31.4851	   35.9104
   1.062	   31.4852	   35.9114
   1.064	   31.4725	   35.9162
   1.066	   31.4808	   35.9027
   1.068	   31.4935	   35.9341
   1.070	   31.4781	   35.9147
   1.072	   31.4448	   35.8878
   1.074	   31.4439	   35.9027
   1.076	   31.4522	   35.9141
   1.078	   31.4786	   35.9294
   1.080	   31.4860	   35.9056
   1.082	   31.4600	   35.9068
   1.084	   31.4537	   35.9034
   1.086	   31.4650	   35.8922
   1.088	   31.4544	   35.9045
   1.090	   31.4907	   35.9131
   1.092	   31.4438	   35.9049
   1.094	   31.4268	   35.9036
   1.096	   31.4234	   35.8995
   1.098	   31.4498	   35.9137
   1.100	   31.4779	   35.9080
   1.102	   31.4661	   35.8927
   1.104	   31.4565	   35.8869
   1.106	   31.4405	   35.9025
   1.108	   31.4345	   35.9257
   1.110	   31.4435	   35.9179
   1.112	   31.4484	   35.9002
   1.114	   31.4350	   35.9241
   1.116	   31.4193	   35.9052
   1.118	   31.4139	   35.9184
   1.120	   31.4341	   35.9175
   1.122	   31.4412	   35.8857
   1.124	   31.4564	   35.8644
   1.126	   31.4266	   35.8746
   1.128	   31.4374	   35.8849
   1.130	   31.4383	   35.8879
   1.132	   31.4170	   35.9076
   1.134	   31.4083	   35.9162
   1.136	   31.4136	   35.9237
   1.138	   31.3967	   35.9226
   1.140	   31.4234	   35.9166
   1.142	   31.4290	   35.8795
   1.144	   31.4354	   35.8727
   1.146	   31.4124	   35.8591
   1.148	   31.4196	   35.8754
   1.150	   31.4143	   35.9163
   1.152	   31.4120	   35.9423
   1.154	   31.4030	   35.9470
   1.156	   31.3954	   35.9309
   1.158	   31.3831	   35.8972
   1.160	   31.4179	   35.8916
   1.162	   31.4133	   35.8783
   1.164	   31.3960	   35.8842
   1.166	   31.4025	   35.8791
   1.168	   31.4088	   35.9057
   1.170	   31.4057	   35.9395
   1.172	   31.3971	   35.9538
   1.174	   31.3968	   35.9233
   1.176	   31.3980	   35.9043
   1.178	   31.3952	   35.8866
   1.180	   31.3933	   35.8810
   1.182	   31.3933	   35.8920
   1.184	   31.3964	   35.8779
   1.186	   31.3924	   35.8720
   1.188	   31.3904	   35.8858
   1.190	   31.3968	   35.9227
   1.192	   31.3878	   35.9061
   1.194	   31.3888	   35.9181
   1.196	   31.3695	   35.8961
   1.198	   31.4101	   35.8864
   1.200	   31.4032	   35.9271
   1.202	   31.3699	   35.8863
   1.204	   31.3654	   35.8854
   1.206	   31.3864	   35.8953
   1.208	   31.3820	   35.8561
   1.210	   31.3972	   35.9013
   1.212	   31.3780	   35.9039
   1.214	   31.3878	   35.9059
   1.216	   31.3812	   35.8740
   1.218	   31.3756	   35.8740
   1.220	   31.3840	   35.8821
   1.222	   31.3736	   35.8933
   1.224	   31.3493	   35.8905
   1.226	   31.3615	   35.8705
   1.228	   31.3603	   35.8635
   1.230	   31.3582	   35.8816
   1.232	   31.3608	   35.8873
   1.234	   31.3786	   35.8842
   1.236	   31.3683	   35.8963
   1.238	   31.3455	   35.8876
   1.240	   31.3628	   35.8727
   1.242	   31.3744	   35.8834
   1.244	   31.3400	   35.8610
   1.246	   31.3506	   35.8772
   1.248	   31.3487	   35.8617
   1.250	   31.3618	   35.8717
   1.252	   31.3769	   35.8759
   1.254	   31.3489	   35.8852
   1.256	   31.3637	   35.8796
   1.258	   31.3587	   35.8683
   1.260	   31.3457	   35.8828
   1.262	   31.3472	   35.8836
   1.264	   31.3502	   35.8659
   1.266	   31.3324	   35.8555
   1.268	   31.3524	   35.8597
   1.270	   31.3424	   35.8585
   1.272	   31.3454	   35.8723
   1.274	   31.3558	   35.8947
   1.276	   31.3445	   35.8736
   1.278	   31.3270	   35.8612
   1.280	   31.3254	   35.8558
   1.282	   31.3417	   35.8727
   1.284	   31.3323	   35.8731
   1.286	   31.3194	   35.8670
   1.288	   31.3269	   35.8663
   1.290	   31.3300	   35.8531
   1.292	   31.3378	   35.8678
   1.294	   31.3376	   35.8714
   1.296	   31.3283	   35.8717
   1.298	   31.3149	   35.8556
   1.300	   31.3199	   35.8641
   1.302	   31.3273	   35.8473
   1.304	   31.3178	   35.8874
   1.306	   31.3274	   35.9144
   1.308	   31.3179	   35.8795
   1.310	   31.3069	   35.8686
   1.312	   31.3193	   35.8426
   1.314	   31.3263	   35.8610
   1.316	   31.3295	   35.8491
   1.318	   31.3174	   35.8730
   1.320	   31.3063	   35.8323
   1.322	   31.3104	   35.8464
   1.324	   31.3034	   35.8551
   1.326	   31.3029	   35.8940
   1.328	   31.3019	   35.9122
   1.330	   31.2882	   35.8709
   1.332	   31.3140	   35.8527
   1.334	   31.3214	   35.8272
   1.336	   31.3151	   35.8196
   1.338	   31.3214	   35.8386
   1.340	   31.3050	   35.8522
   1.342	   31.2876	   35.8370
   1.344	   31.2777	   35.8866
   1.346	   31.3030	   35.9003
   1.348	   31.3056	   35.8971
   1.350	   31.2863	   35.8694
   1.352	   31.2922	   35.8244
   1.354	   31.2910	   35.8205
   1.356	   31.2886	   35.8366
   1.358	   31.2933	   35.8424
   1.360	   31.2802	   35.8612
   1.362	   31.2773	   35.8737
   1.364	   31.2734	   35.8964
   1.366	   31.2889	   35.8672
   1.368	   31.2834	   35.8566
   1.370	   31.2682	   35.8369
   1.372	   31.2782	   35.8205
   1.374	   31.2836	   35.8285
   1.376	   31.2925	   35.8468
   1.378	   31.2798	   35.8649
   1.380	   31.2847	   35.8615
   1.382	   31.2839	   35.8587
   1.384	   31.2623	   35.8502
   1.386	   31.2719	   35.8528
   1.388	   31.2611	   35.8807
   1.390	   31.2856	   35.8659
   1.392	   31.2679	   35.8179
   1.394	   31.2532	   35.8307
   1.396	   31.2517	   35.8482
   1.398	   31.2648	   35.8489
   1.400	   31.2697	   35.8458
   1.402	   31.2678	   35.8393
   1.404	   31.2628	   35.8526
   1.406	   31.2618	   35.8396
   1.408	   31.2669	   35.8489
   1.410	   31.2636	   35.8387
   1.412	   31.2729	   35.8262
   1.414	   31.2452	   35.7966
   1.416	   31.2372	   35.8415
   1.418	   31.2538	   35.8508
   1.420	   31.2446	   35.8362
   1.422	   31.2379	   35.8269
   1.424	   31.2350	   35.8214
   1.426	   31.2459	   35.8371
   1.428	   31.2466	   35.8412
   1.430	   31.2312	   35.8361
   1.432	   31.2358	   35.8292
   1.434	   31.2568	   35.8352
   1.436	   31.2247	   35.8241
   1.438	   31.2100	   35.8353
   1.440	   31.2159	   35.8562
   1.442	   31.2357	   35.8091
   1.444	   31.2215	   35.8199
   1.446	   31.2311	   35.8138
   1.448	   31.2223	   35.8228
   1.450	   31.2178	   35.8279
   1.452	   31.2136	   35.8141
   1.454	   31.2325	   35.8146
   1.456	   31.2365	   35.8098
   1.458	   31.2010	   35.8068
   1.460	   31.2017	   35.8239
   1.462	   31.2330	   35.8161
   1.464	   31.2084	   35.8267
   1.466	   31.2128	   35.8275
   1.468	   31.2229	   35.8327
   1.470	   31.2239	   35.8238
   1.472	   31.2233	   35.8222
   1.474	   31.1934	   35.7911
   1.476	   31.2186	   35.8058
   1.478	   31.2323	   35.8055
   1.480	   31.1819	   35.8039
   1.482	   31.2019	   35.7925
   1.484	   31.2112	   35.8126
   1.486	   31.1910	   35.8032
   1.488	   31.2142	   35.8143
   1.490	   31.2226	   35.8113
   1.492	   31.2005	   35.8120
   1.494	   31.2004	   35.7921
   1.496	   31.1825	   35.7903
   1.498	   31.1941	   35.8299
   1.500	   31.1909	   35.8347
   1.502	   31.1734	   35.8258
   1.504	   31.1676	   35.7871
   1.506	   31.1887	   35.8059
   1.508	   31.1951	   35.7986
   1.510	   31.2012	   35.8105
   1.512	   31.2043	   35.8036
   1.514	   31.1822	   35.7747
   1.516	   31.1645	   35.7666
   1.518	   31.1714	   35.7888
   1.520	   31.1917	   35.8131
   1.522	   31.1633	   35.8463
   1.524	   31.1580	   35.7926
   1.526	   31.1559	   35.7811
   1.528	   31.1713	   35.7844
   1.530	   31.1758	   35.7919
   1.532	   31.1657	   35.8046
   1.534	   31.1685	   35.7795
   1.536	   31.1489	   35.7568
   1.538	   31.1407	   35.7704
   1.540	   31.1541	   35.7649
   1.542	   31.1643	   35.7980
   1.544	   31.1615	   35.8165
   1.546	   31.1275	   35.7761
   1.548	   31.1348	   35.7710
   1.550	   31.1350	   35.7952
   1.552	   31.1562	   35.7642
   1.554	   31.1607	   35.7523
   1.556	   31.1763	   35.7579
   1.558	   31.1416	   35.7369
   1.560	   31.1110	   35.7785
   1.562	   31.1312	   35.8023
   1.564	   31.1265	   35.8081
   1.566	   31.1287	   35.8121
   1.568	   31.1346	   35.8085
   1.570	   31.1251	   35.7887
   1.572	   31.1526	   35.7705
   1.574	   31.1384	   35.7584
   1.576	   31.1220	   35.7362
   1.578	   31.1274	   35.7543
   1.580	   31.1178	   35.7694
   1.582	   31.1226	   35.8137
   1.584	   31.1424	   35.8219
   1.586	   31.1363	   35.7936
   1.588	   31.1291	   35.7699
   1.590	   31.1253	   35.7494
   1.592	   31.1199	   35.7476
   1.594	   31.1232	   35.7484
   1.596	   31.1223	   35.7699
   1.598	   31.1255	   35.7596
   1.600	   31.1136	   35.7758
   1.602	   31.1158	   35.8023
   1.604	   31.1194	   35.7822
   1.606	   31.1179	   35.7948
   1.608	   31.0991	   35.7705
   1.610	   31.1121	   35.7322
   1.612	   31.0938	   35.7488
   1.614	   31.1062	   35.7500
   1.616	   31.1150	   35.7550
   1.618	   31.1093	   35.7737
   1.620	   31.0875	   35.7981
   1.622	   31.0959	   35.7911
   1.624	   31.1186	   35.7846
   1.626	   31.1076	   35.7573
   1.628	   31.1288	   35.7417
   1.630	   31.0833	   35.7180
   1.632	   31.0751	   35.7230
   1.634	   31.0771	   35.7644
   1.636	   31.0982	   35.7321
   1.638	   31.0974	   35.7523
