Time[sec]	 X[micron]	 Y[micron]
   1.254	   87.2416	   72.0691
   1.256	   87.2291	   72.0591
   1.258	   87.2210	   72.0428
   1.260	   87.1982	   72.0678
   1.262	   87.2345	   72.0509
   1.264	   87.2372	   72.0719
   1.266	   87.2688	   72.0829
   1.268	   87.2400	   72.0653
   1.270	   87.1921	   72.0223
   1.272	   87.1940	   72.0188
   1.274	   87.1981	   72.0278
   1.276	   87.2468	   71.9998
   1.278	   87.2659	   72.0208
   1.280	   87.2763	   72.0192
   1.282	   87.2455	   72.0143
   1.284	   87.2247	   72.0191
   1.286	   87.2131	   72.0056
   1.288	   87.2301	   71.9918
   1.290	   87.2155	   72.0091
   1.292	   87.2310	   72.0194
   1.294	   87.2398	   72.0117
   1.296	   87.2227	   71.9991
   1.298	   87.2322	   71.9941
   1.300	   87.2182	   71.9859
   1.302	   87.2265	   71.9749
   1.304	   87.1974	   71.9933
   1.306	   87.1771	   72.0082
   1.308	   87.2094	   71.9702
   1.310	   87.2155	   71.9821
   1.312	   87.2195	   71.9735
   1.314	   87.1911	   71.9676
   1.316	   87.1901	   71.9605
   1.318	   87.1887	   71.9472
   1.320	   87.1795	   71.9512
   1.322	   87.1796	   71.9537
   1.324	   87.1577	   71.9513
   1.326	   87.2033	   71.9310
   1.328	   87.2260	   71.9541
   1.330	   87.1937	   71.9361
   1.332	   87.1664	   71.9156
   1.334	   87.1363	   71.9069
   1.336	   87.1623	   71.9185
   1.338	   87.1960	   71.8989
   1.340	   87.2225	   71.8995
   1.342	   87.2305	   71.8911
   1.344	   87.2125	   71.8673
   1.346	   87.1915	   71.8875
   1.348	   87.1703	   71.9021
   1.350	   87.1859	   71.8672
   1.352	   87.1868	   71.8565
   1.354	   87.1863	   71.8668
   1.356	   87.1817	   71.8587
   1.358	   87.1740	   71.8496
   1.360	   87.1737	   71.8540
   1.362	   87.1714	   71.8207
   1.364	   87.1475	   71.8515
   1.366	   87.1066	   71.8431
   1.368	   87.1237	   71.8467
   1.370	   87.1395	   71.8611
   1.372	   87.1807	   71.8312
   1.374	   87.1448	   71.8257
   1.376	   87.1403	   71.8095
   1.378	   87.1167	   71.8047
   1.380	   87.0886	   71.7968
   1.382	   87.1201	   71.7990
   1.384	   87.1191	   71.7768
   1.386	   87.1214	   71.7859
   1.388	   87.1705	   71.8090
   1.390	   87.1586	   71.7948
   1.392	   87.1122	   71.7852
   1.394	   87.0556	   71.7654
   1.396	   87.0797	   71.7722
   1.398	   87.1079	   71.7748
   1.400	   87.1522	   71.7702
   1.402	   87.1332	   71.7547
   1.404	   87.1423	   71.7551
   1.406	   87.1302	   71.7471
   1.408	   87.1132	   71.7243
   1.410	   87.1059	   71.7629
   1.412	   87.1127	   71.7666
   1.414	   87.1126	   71.7508
   1.416	   87.1028	   71.7302
   1.418	   87.1088	   71.7535
   1.420	   87.1073	   71.7344
   1.422	   87.0795	   71.7360
   1.424	   87.0940	   71.7020
   1.426	   87.0721	   71.7085
   1.428	   87.0679	   71.7165
   1.430	   87.0655	   71.7403
   1.432	   87.0857	   71.7324
   1.434	   87.1173	   71.6853
   1.436	   87.1457	   71.6903
   1.438	   87.0818	   71.6906
   1.440	   87.0643	   71.6831
   1.442	   87.0550	   71.6961
   1.444	   87.0606	   71.6826
   1.446	   87.0678	   71.6496
   1.448	   87.1185	   71.6463
   1.450	   87.1405	   71.6745
   1.452	   87.1189	   71.6569
   1.454	   87.1004	   71.6816
   1.456	   87.0574	   71.6573
   1.458	   87.0415	   71.6332
   1.460	   87.0657	   71.6348
   1.462	   87.0825	   71.6606
   1.464	   87.1064	   71.6728
   1.466	   87.0808	   71.6645
   1.468	   87.0866	   71.6285
   1.470	   87.0551	   71.6174
   1.472	   87.0496	   71.6396
   1.474	   87.0218	   71.6545
   1.476	   87.0490	   71.6302
   1.478	   87.0472	   71.6397
   1.480	   87.0592	   71.6395
   1.482	   87.0410	   71.6132
   1.484	   87.0239	   71.6228
   1.486	   87.0127	   71.6084
   1.488	   87.0055	   71.5889
   1.490	   86.9957	   71.5946
   1.492	   86.9984	   71.6249
   1.494	   87.0247	   71.6341
   1.496	   87.0404	   71.5928
   1.498	   87.0585	   71.5897
   1.500	   86.9827	   71.5721
   1.502	   86.9606	   71.5711
   1.504	   86.9713	   71.5893
   1.506	   87.0086	   71.5913
   1.508	   87.0145	   71.5446
   1.510	   87.0307	   71.5612
   1.512	   87.0317	   71.5419
   1.514	   87.0179	   71.5604
   1.516	   86.9962	   71.5489
   1.518	   86.9621	   71.5682
   1.520	   86.9394	   71.5648
   1.522	   86.9415	   71.5562
   1.524	   86.9503	   71.5871
   1.526	   86.9694	   71.5623
   1.528	   86.9633	   71.5535
   1.530	   86.9439	   71.5401
   1.532	   86.9437	   71.5235
   1.534	   86.9556	   71.4951
   1.536	   86.9614	   71.5564
   1.538	   86.9211	   71.5536
   1.540	   86.8972	   71.5450
   1.542	   86.9599	   71.4987
   1.544	   86.9450	   71.4966
   1.546	   86.9353	   71.4910
   1.548	   86.9039	   71.4969
   1.550	   86.8718	   71.5059
   1.552	   86.9023	   71.4779
   1.554	   86.9317	   71.4606
   1.556	   86.9794	   71.4616
   1.558	   86.9707	   71.4631
   1.560	   86.9660	   71.4677
   1.562	   86.9408	   71.4572
   1.564	   86.8976	   71.4454
   1.566	   86.8936	   71.4494
   1.568	   86.8755	   71.4663
   1.570	   86.8856	   71.4720
   1.572	   86.9057	   71.4428
   1.574	   86.9019	   71.4396
   1.576	   86.8986	   71.4360
   1.578	   86.8764	   71.4120
   1.580	   86.8698	   71.4333
   1.582	   86.8429	   71.4373
   1.584	   86.8429	   71.4273
   1.586	   86.8570	   71.4389
   1.588	   86.8881	   71.4483
   1.590	   86.8842	   71.4204
   1.592	   86.8383	   71.4142
   1.594	   86.8312	   71.4158
   1.596	   86.8250	   71.4276
   1.598	   86.8154	   71.4140
   1.600	   86.8027	   71.4378
   1.602	   86.7842	   71.4293
   1.604	   86.8008	   71.3868
   1.606	   86.8376	   71.3977
   1.608	   86.8406	   71.4080
   1.610	   86.8105	   71.4019
   1.612	   86.7780	   71.4180
   1.614	   86.7762	   71.3964
   1.616	   86.7931	   71.3590
   1.618	   86.8422	   71.3561
   1.620	   86.8497	   71.3646
   1.622	   86.8387	   71.3590
   1.624	   86.8360	   71.3631
   1.626	   86.7793	   71.3435
   1.628	   86.7787	   71.3745
   1.630	   86.7920	   71.3720
   1.632	   86.8019	   71.3495
   1.634	   86.8089	   71.3591
   1.636	   86.7971	   71.3667
   1.638	   86.7995	   71.3440
