Time[sec]	 X[micron]	 Y[micron]
   0.378	   50.5736	   55.6073
   0.380	   50.5643	   55.6008
   0.382	   50.5587	   55.6065
   0.384	   50.5528	   55.6253
   0.386	   50.5567	   55.6461
   0.388	   50.5581	   55.6301
   0.390	   50.5683	   55.6084
   0.392	   50.5527	   55.5982
   0.394	   50.5416	   55.6012
   0.396	   50.5447	   55.6058
   0.398	   50.5451	   55.6042
   0.400	   50.5340	   55.5990
   0.402	   50.5427	   55.5946
   0.404	   50.5438	   55.5948
   0.406	   50.5383	   55.6203
   0.408	   50.5411	   55.6240
   0.410	   50.5313	   55.6119
   0.412	   50.5324	   55.5997
   0.414	   50.5312	   55.5948
   0.416	   50.5281	   55.5897
   0.418	   50.5312	   55.5854
   0.420	   50.5268	   55.5927
   0.422	   50.5146	   55.5906
   0.424	   50.5218	   55.6011
   0.426	   50.5196	   55.6235
   0.428	   50.5252	   55.6099
   0.430	   50.5289	   55.5835
   0.432	   50.5105	   55.5705
   0.434	   50.5029	   55.5671
   0.436	   50.4959	   55.5760
   0.438	   50.5012	   55.5914
   0.440	   50.4952	   55.5779
   0.442	   50.4914	   55.5749
   0.444	   50.4904	   55.5705
   0.446	   50.5030	   55.5860
   0.448	   50.4901	   55.6059
   0.450	   50.4912	   55.5946
   0.452	   50.4765	   55.5759
   0.454	   50.4606	   55.5648
   0.456	   50.4653	   55.5541
   0.458	   50.4773	   55.5613
   0.460	   50.4741	   55.5668
   0.462	   50.4719	   55.5613
   0.464	   50.4670	   55.5656
   0.466	   50.4643	   55.5765
   0.468	   50.4632	   55.5840
   0.470	   50.4714	   55.5946
   0.472	   50.4676	   55.5723
   0.474	   50.4606	   55.5602
   0.476	   50.4513	   55.5555
   0.478	   50.4511	   55.5593
   0.480	   50.4467	   55.5605
   0.482	   50.4415	   55.5677
   0.484	   50.4337	   55.5688
   0.486	   50.4506	   55.5680
   0.488	   50.4569	   55.5690
   0.490	   50.4598	   55.5732
   0.492	   50.4484	   55.5830
   0.494	   50.4410	   55.5691
   0.496	   50.4406	   55.5560
   0.498	   50.4260	   55.5568
   0.500	   50.4379	   55.5533
   0.502	   50.4434	   55.5488
   0.504	   50.4422	   55.5459
   0.506	   50.4306	   55.5449
   0.508	   50.4164	   55.5523
   0.510	   50.4305	   55.5734
   0.512	   50.4265	   55.5905
   0.514	   50.4211	   55.5659
   0.516	   50.4190	   55.5517
   0.518	   50.4283	   55.5406
   0.520	   50.4162	   55.5505
   0.522	   50.4187	   55.5595
   0.524	   50.4127	   55.5490
   0.526	   50.3968	   55.5437
   0.528	   50.4108	   55.5488
   0.530	   50.4151	   55.5536
   0.532	   50.4152	   55.5658
   0.534	   50.4110	   55.5611
   0.536	   50.3955	   55.5566
   0.538	   50.3923	   55.5542
   0.540	   50.3916	   55.5486
   0.542	   50.3914	   55.5640
   0.544	   50.3823	   55.5553
   0.546	   50.3904	   55.5409
   0.548	   50.3928	   55.5330
   0.550	   50.3895	   55.5465
   0.552	   50.3821	   55.5551
   0.554	   50.3887	   55.5664
   0.556	   50.3776	   55.5713
   0.558	   50.3771	   55.5613
   0.560	   50.3917	   55.5504
   0.562	   50.3788	   55.5495
   0.564	   50.3701	   55.5523
   0.566	   50.3625	   55.5515
   0.568	   50.3590	   55.5427
   0.570	   50.3579	   55.5545
   0.572	   50.3724	   55.5523
   0.574	   50.3717	   55.5506
   0.576	   50.3651	   55.5493
   0.578	   50.3625	   55.5531
   0.580	   50.3551	   55.5627
   0.582	   50.3466	   55.5586
   0.584	   50.3500	   55.5587
   0.586	   50.3507	   55.5333
   0.588	   50.3489	   55.5161
   0.590	   50.3475	   55.5214
   0.592	   50.3397	   55.5415
   0.594	   50.3437	   55.5516
   0.596	   50.3389	   55.5497
   0.598	   50.3259	   55.5437
   0.600	   50.3324	   55.5432
   0.602	   50.3381	   55.5292
   0.604	   50.3346	   55.5356
   0.606	   50.3273	   55.5396
   0.608	   50.3142	   55.5197
   0.610	   50.3050	   55.5276
   0.612	   50.3185	   55.5329
   0.614	   50.3183	   55.5452
   0.616	   50.3213	   55.5367
   0.618	   50.3209	   55.5327
   0.620	   50.3219	   55.5293
   0.622	   50.3138	   55.5230
   0.624	   50.3045	   55.5242
   0.626	   50.3023	   55.5233
   0.628	   50.3127	   55.5226
   0.630	   50.3092	   55.5047
   0.632	   50.3077	   55.5170
   0.634	   50.2929	   55.5229
   0.636	   50.3012	   55.5312
   0.638	   50.2966	   55.5378
   0.640	   50.2942	   55.5461
   0.642	   50.2972	   55.5380
   0.644	   50.3065	   55.5285
   0.646	   50.3027	   55.5202
   0.648	   50.2934	   55.5144
   0.650	   50.2739	   55.5060
   0.652	   50.2722	   55.5120
   0.654	   50.2758	   55.5251
   0.656	   50.2823	   55.5246
   0.658	   50.2809	   55.5180
   0.660	   50.2863	   55.5202
   0.662	   50.2733	   55.5264
   0.664	   50.2711	   55.5280
   0.666	   50.2719	   55.5346
   0.668	   50.2704	   55.5128
   0.670	   50.2527	   55.5029
   0.672	   50.2582	   55.4918
   0.674	   50.2642	   55.4937
   0.676	   50.2678	   55.4971
   0.678	   50.2582	   55.5070
   0.680	   50.2479	   55.5048
   0.682	   50.2484	   55.5043
   0.684	   50.2492	   55.5118
   0.686	   50.2612	   55.5266
   0.688	   50.2666	   55.5201
   0.690	   50.2606	   55.5074
   0.692	   50.2444	   55.5017
   0.694	   50.2299	   55.4940
   0.696	   50.2401	   55.5089
   0.698	   50.2431	   55.5109
   0.700	   50.2355	   55.5018
   0.702	   50.2442	   55.4956
   0.704	   50.2339	   55.4981
   0.706	   50.2275	   55.5093
   0.708	   50.2327	   55.5150
   0.710	   50.2211	   55.5087
   0.712	   50.2242	   55.4986
   0.714	   50.2192	   55.4837
   0.716	   50.2210	   55.4861
   0.718	   50.2150	   55.4843
   0.720	   50.2172	   55.4901
   0.722	   50.2093	   55.4819
   0.724	   50.2044	   55.4859
   0.726	   50.2173	   55.4995
   0.728	   50.2148	   55.5040
   0.730	   50.2261	   55.5011
   0.732	   50.2236	   55.4886
   0.734	   50.2143	   55.4796
   0.736	   50.2061	   55.4792
   0.738	   50.1987	   55.4806
   0.740	   50.1923	   55.4780
   0.742	   50.1979	   55.4713
   0.744	   50.1973	   55.4640
   0.746	   50.1964	   55.4687
   0.748	   50.2019	   55.4894
   0.750	   50.1931	   55.4816
   0.752	   50.1818	   55.4947
   0.754	   50.1878	   55.4936
   0.756	   50.1842	   55.4778
   0.758	   50.2048	   55.4786
   0.760	   50.1897	   55.4656
   0.762	   50.1760	   55.4526
   0.764	   50.1714	   55.4548
   0.766	   50.1631	   55.4618
   0.768	   50.1648	   55.4705
   0.770	   50.1788	   55.4859
   0.772	   50.1746	   55.4810
   0.774	   50.1691	   55.4729
   0.776	   50.1646	   55.4542
   0.778	   50.1590	   55.4585
   0.780	   50.1545	   55.4664
   0.782	   50.1512	   55.4727
   0.784	   50.1468	   55.4669
   0.786	   50.1409	   55.4668
   0.788	   50.1467	   55.4672
   0.790	   50.1566	   55.4608
   0.792	   50.1487	   55.4726
   0.794	   50.1481	   55.4790
   0.796	   50.1411	   55.4846
   0.798	   50.1416	   55.4761
   0.800	   50.1421	   55.4689
   0.802	   50.1498	   55.4631
   0.804	   50.1464	   55.4524
   0.806	   50.1376	   55.4489
   0.808	   50.1313	   55.4502
   0.810	   50.1256	   55.4643
   0.812	   50.1325	   55.4656
   0.814	   50.1378	   55.4771
   0.816	   50.1290	   55.4679
   0.818	   50.1301	   55.4680
   0.820	   50.1299	   55.4690
   0.822	   50.1293	   55.4726
   0.824	   50.1270	   55.4706
   0.826	   50.1188	   55.4627
   0.828	   50.1147	   55.4511
   0.830	   50.1106	   55.4525
   0.832	   50.1142	   55.4611
   0.834	   50.1207	   55.4592
   0.836	   50.1288	   55.4508
   0.838	   50.1182	   55.4570
   0.840	   50.1145	   55.4616
   0.842	   50.1040	   55.4599
   0.844	   50.1102	   55.4586
   0.846	   50.1177	   55.4471
   0.848	   50.1107	   55.4307
   0.850	   50.1094	   55.4260
   0.852	   50.1013	   55.4380
   0.854	   50.0965	   55.4281
   0.856	   50.1064	   55.4413
   0.858	   50.0933	   55.4529
   0.860	   50.0898	   55.4552
   0.862	   50.0943	   55.4533
   0.864	   50.1026	   55.4397
   0.866	   50.0941	   55.4339
   0.868	   50.0837	   55.4298
   0.870	   50.0697	   55.4223
   0.872	   50.0743	   55.4229
   0.874	   50.0547	   55.4270
   0.876	   50.0638	   55.4294
   0.878	   50.0715	   55.4333
   0.880	   50.0706	   55.4254
   0.882	   50.0704	   55.4257
   0.884	   50.0741	   55.4376
   0.886	   50.0599	   55.4309
   0.888	   50.0486	   55.4135
   0.890	   50.0463	   55.4117
   0.892	   50.0484	   55.4153
   0.894	   50.0489	   55.4144
   0.896	   50.0499	   55.4184
   0.898	   50.0493	   55.4083
   0.900	   50.0472	   55.4097
   0.902	   50.0489	   55.4213
   0.904	   50.0381	   55.4411
   0.906	   50.0432	   55.4507
   0.908	   50.0426	   55.4264
   0.910	   50.0411	   55.4015
   0.912	   50.0382	   55.3917
   0.914	   50.0298	   55.3940
   0.916	   50.0367	   55.4109
   0.918	   50.0309	   55.4158
   0.920	   50.0224	   55.4148
   0.922	   50.0310	   55.4063
   0.924	   50.0187	   55.4082
   0.926	   50.0282	   55.4162
   0.928	   50.0263	   55.4178
   0.930	   50.0232	   55.4136
   0.932	   50.0150	   55.4018
   0.934	   50.0078	   55.3951
   0.936	   50.0084	   55.3971
   0.938	   50.0122	   55.4032
   0.940	   50.0128	   55.3908
   0.942	   50.0139	   55.3888
   0.944	   50.0065	   55.4009
   0.946	   50.0058	   55.4118
   0.948	   49.9968	   55.4143
   0.950	   49.9949	   55.4005
   0.952	   49.9961	   55.3836
   0.954	   49.9842	   55.3724
   0.956	   49.9985	   55.3713
   0.958	   49.9894	   55.3700
   0.960	   49.9934	   55.3762
   0.962	   49.9943	   55.3721
   0.964	   49.9844	   55.3842
   0.966	   49.9966	   55.3875
   0.968	   49.9975	   55.3953
   0.970	   49.9992	   55.3801
   0.972	   49.9804	   55.3587
   0.974	   49.9663	   55.3566
   0.976	   49.9712	   55.3623
   0.978	   49.9703	   55.3708
   0.980	   49.9682	   55.3737
   0.982	   49.9617	   55.3636
   0.984	   49.9661	   55.3638
   0.986	   49.9608	   55.3738
   0.988	   49.9650	   55.3884
   0.990	   49.9637	   55.3851
   0.992	   49.9490	   55.3701
   0.994	   49.9444	   55.3485
   0.996	   49.9513	   55.3488
   0.998	   49.9582	   55.3475
   1.000	   49.9574	   55.3566
   1.002	   49.9561	   55.3510
   1.004	   49.9289	   55.3466
   1.006	   49.9285	   55.3628
   1.008	   49.9365	   55.3760
   1.010	   49.9399	   55.3740
   1.012	   49.9391	   55.3554
   1.014	   49.9360	   55.3454
   1.016	   49.9226	   55.3394
   1.018	   49.9159	   55.3419
   1.020	   49.9173	   55.3421
   1.022	   49.9193	   55.3446
   1.024	   49.9196	   55.3342
   1.026	   49.9241	   55.3427
   1.028	   49.9117	   55.3600
   1.030	   49.9205	   55.3594
   1.032	   49.9128	   55.3289
   1.034	   49.9177	   55.3262
   1.036	   49.9033	   55.3146
   1.038	   49.9110	   55.3164
   1.040	   49.9133	   55.3149
   1.042	   49.9163	   55.3167
   1.044	   49.8978	   55.3256
   1.046	   49.8923	   55.3273
   1.048	   49.8984	   55.3327
   1.050	   49.9029	   55.3285
   1.052	   49.8993	   55.3228
   1.054	   49.9022	   55.2931
   1.056	   49.8941	   55.2910
   1.058	   49.8820	   55.2907
   1.060	   49.8837	   55.3067
   1.062	   49.8851	   55.3154
   1.064	   49.8908	   55.3094
   1.066	   49.8803	   55.3145
   1.068	   49.8890	   55.2981
   1.070	   49.8890	   55.2967
   1.072	   49.8848	   55.2887
   1.074	   49.8715	   55.2848
   1.076	   49.8691	   55.2835
   1.078	   49.8744	   55.2786
   1.080	   49.8725	   55.2853
   1.082	   49.8799	   55.2987
   1.084	   49.8816	   55.3041
   1.086	   49.8583	   55.2976
   1.088	   49.8574	   55.2956
   1.090	   49.8616	   55.2878
   1.092	   49.8676	   55.2873
   1.094	   49.8675	   55.2767
   1.096	   49.8634	   55.2740
   1.098	   49.8645	   55.2737
   1.100	   49.8468	   55.2853
   1.102	   49.8467	   55.2923
   1.104	   49.8461	   55.2903
   1.106	   49.8526	   55.2836
   1.108	   49.8463	   55.2695
   1.110	   49.8563	   55.2527
   1.112	   49.8428	   55.2499
   1.114	   49.8457	   55.2634
   1.116	   49.8294	   55.2642
   1.118	   49.8248	   55.2696
   1.120	   49.8267	   55.2788
   1.122	   49.8322	   55.2731
   1.124	   49.8484	   55.2633
   1.126	   49.8297	   55.2504
   1.128	   49.8184	   55.2372
   1.130	   49.8075	   55.2425
   1.132	   49.8057	   55.2405
   1.134	   49.8076	   55.2454
   1.136	   49.8241	   55.2503
   1.138	   49.8277	   55.2465
   1.140	   49.8163	   55.2513
   1.142	   49.8080	   55.2448
   1.144	   49.8157	   55.2369
   1.146	   49.8064	   55.2364
   1.148	   49.7999	   55.2163
   1.150	   49.7963	   55.2178
   1.152	   49.7994	   55.2200
   1.154	   49.8035	   55.2270
   1.156	   49.7860	   55.2303
   1.158	   49.7912	   55.2396
   1.160	   49.7830	   55.2405
   1.162	   49.7944	   55.2348
   1.164	   49.7935	   55.2180
   1.166	   49.7987	   55.2138
   1.168	   49.7964	   55.2096
   1.170	   49.7838	   55.2115
   1.172	   49.7764	   55.2186
   1.174	   49.7794	   55.2274
   1.176	   49.7816	   55.2314
   1.178	   49.7764	   55.2252
   1.180	   49.7664	   55.2084
   1.182	   49.7850	   55.2065
   1.184	   49.7785	   55.2081
   1.186	   49.7714	   55.2126
   1.188	   49.7644	   55.2114
   1.190	   49.7594	   55.1998
   1.192	   49.7522	   55.1950
   1.194	   49.7699	   55.2006
   1.196	   49.7681	   55.2129
   1.198	   49.7741	   55.2200
   1.200	   49.7579	   55.2113
   1.202	   49.7530	   55.2062
   1.204	   49.7519	   55.2045
   1.206	   49.7596	   55.2088
   1.208	   49.7677	   55.2066
   1.210	   49.7592	   55.1906
   1.212	   49.7466	   55.1790
   1.214	   49.7438	   55.1902
   1.216	   49.7481	   55.2024
   1.218	   49.7454	   55.2173
   1.220	   49.7504	   55.1995
   1.222	   49.7594	   55.1847
   1.224	   49.7475	   55.1896
   1.226	   49.7459	   55.1968
   1.228	   49.7405	   55.1885
   1.230	   49.7309	   55.1721
   1.232	   49.7217	   55.1739
   1.234	   49.7244	   55.1792
   1.236	   49.7363	   55.1897
   1.238	   49.7448	   55.1903
   1.240	   49.7326	   55.1879
   1.242	   49.7272	   55.1838
   1.244	   49.7160	   55.1772
   1.246	   49.7209	   55.1828
   1.248	   49.7187	   55.1730
   1.250	   49.7216	   55.1586
   1.252	   49.7232	   55.1398
   1.254	   49.7130	   55.1389
   1.256	   49.7174	   55.1688
   1.258	   49.7177	   55.1792
   1.260	   49.7114	   55.1787
   1.262	   49.7027	   55.1717
   1.264	   49.7061	   55.1573
   1.266	   49.7185	   55.1633
   1.268	   49.7179	   55.1583
   1.270	   49.7179	   55.1509
   1.272	   49.6993	   55.1477
   1.274	   49.6896	   55.1368
   1.276	   49.6994	   55.1528
   1.278	   49.7030	   55.1653
   1.280	   49.7079	   55.1589
   1.282	   49.7052	   55.1504
   1.284	   49.7018	   55.1501
   1.286	   49.6968	   55.1382
   1.288	   49.6887	   55.1402
   1.290	   49.6894	   55.1463
   1.292	   49.6878	   55.1318
   1.294	   49.6910	   55.1228
   1.296	   49.6940	   55.1356
   1.298	   49.6914	   55.1425
   1.300	   49.6882	   55.1595
   1.302	   49.6698	   55.1595
   1.304	   49.6739	   55.1495
   1.306	   49.6731	   55.1391
   1.308	   49.6827	   55.1392
   1.310	   49.6922	   55.1282
   1.312	   49.6879	   55.1173
   1.314	   49.6719	   55.1095
   1.316	   49.6608	   55.1231
   1.318	   49.6693	   55.1350
   1.320	   49.6750	   55.1367
   1.322	   49.6742	   55.1337
   1.324	   49.6673	   55.1227
   1.326	   49.6698	   55.1298
   1.328	   49.6640	   55.1333
   1.330	   49.6661	   55.1382
   1.332	   49.6596	   55.1151
   1.334	   49.6492	   55.1142
   1.336	   49.6484	   55.0984
   1.338	   49.6569	   55.1032
   1.340	   49.6572	   55.1080
   1.342	   49.6529	   55.1131
   1.344	   49.6523	   55.1278
   1.346	   49.6357	   55.1163
   1.348	   49.6438	   55.1147
   1.350	   49.6428	   55.1110
   1.352	   49.6506	   55.1024
   1.354	   49.6521	   55.0901
   1.356	   49.6345	   55.0886
   1.358	   49.6322	   55.0875
   1.360	   49.6368	   55.1044
   1.362	   49.6386	   55.1061
   1.364	   49.6275	   55.1100
   1.366	   49.6362	   55.1080
   1.368	   49.6430	   55.0962
   1.370	   49.6443	   55.0897
   1.372	   49.6306	   55.0788
   1.374	   49.6246	   55.0810
   1.376	   49.6159	   55.0760
   1.378	   49.6175	   55.0770
   1.380	   49.6188	   55.0919
   1.382	   49.6237	   55.1020
   1.384	   49.6156	   55.0860
   1.386	   49.6050	   55.0754
   1.388	   49.6060	   55.0776
   1.390	   49.6015	   55.0821
   1.392	   49.6050	   55.0815
   1.394	   49.6120	   55.0729
   1.396	   49.6026	   55.0475
   1.398	   49.6108	   55.0568
   1.400	   49.6026	   55.0724
   1.402	   49.5939	   55.0928
   1.404	   49.5835	   55.0849
   1.406	   49.5880	   55.0682
   1.408	   49.5883	   55.0550
   1.410	   49.5989	   55.0420
   1.412	   49.5952	   55.0550
   1.414	   49.5856	   55.0582
   1.416	   49.5769	   55.0568
   1.418	   49.5787	   55.0553
   1.420	   49.5639	   55.0585
   1.422	   49.5802	   55.0720
   1.424	   49.5813	   55.0582
   1.426	   49.5846	   55.0584
   1.428	   49.5801	   55.0464
   1.430	   49.5627	   55.0370
   1.432	   49.5628	   55.0421
   1.434	   49.5638	   55.0488
   1.436	   49.5646	   55.0502
   1.438	   49.5677	   55.0528
   1.440	   49.5593	   55.0412
   1.442	   49.5679	   55.0444
   1.444	   49.5628	   55.0406
   1.446	   49.5510	   55.0287
   1.448	   49.5413	   55.0272
   1.450	   49.5463	   55.0280
   1.452	   49.5555	   55.0342
   1.454	   49.5575	   55.0385
   1.456	   49.5504	   55.0290
   1.458	   49.5557	   55.0296
   1.460	   49.5341	   55.0151
   1.462	   49.5267	   55.0238
   1.464	   49.5293	   55.0129
   1.466	   49.5261	   55.0073
   1.468	   49.5278	   54.9988
   1.470	   49.5327	   55.0011
   1.472	   49.5205	   55.0112
   1.474	   49.5217	   55.0332
   1.476	   49.5190	   55.0365
   1.478	   49.5241	   55.0316
   1.480	   49.5210	   55.0249
   1.482	   49.5181	   54.9958
   1.484	   49.5277	   54.9897
   1.486	   49.5218	   54.9922
   1.488	   49.5167	   54.9906
   1.490	   49.5112	   54.9831
   1.492	   49.5020	   54.9943
   1.494	   49.5079	   55.0084
   1.496	   49.5064	   55.0071
   1.498	   49.5153	   54.9901
   1.500	   49.5132	   54.9872
   1.502	   49.4975	   54.9779
   1.504	   49.4940	   54.9777
   1.506	   49.4854	   54.9795
   1.508	   49.4966	   54.9842
   1.510	   49.4913	   54.9911
   1.512	   49.4911	   54.9930
   1.514	   49.5012	   54.9880
   1.516	   49.4911	   54.9885
   1.518	   49.4894	   54.9854
   1.520	   49.4850	   54.9706
   1.522	   49.4842	   54.9702
   1.524	   49.4766	   54.9769
   1.526	   49.4864	   54.9804
   1.528	   49.4898	   54.9753
   1.530	   49.4756	   54.9797
   1.532	   49.4730	   54.9834
   1.534	   49.4692	   54.9728
   1.536	   49.4721	   54.9716
   1.538	   49.4624	   54.9715
   1.540	   49.4636	   54.9560
   1.542	   49.4685	   54.9422
   1.544	   49.4740	   54.9482
   1.546	   49.4649	   54.9617
   1.548	   49.4649	   54.9773
   1.550	   49.4450	   54.9714
   1.552	   49.4621	   54.9499
   1.554	   49.4579	   54.9386
   1.556	   49.4626	   54.9416
   1.558	   49.4666	   54.9430
   1.560	   49.4565	   54.9369
   1.562	   49.4458	   54.9246
   1.564	   49.4455	   54.9323
   1.566	   49.4466	   54.9375
   1.568	   49.4436	   54.9486
   1.570	   49.4493	   54.9485
   1.572	   49.4525	   54.9231
   1.574	   49.4485	   54.9156
   1.576	   49.4345	   54.9110
   1.578	   49.4321	   54.9166
   1.580	   49.4227	   54.9117
   1.582	   49.4199	   54.9097
   1.584	   49.4209	   54.9145
   1.586	   49.4297	   54.9216
   1.588	   49.4336	   54.9225
   1.590	   49.4299	   54.9280
   1.592	   49.4254	   54.9100
   1.594	   49.4149	   54.9018
   1.596	   49.4166	   54.8964
   1.598	   49.4142	   54.8845
   1.600	   49.4270	   54.8941
   1.602	   49.4180	   54.8887
   1.604	   49.4136	   54.8942
   1.606	   49.3929	   54.9142
   1.608	   49.3977	   54.9203
   1.610	   49.4013	   54.9071
   1.612	   49.4053	   54.8852
   1.614	   49.4086	   54.8643
   1.616	   49.4043	   54.8706
   1.618	   49.3958	   54.8822
   1.620	   49.4047	   54.8913
   1.622	   49.3880	   54.8898
   1.624	   49.3861	   54.8923
   1.626	   49.3936	   54.8886
   1.628	   49.3996	   54.8843
   1.630	   49.4044	   54.8838
   1.632	   49.3989	   54.8767
   1.634	   49.3943	   54.8645
   1.636	   49.3875	   54.8650
   1.638	   49.3840	   54.8670
