Time[sec]	 X[micron]	 Y[micron]
   0.262	   73.4205	   66.1300
   0.264	   73.4213	   66.1329
   0.266	   73.4099	   66.1382
   0.268	   73.3758	   66.1430
   0.270	   73.3468	   66.1408
   0.272	   73.3351	   66.1495
   0.274	   73.3352	   66.1520
   0.276	   73.3491	   66.1491
   0.278	   73.3669	   66.1483
   0.280	   73.3786	   66.1492
   0.282	   73.3770	   66.1392
   0.284	   73.3543	   66.1516
   0.286	   73.3260	   66.1495
   0.288	   73.2986	   66.1600
   0.290	   73.2957	   66.1697
   0.292	   73.3002	   66.1690
   0.294	   73.3351	   66.1649
   0.296	   73.3412	   66.1658
   0.298	   73.3476	   66.1600
   0.300	   73.3256	   66.1592
   0.302	   73.2909	   66.1691
   0.304	   73.2700	   66.1689
   0.306	   73.2532	   66.1797
   0.308	   73.2597	   66.1824
   0.310	   73.2681	   66.1838
   0.312	   73.2893	   66.1819
   0.314	   73.2937	   66.1741
   0.316	   73.2855	   66.1717
   0.318	   73.2587	   66.1806
   0.320	   73.2304	   66.1858
   0.322	   73.2169	   66.1877
   0.324	   73.2067	   66.1947
   0.326	   73.2173	   66.2016
   0.328	   73.2328	   66.1941
   0.330	   73.2469	   66.1896
   0.332	   73.2446	   66.1814
   0.334	   73.2200	   66.1888
   0.336	   73.2007	   66.1928
   0.338	   73.1825	   66.1968
   0.340	   73.1774	   66.2058
   0.342	   73.1715	   66.2042
   0.344	   73.2069	   66.1996
   0.346	   73.2180	   66.2030
   0.348	   73.2114	   66.2032
   0.350	   73.1997	   66.2066
   0.352	   73.1701	   66.2089
   0.354	   73.1381	   66.2115
   0.356	   73.1257	   66.2171
   0.358	   73.1287	   66.2178
   0.360	   73.1398	   66.2222
   0.362	   73.1468	   66.2118
   0.364	   73.1650	   66.2180
   0.366	   73.1669	   66.2035
   0.368	   73.1507	   66.2170
   0.370	   73.1298	   66.2243
   0.372	   73.1052	   66.2277
   0.374	   73.0904	   66.2315
   0.376	   73.0880	   66.2429
   0.378	   73.0992	   66.2370
   0.380	   73.1160	   66.2422
   0.382	   73.1233	   66.2318
   0.384	   73.1285	   66.2323
   0.386	   73.0900	   66.2375
   0.388	   73.0719	   66.2473
   0.390	   73.0512	   66.2456
   0.392	   73.0505	   66.2493
   0.394	   73.0519	   66.2606
   0.396	   73.0661	   66.2528
   0.398	   73.0861	   66.2543
   0.400	   73.0815	   66.2417
   0.402	   73.0770	   66.2520
   0.404	   73.0538	   66.2515
   0.406	   73.0257	   66.2578
   0.408	   73.0172	   66.2688
   0.410	   73.0193	   66.2737
   0.412	   73.0161	   66.2652
   0.414	   73.0335	   66.2694
   0.416	   73.0400	   66.2635
   0.418	   73.0479	   66.2559
   0.420	   73.0273	   66.2658
   0.422	   72.9960	   66.2709
   0.424	   72.9753	   66.2722
   0.426	   72.9662	   66.2798
   0.428	   72.9768	   66.2877
   0.430	   72.9921	   66.2916
   0.432	   72.9980	   66.2767
   0.434	   72.9965	   66.2728
   0.436	   72.9828	   66.2788
   0.438	   72.9614	   66.2908
   0.440	   72.9474	   66.2920
   0.442	   72.9349	   66.2882
   0.444	   72.9318	   66.2887
   0.446	   72.9441	   66.2903
   0.448	   72.9574	   66.3016
   0.450	   72.9667	   66.2926
   0.452	   72.9531	   66.2908
   0.454	   72.9356	   66.2927
   0.456	   72.9125	   66.2975
   0.458	   72.8890	   66.2995
   0.460	   72.8890	   66.3056
   0.462	   72.9041	   66.3088
   0.464	   72.9221	   66.2991
   0.466	   72.9332	   66.2986
   0.468	   72.9305	   66.2998
   0.470	   72.9061	   66.3093
   0.472	   72.8815	   66.3112
   0.474	   72.8521	   66.3169
   0.476	   72.8444	   66.3130
   0.478	   72.8563	   66.3195
   0.480	   72.8675	   66.3193
   0.482	   72.8976	   66.3246
   0.484	   72.8942	   66.3101
   0.486	   72.8909	   66.3084
   0.488	   72.8665	   66.3149
   0.490	   72.8360	   66.3195
   0.492	   72.8238	   66.3256
   0.494	   72.8170	   66.3331
   0.496	   72.8229	   66.3325
   0.498	   72.8311	   66.3388
   0.500	   72.8564	   66.3316
   0.502	   72.8564	   66.3221
   0.504	   72.8484	   66.3240
   0.506	   72.8132	   66.3338
   0.508	   72.7858	   66.3314
   0.510	   72.7807	   66.3362
   0.512	   72.7752	   66.3543
   0.514	   72.7996	   66.3443
   0.516	   72.8118	   66.3383
   0.518	   72.8124	   66.3342
   0.520	   72.7996	   66.3365
   0.522	   72.7822	   66.3439
   0.524	   72.7573	   66.3565
   0.526	   72.7349	   66.3502
   0.528	   72.7370	   66.3420
   0.530	   72.7433	   66.3522
   0.532	   72.7624	   66.3530
   0.534	   72.7749	   66.3602
   0.536	   72.7739	   66.3417
   0.538	   72.7674	   66.3412
   0.540	   72.7464	   66.3511
   0.542	   72.7183	   66.3614
   0.544	   72.7036	   66.3623
   0.546	   72.6915	   66.3606
   0.548	   72.6966	   66.3633
   0.550	   72.7132	   66.3649
   0.552	   72.7373	   66.3579
   0.554	   72.7241	   66.3654
   0.556	   72.7064	   66.3768
   0.558	   72.6855	   66.3686
   0.560	   72.6623	   66.3729
   0.562	   72.6628	   66.3752
   0.564	   72.6646	   66.3867
   0.566	   72.6714	   66.3848
   0.568	   72.6825	   66.3831
   0.570	   72.6939	   66.3703
   0.572	   72.6839	   66.3744
   0.574	   72.6573	   66.3864
   0.576	   72.6321	   66.3924
   0.578	   72.6262	   66.3905
   0.580	   72.6259	   66.3968
   0.582	   72.6427	   66.3953
   0.584	   72.6518	   66.3968
   0.586	   72.6597	   66.3924
   0.588	   72.6384	   66.3987
   0.590	   72.6049	   66.3966
   0.592	   72.5983	   66.3952
   0.594	   72.5832	   66.4090
   0.596	   72.5860	   66.4190
   0.598	   72.6090	   66.4163
   0.600	   72.6196	   66.4145
   0.602	   72.6215	   66.4007
   0.604	   72.6165	   66.4007
   0.606	   72.5906	   66.4108
   0.608	   72.5745	   66.4252
   0.610	   72.5545	   66.4287
   0.612	   72.5463	   66.4298
   0.614	   72.5618	   66.4306
   0.616	   72.5791	   66.4290
   0.618	   72.5883	   66.4268
   0.620	   72.5904	   66.4266
   0.622	   72.5721	   66.4275
   0.624	   72.5389	   66.4363
   0.626	   72.5260	   66.4350
   0.628	   72.5120	   66.4473
   0.630	   72.5260	   66.4437
   0.632	   72.5285	   66.4462
   0.634	   72.5489	   66.4399
   0.636	   72.5472	   66.4432
   0.638	   72.5348	   66.4396
   0.640	   72.5108	   66.4497
   0.642	   72.4805	   66.4501
   0.644	   72.4737	   66.4501
   0.646	   72.4760	   66.4609
   0.648	   72.4777	   66.4635
   0.650	   72.4996	   66.4565
   0.652	   72.5025	   66.4545
   0.654	   72.5115	   66.4486
   0.656	   72.4979	   66.4525
   0.658	   72.4857	   66.4648
   0.660	   72.4507	   66.4610
   0.662	   72.4325	   66.4641
   0.664	   72.4197	   66.4662
   0.666	   72.4246	   66.4741
   0.668	   72.4437	   66.4744
   0.670	   72.4598	   66.4732
   0.672	   72.4596	   66.4631
   0.674	   72.4602	   66.4529
   0.676	   72.4283	   66.4658
   0.678	   72.4008	   66.4731
   0.680	   72.3903	   66.4793
   0.682	   72.3798	   66.4823
   0.684	   72.3944	   66.4912
   0.686	   72.4097	   66.4829
   0.688	   72.4244	   66.4891
   0.690	   72.4234	   66.4771
   0.692	   72.4028	   66.4889
   0.694	   72.3754	   66.4827
   0.696	   72.3637	   66.4852
   0.698	   72.3526	   66.4989
   0.700	   72.3461	   66.5004
   0.702	   72.3635	   66.5017
   0.704	   72.3719	   66.4982
   0.706	   72.3862	   66.4941
   0.708	   72.3765	   66.4980
   0.710	   72.3613	   66.5033
   0.712	   72.3295	   66.5080
   0.714	   72.3038	   66.5146
   0.716	   72.3069	   66.5120
   0.718	   72.3099	   66.5254
   0.720	   72.3249	   66.5175
   0.722	   72.3322	   66.5149
   0.724	   72.3421	   66.5073
   0.726	   72.3433	   66.5045
   0.728	   72.3123	   66.5208
   0.730	   72.2925	   66.5292
   0.732	   72.2769	   66.5387
   0.734	   72.2612	   66.5340
   0.736	   72.2691	   66.5468
   0.738	   72.2838	   66.5351
   0.740	   72.2915	   66.5341
   0.742	   72.3051	   66.5300
   0.744	   72.2821	   66.5404
   0.746	   72.2527	   66.5455
   0.748	   72.2348	   66.5559
   0.750	   72.2319	   66.5543
   0.752	   72.2346	   66.5482
   0.754	   72.2558	   66.5423
   0.756	   72.2644	   66.5505
   0.758	   72.2698	   66.5504
   0.760	   72.2542	   66.5560
   0.762	   72.2323	   66.5595
   0.764	   72.2106	   66.5713
   0.766	   72.1942	   66.5684
   0.768	   72.1914	   66.5660
   0.770	   72.1870	   66.5729
   0.772	   72.2170	   66.5752
   0.774	   72.2294	   66.5689
   0.776	   72.2260	   66.5652
   0.778	   72.2129	   66.5740
   0.780	   72.1970	   66.5848
   0.782	   72.1689	   66.5957
   0.784	   72.1552	   66.5992
   0.786	   72.1586	   66.6038
   0.788	   72.1768	   66.6016
   0.790	   72.1921	   66.5974
   0.792	   72.2002	   66.5940
   0.794	   72.1769	   66.6023
   0.796	   72.1389	   66.6131
   0.798	   72.1264	   66.6172
   0.800	   72.1145	   66.6301
   0.802	   72.1166	   66.6362
   0.804	   72.1307	   66.6314
   0.806	   72.1459	   66.6258
   0.808	   72.1477	   66.6241
   0.810	   72.1485	   66.6124
   0.812	   72.1305	   66.6265
   0.814	   72.1084	   66.6369
   0.816	   72.0835	   66.6488
   0.818	   72.0770	   66.6452
   0.820	   72.0757	   66.6548
   0.822	   72.0963	   66.6619
   0.824	   72.1003	   66.6499
   0.826	   72.1135	   66.6402
   0.828	   72.1111	   66.6373
   0.830	   72.0953	   66.6520
   0.832	   72.0679	   66.6725
   0.834	   72.0540	   66.6776
   0.836	   72.0410	   66.6697
   0.838	   72.0461	   66.6803
   0.840	   72.0735	   66.6705
   0.842	   72.0760	   66.6702
   0.844	   72.0685	   66.6616
   0.846	   72.0543	   66.6716
   0.848	   72.0305	   66.6864
   0.850	   72.0056	   66.6913
   0.852	   72.0014	   66.7055
   0.854	   72.0038	   66.7006
   0.856	   72.0292	   66.6928
   0.858	   72.0400	   66.6916
   0.860	   72.0345	   66.6990
   0.862	   72.0219	   66.7035
   0.864	   71.9901	   66.7150
   0.866	   71.9775	   66.7263
   0.868	   71.9690	   66.7267
   0.870	   71.9669	   66.7349
   0.872	   71.9812	   66.7244
   0.874	   71.9975	   66.7179
   0.876	   72.0070	   66.7204
   0.878	   71.9996	   66.7327
   0.880	   71.9732	   66.7344
   0.882	   71.9546	   66.7418
   0.884	   71.9388	   66.7437
   0.886	   71.9283	   66.7478
   0.888	   71.9346	   66.7583
   0.890	   71.9576	   66.7460
   0.892	   71.9608	   66.7519
   0.894	   71.9762	   66.7405
   0.896	   71.9668	   66.7494
   0.898	   71.9392	   66.7575
   0.900	   71.9141	   66.7611
   0.902	   71.8956	   66.7660
   0.904	   71.9088	   66.7737
   0.906	   71.9242	   66.7695
   0.908	   71.9371	   66.7638
   0.910	   71.9496	   66.7626
   0.912	   71.9284	   66.7637
   0.914	   71.9126	   66.7721
   0.916	   71.8855	   66.7811
   0.918	   71.8635	   66.7882
   0.920	   71.8642	   66.7828
   0.922	   71.8741	   66.7803
   0.924	   71.8828	   66.7850
   0.926	   71.9055	   66.7900
   0.928	   71.8932	   66.7748
   0.930	   71.8791	   66.7816
   0.932	   71.8605	   66.7892
   0.934	   71.8478	   66.8049
   0.936	   71.8324	   66.8150
   0.938	   71.8435	   66.8121
   0.940	   71.8657	   66.7977
   0.942	   71.8685	   66.7950
   0.944	   71.8676	   66.7979
   0.946	   71.8461	   66.8071
   0.948	   71.8255	   66.8196
   0.950	   71.8058	   66.8260
   0.952	   71.8028	   66.8266
   0.954	   71.8167	   66.8289
   0.956	   71.8334	   66.8292
   0.958	   71.8436	   66.8094
   0.960	   71.8306	   66.8121
   0.962	   71.8195	   66.8164
   0.964	   71.7919	   66.8268
   0.966	   71.7885	   66.8478
   0.968	   71.7753	   66.8492
   0.970	   71.7791	   66.8573
   0.972	   71.7865	   66.8458
   0.974	   71.7960	   66.8540
   0.976	   71.8040	   66.8448
   0.978	   71.8090	   66.8369
   0.980	   71.7749	   66.8539
   0.982	   71.7462	   66.8633
   0.984	   71.7396	   66.8777
   0.986	   71.7478	   66.8863
   0.988	   71.7643	   66.8719
   0.990	   71.7716	   66.8615
   0.992	   71.7713	   66.8490
   0.994	   71.7546	   66.8695
   0.996	   71.7395	   66.8761
   0.998	   71.7140	   66.8842
   1.000	   71.7045	   66.8897
   1.002	   71.7105	   66.8779
   1.004	   71.7251	   66.8859
   1.006	   71.7482	   66.8848
   1.008	   71.7348	   66.8854
   1.010	   71.7128	   66.8879
   1.012	   71.6940	   66.8884
   1.014	   71.6805	   66.8934
   1.016	   71.6657	   66.8997
   1.018	   71.6779	   66.9028
   1.020	   71.6982	   66.9043
   1.022	   71.7005	   66.8982
   1.024	   71.6994	   66.9024
   1.026	   71.6821	   66.9047
   1.028	   71.6512	   66.9098
   1.030	   71.6357	   66.9191
   1.032	   71.6347	   66.9146
   1.034	   71.6476	   66.9157
   1.036	   71.6678	   66.9059
   1.038	   71.6665	   66.9110
   1.040	   71.6629	   66.9388
   1.042	   71.6496	   66.9401
   1.044	   71.6192	   66.9379
   1.046	   71.6104	   66.9281
   1.048	   71.6120	   66.9241
   1.050	   71.6267	   66.9258
   1.052	   71.6330	   66.9418
   1.054	   71.6459	   66.9451
   1.056	   71.6384	   66.9558
   1.058	   71.6153	   66.9546
   1.060	   71.6171	   66.9356
   1.062	   71.6217	   66.9353
   1.064	   71.6078	   66.9421
   1.066	   71.5973	   66.9592
   1.068	   71.5917	   66.9647
   1.070	   71.5985	   66.9713
   1.072	   71.6104	   66.9612
   1.074	   71.6129	   66.9440
   1.076	   71.6027	   66.9464
   1.078	   71.5864	   66.9594
   1.080	   71.5708	   66.9728
   1.082	   71.5597	   66.9869
   1.084	   71.5589	   66.9915
   1.086	   71.5696	   66.9737
   1.088	   71.5791	   66.9694
   1.090	   71.5951	   66.9693
   1.092	   71.5741	   66.9867
   1.094	   71.5571	   66.9963
   1.096	   71.5260	   67.0010
   1.098	   71.5176	   67.0095
   1.100	   71.5217	   67.0135
   1.102	   71.5477	   67.0098
   1.104	   71.5613	   66.9950
   1.106	   71.5569	   66.9995
   1.108	   71.5485	   67.0048
   1.110	   71.5191	   67.0107
   1.112	   71.5015	   67.0295
   1.114	   71.4914	   67.0346
   1.116	   71.4851	   67.0358
   1.118	   71.4912	   67.0284
   1.120	   71.5146	   67.0241
   1.122	   71.5220	   67.0303
   1.124	   71.5151	   67.0324
   1.126	   71.5019	   67.0491
   1.128	   71.4743	   67.0506
   1.130	   71.4620	   67.0558
   1.132	   71.4525	   67.0601
   1.134	   71.4634	   67.0493
   1.136	   71.4788	   67.0448
   1.138	   71.4860	   67.0545
   1.140	   71.4914	   67.0644
   1.142	   71.4667	   67.0730
   1.144	   71.4461	   67.0693
   1.146	   71.4436	   67.0597
   1.148	   71.4492	   67.0533
   1.150	   71.4536	   67.0544
   1.152	   71.4538	   67.0707
   1.154	   71.4643	   67.0851
   1.156	   71.4557	   67.0884
   1.158	   71.4467	   67.0707
   1.160	   71.4417	   67.0611
   1.162	   71.4404	   67.0595
   1.164	   71.4329	   67.0773
   1.166	   71.4224	   67.0872
   1.168	   71.4194	   67.1058
   1.170	   71.4194	   67.0954
   1.172	   71.4355	   67.0920
   1.174	   71.4294	   67.0811
   1.176	   71.4268	   67.0835
   1.178	   71.4040	   67.1085
   1.180	   71.3807	   67.1113
   1.182	   71.3728	   67.1166
   1.184	   71.3654	   67.1270
   1.186	   71.3913	   67.1201
   1.188	   71.4038	   67.1159
   1.190	   71.3994	   67.1143
   1.192	   71.3835	   67.1164
   1.194	   71.3692	   67.1227
   1.196	   71.3482	   67.1375
   1.198	   71.3458	   67.1367
   1.200	   71.3439	   67.1499
   1.202	   71.3610	   67.1384
   1.204	   71.3723	   67.1271
   1.206	   71.3759	   67.1297
   1.208	   71.3655	   67.1474
   1.210	   71.3356	   67.1613
   1.212	   71.3160	   67.1589
   1.214	   71.3068	   67.1674
   1.216	   71.3117	   67.1662
   1.218	   71.3207	   67.1658
   1.220	   71.3385	   67.1613
   1.222	   71.3354	   67.1515
   1.224	   71.3418	   67.1422
   1.226	   71.3159	   67.1638
   1.228	   71.2968	   67.1846
   1.230	   71.2764	   67.1798
   1.232	   71.2637	   67.1831
   1.234	   71.2739	   67.1881
   1.236	   71.2869	   67.1889
   1.238	   71.3092	   67.1805
   1.240	   71.3004	   67.1735
   1.242	   71.2899	   67.1829
   1.244	   71.2686	   67.1950
   1.246	   71.2462	   67.2080
   1.248	   71.2353	   67.2170
   1.250	   71.2348	   67.2236
   1.252	   71.2591	   67.2208
   1.254	   71.2664	   67.2073
   1.256	   71.2687	   67.2021
   1.258	   71.2475	   67.2165
   1.260	   71.2212	   67.2235
   1.262	   71.2017	   67.2392
   1.264	   71.1858	   67.2437
   1.266	   71.1962	   67.2490
   1.268	   71.2130	   67.2386
   1.270	   71.2204	   67.2397
   1.272	   71.2237	   67.2249
   1.274	   71.2136	   67.2292
   1.276	   71.1934	   67.2410
   1.278	   71.1736	   67.2566
   1.280	   71.1592	   67.2706
   1.282	   71.1579	   67.2744
   1.284	   71.1605	   67.2808
   1.286	   71.1823	   67.2763
   1.288	   71.1898	   67.2635
   1.290	   71.1883	   67.2471
   1.292	   71.1750	   67.2700
   1.294	   71.1554	   67.2859
   1.296	   71.1341	   67.3056
   1.298	   71.1208	   67.3185
   1.300	   71.1244	   67.3178
   1.302	   71.1451	   67.3062
   1.304	   71.1573	   67.2943
   1.306	   71.1483	   67.2891
   1.308	   71.1427	   67.3008
   1.310	   71.1210	   67.3211
   1.312	   71.1006	   67.3227
   1.314	   71.0926	   67.3361
   1.316	   71.0984	   67.3434
   1.318	   71.1072	   67.3321
   1.320	   71.1220	   67.3256
   1.322	   71.1231	   67.3157
   1.324	   71.1169	   67.3150
   1.326	   71.0984	   67.3386
   1.328	   71.0813	   67.3516
   1.330	   71.0638	   67.3737
   1.332	   71.0566	   67.3779
   1.334	   71.0712	   67.3656
   1.336	   71.0912	   67.3559
   1.338	   71.0938	   67.3506
   1.340	   71.0873	   67.3470
   1.342	   71.0782	   67.3643
   1.344	   71.0481	   67.3991
   1.346	   71.0289	   67.4021
   1.348	   71.0378	   67.4116
   1.350	   71.0544	   67.4054
   1.352	   71.0540	   67.3983
   1.354	   71.0501	   67.3854
   1.356	   71.0517	   67.3871
   1.358	   71.0450	   67.4032
   1.360	   71.0308	   67.4118
   1.362	   71.0115	   67.4332
   1.364	   71.0075	   67.4397
   1.366	   71.0177	   67.4308
   1.368	   71.0330	   67.4272
   1.370	   71.0314	   67.4271
   1.372	   71.0307	   67.4270
   1.374	   71.0081	   67.4458
   1.376	   70.9918	   67.4550
   1.378	   70.9758	   67.4724
   1.380	   70.9831	   67.4733
   1.382	   70.9931	   67.4720
   1.384	   71.0150	   67.4493
   1.386	   71.0112	   67.4438
   1.388	   71.0085	   67.4539
   1.390	   70.9906	   67.4841
   1.392	   70.9768	   67.5141
   1.394	   70.9635	   67.5216
   1.396	   70.9485	   67.5181
   1.398	   70.9508	   67.5149
   1.400	   70.9703	   67.5082
   1.402	   70.9846	   67.5086
   1.404	   70.9770	   67.5043
   1.406	   70.9788	   67.5061
   1.408	   70.9548	   67.5354
   1.410	   70.9414	   67.5622
   1.412	   70.9281	   67.5677
   1.414	   70.9295	   67.5738
   1.416	   70.9292	   67.5655
   1.418	   70.9451	   67.5588
   1.420	   70.9519	   67.5540
   1.422	   70.9502	   67.5526
   1.424	   70.9395	   67.5685
   1.426	   70.9159	   67.5817
   1.428	   70.9130	   67.5999
   1.430	   70.9032	   67.6174
   1.432	   70.9114	   67.6211
   1.434	   70.9169	   67.6001
   1.436	   70.9318	   67.6006
   1.438	   70.9276	   67.5834
   1.440	   70.9216	   67.5937
   1.442	   70.9072	   67.6176
   1.444	   70.8939	   67.6300
   1.446	   70.8783	   67.6365
   1.448	   70.8703	   67.6466
   1.450	   70.8897	   67.6333
   1.452	   70.9003	   67.6312
   1.454	   70.9001	   67.6244
   1.456	   70.8935	   67.6307
   1.458	   70.8796	   67.6463
   1.460	   70.8620	   67.6579
   1.462	   70.8522	   67.6679
   1.464	   70.8426	   67.6785
   1.466	   70.8605	   67.6749
   1.468	   70.8741	   67.6675
   1.470	   70.8714	   67.6585
   1.472	   70.8688	   67.6589
   1.474	   70.8582	   67.6745
   1.476	   70.8388	   67.6933
   1.478	   70.8257	   67.7001
   1.480	   70.8158	   67.7067
   1.482	   70.8208	   67.7085
   1.484	   70.8444	   67.7040
   1.486	   70.8535	   67.7054
   1.488	   70.8473	   67.6866
   1.490	   70.8387	   67.6841
   1.492	   70.8308	   67.7146
   1.494	   70.8124	   67.7363
   1.496	   70.8072	   67.7443
   1.498	   70.8034	   67.7424
   1.500	   70.8081	   67.7390
   1.502	   70.8200	   67.7313
   1.504	   70.8225	   67.7239
   1.506	   70.8178	   67.7295
   1.508	   70.8041	   67.7386
   1.510	   70.7821	   67.7559
   1.512	   70.7701	   67.7583
   1.514	   70.7796	   67.7784
   1.516	   70.7890	   67.7761
   1.518	   70.8052	   67.7723
   1.520	   70.8014	   67.7599
   1.522	   70.7959	   67.7576
   1.524	   70.7817	   67.7762
   1.526	   70.7649	   67.7983
   1.528	   70.7524	   67.8003
   1.530	   70.7424	   67.8081
   1.532	   70.7564	   67.8087
   1.534	   70.7729	   67.8056
   1.536	   70.7791	   67.7947
   1.538	   70.7662	   67.7925
   1.540	   70.7466	   67.8095
   1.542	   70.7360	   67.8143
   1.544	   70.7187	   67.8460
   1.546	   70.7245	   67.8542
   1.548	   70.7384	   67.8436
   1.550	   70.7454	   67.8304
   1.552	   70.7474	   67.8191
   1.554	   70.7395	   67.8285
   1.556	   70.7314	   67.8532
   1.558	   70.7168	   67.8678
   1.560	   70.6940	   67.8707
   1.562	   70.6927	   67.8698
   1.564	   70.7012	   67.8734
   1.566	   70.7201	   67.8609
   1.568	   70.7236	   67.8529
   1.570	   70.7198	   67.8490
   1.572	   70.7072	   67.8648
   1.574	   70.6880	   67.8797
   1.576	   70.6690	   67.9046
   1.578	   70.6723	   67.9135
   1.580	   70.6761	   67.9044
   1.582	   70.6944	   67.8882
   1.584	   70.6952	   67.8797
   1.586	   70.6915	   67.8843
   1.588	   70.6880	   67.9038
   1.590	   70.6621	   67.9244
   1.592	   70.6474	   67.9330
   1.594	   70.6418	   67.9362
   1.596	   70.6471	   67.9388
   1.598	   70.6668	   67.9346
   1.600	   70.6666	   67.9200
   1.602	   70.6620	   67.9195
   1.604	   70.6548	   67.9339
   1.606	   70.6418	   67.9497
   1.608	   70.6285	   67.9641
   1.610	   70.6201	   67.9764
   1.612	   70.6187	   67.9823
   1.614	   70.6269	   67.9746
   1.616	   70.6421	   67.9674
   1.618	   70.6468	   67.9503
   1.620	   70.6335	   67.9607
   1.622	   70.6246	   67.9774
   1.624	   70.5963	   68.0049
   1.626	   70.5884	   68.0177
   1.628	   70.5954	   68.0210
   1.630	   70.6117	   68.0145
   1.632	   70.6149	   68.0049
   1.634	   70.6151	   67.9899
   1.636	   70.6062	   67.9944
   1.638	   70.5976	   68.0194
