Time[sec]	 X[micron]	 Y[micron]
   0.232	   84.4121	   76.8670
   0.234	   84.3004	   76.8857
   0.236	   84.2218	   76.8910
   0.238	   84.3034	   76.9130
   0.240	   84.3271	   76.8958
   0.242	   84.3026	   76.9054
   0.244	   84.3884	   76.8967
   0.246	   84.4399	   76.8639
   0.248	   84.4839	   76.7760
   0.250	   84.5238	   76.7744
   0.252	   84.5157	   76.7991
   0.254	   84.4296	   76.8291
   0.256	   84.4404	   76.8550
   0.258	   84.4417	   76.8242
   0.260	   84.4206	   76.8043
   0.262	   84.4639	   76.8198
   0.264	   84.5403	   76.7870
   0.266	   84.6273	   76.7555
   0.268	   84.6286	   76.7776
   0.270	   84.5572	   76.7621
   0.272	   84.5487	   76.8080
   0.274	   84.5161	   76.7904
   0.276	   84.5248	   76.7961
   0.278	   84.5417	   76.7799
   0.280	   84.6066	   76.7623
   0.282	   84.6765	   76.7435
   0.284	   84.7482	   76.7325
   0.286	   84.6992	   76.7420
   0.288	   84.6430	   76.7783
   0.290	   84.6192	   76.7808
   0.292	   84.6403	   76.7391
   0.294	   84.6657	   76.7398
   0.296	   84.6579	   76.7483
   0.298	   84.7588	   76.7246
   0.300	   84.8542	   76.7225
   0.302	   84.8921	   76.7382
   0.304	   84.8136	   76.7428
   0.306	   84.7529	   76.7982
   0.308	   84.7776	   76.7421
   0.310	   84.7868	   76.7155
   0.312	   84.7668	   76.7140
   0.314	   84.8481	   76.6998
   0.316	   84.9554	   76.7074
   0.318	   85.0238	   76.7092
   0.320	   85.0336	   76.7073
   0.322	   84.9546	   76.7121
   0.324	   84.9079	   76.8009
   0.326	   84.9182	   76.7668
   0.328	   84.9101	   76.7297
   0.330	   84.9279	   76.7033
   0.332	   85.0084	   76.6754
   0.334	   85.0917	   76.7087
   0.336	   85.1635	   76.7141
   0.338	   85.1271	   76.7524
   0.340	   85.0996	   76.8159
   0.342	   85.0043	   76.8190
   0.344	   85.1047	   76.7772
   0.346	   85.1081	   76.7126
   0.348	   85.1519	   76.6967
   0.350	   85.2257	   76.6847
   0.352	   85.2873	   76.7088
   0.354	   85.2907	   76.6981
   0.356	   85.2614	   76.7616
   0.358	   85.1999	   76.8024
   0.360	   85.2136	   76.7541
   0.362	   85.2240	   76.7286
   0.364	   85.2730	   76.6926
   0.366	   85.3673	   76.7266
   0.368	   85.4226	   76.7362
   0.370	   85.3774	   76.7502
   0.372	   85.3012	   76.8224
   0.374	   85.2984	   76.8147
   0.376	   85.3427	   76.7437
   0.378	   85.3641	   76.7436
   0.380	   85.4228	   76.7439
   0.382	   85.4862	   76.7296
   0.384	   85.5495	   76.7572
   0.386	   85.4948	   76.7786
   0.388	   85.4815	   76.8381
   0.390	   85.4305	   76.8254
   0.392	   85.4273	   76.7656
   0.394	   85.4311	   76.7282
   0.396	   85.4969	   76.7427
   0.398	   85.6091	   76.7913
   0.400	   85.6517	   76.7681
   0.402	   85.6588	   76.7822
   0.404	   85.6269	   76.8007
   0.406	   85.5631	   76.8663
   0.408	   85.5410	   76.8167
   0.410	   85.5614	   76.7639
   0.412	   85.6161	   76.7783
   0.414	   85.6604	   76.7659
   0.416	   85.7577	   76.7735
   0.418	   85.8168	   76.8070
   0.420	   85.7865	   76.7668
   0.422	   85.7216	   76.8012
   0.424	   85.7007	   76.7999
   0.426	   85.7189	   76.7491
   0.428	   85.7456	   76.7580
   0.430	   85.7911	   76.7653
   0.432	   85.8718	   76.7748
   0.434	   85.9285	   76.7888
   0.436	   85.9112	   76.8008
   0.438	   85.9188	   76.8056
   0.440	   85.8334	   76.8467
   0.442	   85.8551	   76.8334
   0.444	   85.8829	   76.7888
   0.446	   85.9030	   76.8003
   0.448	   85.9573	   76.7866
   0.450	   86.0315	   76.8161
   0.452	   86.0746	   76.8136
   0.454	   86.0454	   76.8522
   0.456	   85.9828	   76.8717
   0.458	   85.9465	   76.8765
   0.460	   85.9387	   76.8324
   0.462	   85.9938	   76.8018
   0.464	   86.0545	   76.8352
   0.466	   86.0820	   76.8527
   0.468	   86.1814	   76.8592
   0.470	   86.2021	   76.9073
   0.472	   86.1579	   76.9179
   0.474	   86.0618	   76.9317
   0.476	   86.0695	   76.9015
   0.478	   86.0803	   76.8554
   0.480	   86.1163	   76.8603
   0.482	   86.1698	   76.9014
   0.484	   86.2684	   76.9100
   0.486	   86.2870	   76.9229
   0.488	   86.2905	   76.9167
   0.490	   86.2130	   76.9701
   0.492	   86.1960	   76.9944
   0.494	   86.1970	   76.9219
   0.496	   86.1920	   76.9106
   0.498	   86.2351	   76.9254
   0.500	   86.2928	   76.9242
   0.502	   86.3898	   76.9641
   0.504	   86.4014	   77.0311
   0.506	   86.3664	   76.9818
   0.508	   86.2874	   77.0485
   0.510	   86.2669	   77.0424
   0.512	   86.3175	   77.0036
   0.514	   86.3337	   76.9798
   0.516	   86.3848	   76.9831
   0.518	   86.4475	   77.0275
   0.520	   86.5223	   77.0503
   0.522	   86.5123	   77.0840
   0.524	   86.4808	   77.0878
   0.526	   86.4252	   77.1048
   0.528	   86.3946	   77.0800
   0.530	   86.4475	   77.0632
   0.532	   86.4665	   77.0370
   0.534	   86.5357	   77.0517
   0.536	   86.6040	   77.1171
   0.538	   86.6145	   77.1218
   0.540	   86.6130	   77.0949
   0.542	   86.6064	   77.1646
   0.544	   86.5054	   77.1696
   0.546	   86.5371	   77.1013
   0.548	   86.6004	   77.0482
   0.550	   86.6049	   77.0826
   0.552	   86.6813	   77.1074
   0.554	   86.7386	   77.1158
   0.556	   86.6991	   77.1798
   0.558	   86.6725	   77.1811
   0.560	   86.5907	   77.2477
   0.562	   86.6155	   77.2080
   0.564	   86.6782	   77.1699
   0.566	   86.7136	   77.1106
   0.568	   86.7774	   77.1701
   0.570	   86.8172	   77.2156
   0.572	   86.8610	   77.2763
   0.574	   86.8347	   77.2647
   0.576	   86.7751	   77.2949
   0.578	   86.7115	   77.2738
   0.580	   86.7897	   77.2201
   0.582	   86.8049	   77.2089
   0.584	   86.8599	   77.2430
   0.586	   86.8981	   77.2531
   0.588	   86.9751	   77.3218
   0.590	   86.9550	   77.3262
   0.592	   86.9476	   77.3365
   0.594	   86.8697	   77.3773
   0.596	   86.8686	   77.3216
   0.598	   86.9104	   77.3039
   0.600	   86.9231	   77.2865
   0.602	   86.9611	   77.3549
   0.604	   87.0139	   77.3925
   0.606	   87.0334	   77.4170
   0.608	   87.0506	   77.4582
   0.610	   87.0301	   77.3982
   0.612	   86.9747	   77.4170
   0.614	   86.9624	   77.4198
   0.616	   86.9796	   77.3787
   0.618	   87.0348	   77.3908
   0.620	   87.0637	   77.4495
   0.622	   87.0922	   77.4870
   0.624	   87.1272	   77.5403
   0.626	   87.1273	   77.4839
   0.628	   87.0839	   77.4684
   0.630	   87.0148	   77.4856
   0.632	   87.0587	   77.4829
   0.634	   87.0488	   77.4543
   0.636	   87.0974	   77.5101
   0.638	   87.1528	   77.5482
   0.640	   87.1836	   77.5936
   0.642	   87.2189	   77.6073
   0.644	   87.2262	   77.6460
   0.646	   87.1654	   77.6048
   0.648	   87.1289	   77.5911
   0.650	   87.1387	   77.5756
   0.652	   87.1775	   77.5961
   0.654	   87.2143	   77.6402
   0.656	   87.2534	   77.6769
   0.658	   87.3093	   77.7261
   0.660	   87.2868	   77.6838
   0.662	   87.2821	   77.6778
   0.664	   87.2023	   77.6538
   0.666	   87.2092	   77.6727
   0.668	   87.2134	   77.6678
   0.670	   87.2647	   77.6561
   0.672	   87.2894	   77.7084
   0.674	   87.3475	   77.7790
   0.676	   87.3978	   77.8310
   0.678	   87.3954	   77.7720
   0.680	   87.3193	   77.7305
   0.682	   87.2962	   77.7210
   0.684	   87.3200	   77.7404
   0.686	   87.3346	   77.7124
   0.688	   87.3883	   77.8007
   0.690	   87.4220	   77.7962
   0.692	   87.4353	   77.8814
   0.694	   87.4929	   77.9056
   0.696	   87.4702	   77.8976
   0.698	   87.4254	   77.8483
   0.700	   87.3944	   77.8070
   0.702	   87.3793	   77.7907
   0.704	   87.3919	   77.8153
   0.706	   87.4508	   77.8527
   0.708	   87.4737	   77.8778
   0.710	   87.5246	   77.9327
   0.712	   87.5538	   77.9696
   0.714	   87.5273	   77.9362
   0.716	   87.4816	   77.8680
   0.718	   87.4262	   77.9078
   0.720	   87.4416	   77.9257
   0.722	   87.4602	   77.8933
   0.724	   87.4900	   77.9208
   0.726	   87.5313	   77.9871
   0.728	   87.5802	   78.0227
   0.730	   87.5977	   78.0808
   0.732	   87.5605	   78.0114
   0.734	   87.5049	   77.9994
   0.736	   87.5029	   78.0226
   0.738	   87.4887	   78.0252
   0.740	   87.5043	   78.0029
   0.742	   87.5522	   78.0004
   0.744	   87.5631	   78.0555
   0.746	   87.6101	   78.1287
   0.748	   87.6536	   78.1733
   0.750	   87.7068	   78.2160
   0.752	   87.6719	   78.1710
   0.754	   87.6372	   78.1573
   0.756	   87.5855	   78.1397
   0.758	   87.5952	   78.1342
   0.760	   87.6030	   78.1471
   0.762	   87.6373	   78.1683
   0.764	   87.6761	   78.2332
   0.766	   87.7444	   78.2518
   0.768	   87.7756	   78.2970
   0.770	   87.7871	   78.3307
   0.772	   87.7678	   78.2832
   0.774	   87.6570	   78.2480
   0.776	   87.6924	   78.2227
   0.778	   87.7006	   78.2443
   0.780	   87.7437	   78.2678
   0.782	   87.7876	   78.2995
   0.784	   87.8232	   78.3556
   0.786	   87.8547	   78.4285
   0.788	   87.8749	   78.4411
   0.790	   87.8292	   78.3510
   0.792	   87.8037	   78.3900
   0.794	   87.7782	   78.3847
   0.796	   87.7780	   78.3564
   0.798	   87.8382	   78.3905
   0.800	   87.8901	   78.4625
   0.802	   87.8810	   78.4878
   0.804	   87.9392	   78.5500
   0.806	   87.9375	   78.5254
   0.808	   87.8643	   78.4692
   0.810	   87.8330	   78.5247
   0.812	   87.8203	   78.4888
   0.814	   87.8514	   78.4614
   0.816	   87.8904	   78.5101
   0.818	   87.9436	   78.5974
   0.820	   87.9557	   78.6494
   0.822	   87.9376	   78.5918
   0.824	   87.8553	   78.6023
   0.826	   87.8830	   78.5928
   0.828	   87.8871	   78.5787
   0.830	   87.9514	   78.5573
   0.832	   87.9730	   78.5680
   0.834	   87.9817	   78.6568
   0.836	   88.0171	   78.7101
   0.838	   87.9930	   78.7368
   0.840	   87.9512	   78.7382
   0.842	   87.9071	   78.7348
   0.844	   87.9243	   78.7070
   0.846	   87.9561	   78.6833
   0.848	   87.9909	   78.6786
   0.850	   88.0172	   78.7527
   0.852	   88.0388	   78.8448
   0.854	   88.0210	   78.8992
   0.856	   88.0143	   78.8413
   0.858	   87.9742	   78.8570
   0.860	   87.9197	   78.8582
   0.862	   87.9921	   78.8150
   0.864	   88.0472	   78.8431
   0.866	   88.0679	   78.8559
   0.868	   88.0764	   78.9565
   0.870	   88.0726	   78.9868
   0.872	   88.0580	   78.9562
   0.874	   88.0059	   78.9523
   0.876	   87.9573	   78.9511
   0.878	   88.0232	   78.8771
   0.880	   88.0704	   78.9293
   0.882	   88.0969	   78.9717
   0.884	   88.1249	   79.0255
   0.886	   88.1283	   79.1295
   0.888	   88.1052	   79.1221
   0.890	   88.0957	   79.1087
   0.892	   88.0396	   79.0836
   0.894	   88.0602	   79.0555
   0.896	   88.1081	   79.0514
   0.898	   88.1097	   79.0790
   0.900	   88.1229	   79.1231
   0.902	   88.1502	   79.2235
   0.904	   88.1676	   79.2513
   0.906	   88.1304	   79.2370
   0.908	   88.0948	   79.2140
   0.910	   88.0874	   79.2199
   0.912	   88.1223	   79.1808
   0.914	   88.1455	   79.1955
   0.916	   88.1512	   79.2205
   0.918	   88.1492	   79.3015
   0.920	   88.1710	   79.3509
   0.922	   88.1739	   79.3464
   0.924	   88.1222	   79.3223
   0.926	   88.0579	   79.2669
   0.928	   88.1185	   79.2774
   0.930	   88.1467	   79.2695
   0.932	   88.1518	   79.3363
   0.934	   88.1752	   79.3686
   0.936	   88.1753	   79.4218
   0.938	   88.1654	   79.5305
   0.940	   88.1870	   79.5097
   0.942	   88.1645	   79.4182
   0.944	   88.0968	   79.4312
   0.946	   88.1157	   79.4208
   0.948	   88.1527	   79.4300
   0.950	   88.1467	   79.4551
   0.952	   88.1564	   79.4963
   0.954	   88.1687	   79.5806
   0.956	   88.1735	   79.6338
   0.958	   88.1770	   79.5706
   0.960	   88.1216	   79.5464
   0.962	   88.1135	   79.5511
   0.964	   88.1462	   79.5642
   0.966	   88.1856	   79.5505
   0.968	   88.1759	   79.6343
   0.970	   88.1912	   79.6512
   0.972	   88.1970	   79.7712
   0.974	   88.1950	   79.7738
   0.976	   88.2245	   79.7034
   0.978	   88.1964	   79.6919
   0.980	   88.1545	   79.6738
   0.982	   88.2030	   79.6697
   0.984	   88.1652	   79.7091
   0.986	   88.1890	   79.7596
   0.988	   88.2045	   79.8074
   0.990	   88.1943	   79.9384
   0.992	   88.2038	   79.8920
   0.994	   88.1889	   79.8423
   0.996	   88.1590	   79.8434
   0.998	   88.1761	   79.8426
   1.000	   88.2013	   79.8411
   1.002	   88.1946	   79.8707
   1.004	   88.2109	   79.9742
   1.006	   88.2301	   80.0273
   1.008	   88.2604	   80.0628
   1.010	   88.2365	   80.1043
   1.012	   88.2513	   80.0151
   1.014	   88.2145	   79.9835
   1.016	   88.2076	   79.9852
   1.018	   88.2375	   79.9881
   1.020	   88.2461	   80.0163
   1.022	   88.2471	   80.0343
   1.024	   88.2433	   80.1296
   1.026	   88.2592	   80.1982
   1.028	   88.2541	   80.2079
   1.030	   88.2665	   80.0929
   1.032	   88.2114	   80.0930
   1.034	   88.2333	   80.0797
   1.036	   88.2243	   80.1093
   1.038	   88.2377	   80.1536
   1.040	   88.2330	   80.1878
   1.042	   88.2272	   80.2702
   1.044	   88.2298	   80.3312
   1.046	   88.2436	   80.3962
   1.048	   88.2478	   80.2880
   1.050	   88.2194	   80.2582
   1.052	   88.2189	   80.2254
   1.054	   88.2151	   80.2579
   1.056	   88.2336	   80.2976
   1.058	   88.2321	   80.2912
   1.060	   88.2384	   80.3966
   1.062	   88.2424	   80.4441
   1.064	   88.2143	   80.4881
   1.066	   88.2304	   80.3894
   1.068	   88.1988	   80.3722
   1.070	   88.1868	   80.3633
   1.072	   88.2122	   80.3362
   1.074	   88.2232	   80.3963
   1.076	   88.2193	   80.4693
   1.078	   88.2176	   80.5423
   1.080	   88.1999	   80.6269
   1.082	   88.2239	   80.6177
   1.084	   88.1975	   80.5359
   1.086	   88.1889	   80.5467
   1.088	   88.2300	   80.5549
   1.090	   88.2337	   80.5101
   1.092	   88.2310	   80.5317
   1.094	   88.2318	   80.6030
   1.096	   88.2091	   80.6657
   1.098	   88.2100	   80.7447
   1.100	   88.2222	   80.7887
   1.102	   88.2196	   80.6695
   1.104	   88.1856	   80.6777
   1.106	   88.1913	   80.6259
   1.108	   88.2280	   80.6661
   1.110	   88.2303	   80.7041
   1.112	   88.2170	   80.7462
   1.114	   88.2037	   80.8273
   1.116	   88.1910	   80.8943
   1.118	   88.2084	   80.8671
   1.120	   88.2099	   80.7681
   1.122	   88.2210	   80.7745
   1.124	   88.2462	   80.7516
   1.126	   88.2033	   80.8053
   1.128	   88.2121	   80.8460
   1.130	   88.2137	   80.9176
   1.132	   88.1963	   80.9688
   1.134	   88.1850	   81.0195
   1.136	   88.2097	   80.9172
   1.138	   88.2007	   80.8999
   1.140	   88.1473	   80.9139
   1.142	   88.1653	   80.9105
   1.144	   88.1561	   80.9283
   1.146	   88.1500	   80.9138
   1.148	   88.1460	   80.9203
   1.150	   88.1464	   81.1157
   1.152	   88.1528	   81.1749
   1.154	   88.1335	   81.1115
   1.156	   88.1373	   81.1122
   1.158	   88.1121	   81.0704
   1.160	   88.1312	   81.0700
   1.162	   88.1443	   81.0610
   1.164	   88.1126	   81.1029
   1.166	   88.1298	   81.1999
   1.168	   88.1064	   81.2392
   1.170	   88.1075	   81.3178
   1.172	   88.1300	   81.2510
   1.174	   88.0974	   81.2318
   1.176	   88.0888	   81.1908
   1.178	   88.0910	   81.1843
   1.180	   88.1299	   81.2156
   1.182	   88.1475	   81.2783
   1.184	   88.1314	   81.2949
   1.186	   88.1052	   81.3740
   1.188	   88.0963	   81.4427
   1.190	   88.1192	   81.4333
   1.192	   88.1166	   81.3696
   1.194	   88.1217	   81.3336
   1.196	   88.1212	   81.3421
   1.198	   88.1160	   81.3559
   1.200	   88.1233	   81.3956
   1.202	   88.1150	   81.4917
   1.204	   88.1197	   81.5255
   1.206	   88.0875	   81.5759
   1.208	   88.0846	   81.5641
   1.210	   88.0267	   81.5177
   1.212	   88.0455	   81.5032
   1.214	   88.0606	   81.5103
   1.216	   88.0757	   81.4979
   1.218	   88.0683	   81.5061
   1.220	   88.0583	   81.5837
   1.222	   88.0352	   81.6507
   1.224	   88.0108	   81.7100
   1.226	   88.0177	   81.7341
   1.228	   88.0122	   81.6984
   1.230	   88.0112	   81.6465
   1.232	   88.0198	   81.6389
   1.234	   88.0242	   81.7537
   1.236	   88.0333	   81.6529
   1.238	   87.9967	   81.7444
   1.240	   87.9691	   81.8118
   1.242	   87.9303	   81.8901
   1.244	   87.9323	   81.8928
   1.246	   87.9232	   81.8036
   1.248	   87.9150	   81.7867
   1.250	   87.9617	   81.8189
   1.252	   87.9804	   81.8115
   1.254	   87.9573	   81.8090
   1.256	   87.9566	   81.8786
   1.258	   87.8835	   81.9817
   1.260	   87.8635	   82.0229
   1.262	   87.8589	   82.0133
   1.264	   87.8714	   81.9761
   1.266	   87.8571	   81.9120
   1.268	   87.8924	   81.9418
   1.270	   87.8976	   81.9384
   1.272	   87.8914	   81.9864
   1.274	   87.8063	   82.1247
   1.276	   87.8340	   82.1131
   1.278	   87.7756	   82.1664
   1.280	   87.6946	   82.2666
   1.282	   87.7677	   82.0945
   1.284	   87.7532	   82.0495
   1.286	   87.7634	   82.2265
   1.288	   87.8242	   82.0914
   1.290	   87.8312	   82.1549
   1.292	   87.7699	   82.1870
   1.294	   87.7655	   82.2752
   1.296	   87.7020	   82.3227
   1.298	   87.7311	   82.2819
   1.300	   87.6871	   82.1770
   1.302	   87.7479	   82.1823
   1.304	   87.7572	   82.2002
   1.306	   87.7728	   82.2120
   1.308	   87.7488	   82.2523
   1.310	   87.7104	   82.3537
   1.312	   87.6468	   82.3656
   1.314	   87.6712	   82.3643
   1.316	   87.7004	   82.3338
   1.318	   87.6504	   82.2761
   1.320	   87.6018	   82.5165
   1.322	   87.7047	   82.3410
   1.324	   87.6884	   82.3368
   1.326	   87.6520	   82.4242
   1.328	   87.5579	   82.6567
   1.330	   87.5532	   82.5263
   1.332	   87.6337	   82.4792
   1.334	   87.5983	   82.3893
   1.336	   87.6090	   82.4131
   1.338	   87.6643	   82.4306
   1.340	   87.6231	   82.5152
   1.342	   87.6096	   82.4719
   1.344	   87.5863	   82.5501
   1.346	   87.5407	   82.6190
   1.348	   87.5539	   82.6139
   1.350	   87.3785	   82.7699
   1.352	   87.4920	   82.5888
   1.354	   87.5269	   82.6842
   1.356	   87.5875	   82.5953
   1.358	   87.5627	   82.5512
   1.360	   87.5120	   82.6304
   1.362	   87.4786	   82.6960
   1.364	   87.4578	   82.7099
   1.366	   87.4653	   82.6842
   1.368	   87.4516	   82.5648
   1.370	   87.3354	   82.8609
   1.372	   87.5193	   82.6399
   1.374	   87.4950	   82.6727
   1.376	   87.4572	   82.7051
   1.378	   87.4299	   82.7737
   1.380	   87.3686	   82.8506
   1.382	   87.3625	   82.8252
   1.384	   87.3821	   82.7684
   1.386	   87.3927	   82.7227
   1.388	   87.4303	   82.7423
   1.390	   87.4256	   82.7599
   1.392	   87.4197	   82.7982
   1.394	   87.3651	   82.8414
   1.396	   87.3318	   82.9141
   1.398	   87.2800	   82.9414
   1.400	   87.2974	   82.9170
   1.402	   87.3081	   82.8464
   1.404	   87.3080	   82.8212
   1.406	   87.3578	   82.8774
   1.408	   87.3017	   82.9510
   1.410	   87.3578	   82.9339
   1.412	   87.2749	   82.9671
   1.414	   87.2402	   83.0317
   1.416	   87.2285	   83.0315
   1.418	   87.2168	   82.9461
   1.420	   87.2103	   82.8876
   1.422	   87.2517	   82.9446
   1.424	   87.2654	   82.9820
   1.426	   87.2359	   83.0152
   1.428	   87.1678	   83.0842
   1.430	   87.1267	   83.1263
   1.432	   87.0734	   83.1091
   1.434	   87.0861	   83.1313
   1.436	   87.0795	   83.0681
   1.438	   87.1156	   83.0364
   1.440	   87.1920	   83.0840
   1.442	   87.0789	   83.0971
   1.444	   87.1276	   83.1589
   1.446	   87.0731	   83.1964
   1.448	   87.0049	   83.2553
   1.450	   86.9542	   83.2586
   1.452	   86.9910	   83.2455
   1.454	   87.0401	   83.1917
   1.456	   87.0319	   83.1526
   1.458	   87.0654	   83.2098
   1.460	   87.0199	   83.2116
   1.462	   86.9773	   83.2460
   1.464	   86.7692	   83.3751
   1.466	   86.8652	   83.3455
   1.468	   86.7989	   83.3460
   1.470	   86.8399	   83.3481
   1.472	   86.8626	   83.2569
   1.474	   86.8821	   83.2455
   1.476	   86.8683	   83.2615
   1.478	   86.8859	   83.2724
   1.480	   86.8564	   83.3264
   1.482	   86.7866	   83.3672
   1.484	   86.6993	   83.4034
   1.486	   86.6566	   83.4272
   1.488	   86.7118	   83.3992
   1.490	   86.7400	   83.3314
   1.492	   86.7622	   83.3201
   1.494	   86.7066	   83.4068
   1.496	   86.7770	   83.3480
   1.498	   86.7429	   83.3778
   1.500	   86.7037	   83.4233
   1.502	   86.6475	   83.4603
   1.504	   86.5676	   83.5067
   1.506	   86.5950	   83.5195
   1.508	   86.6630	   83.4292
   1.510	   86.6541	   83.3973
   1.512	   86.6506	   83.4389
   1.514	   86.6405	   83.4602
   1.516	   86.6209	   83.4525
   1.518	   86.5907	   83.5319
   1.520	   86.5426	   83.5776
   1.522	   86.4844	   83.6104
   1.524	   86.4464	   83.6211
   1.526	   86.5389	   83.5374
   1.528	   86.5176	   83.4915
   1.530	   86.5665	   83.5038
   1.532	   86.5579	   83.5381
   1.534	   86.5348	   83.5589
   1.536	   86.4684	   83.5791
   1.538	   86.4053	   83.6272
   1.540	   86.3491	   83.6670
   1.542	   86.3911	   83.6579
   1.544	   86.3945	   83.5590
   1.546	   86.4188	   83.5407
   1.548	   86.4372	   83.6047
   1.550	   86.4392	   83.6423
   1.552	   86.4108	   83.6746
   1.554	   86.3302	   83.6614
   1.556	   86.2477	   83.7307
   1.558	   86.2563	   83.7210
   1.560	   86.2601	   83.6766
   1.562	   86.3111	   83.6264
   1.564	   86.3274	   83.6886
   1.566	   86.3398	   83.7185
   1.568	   86.3062	   83.7389
   1.570	   86.2211	   83.7825
   1.572	   86.1632	   83.8223
   1.574	   86.1588	   83.7918
   1.576	   86.1873	   83.7302
   1.578	   86.2095	   83.6782
   1.580	   86.2181	   83.7581
   1.582	   86.1072	   83.8662
   1.584	   86.0922	   83.8846
   1.586	   86.1402	   83.8676
   1.588	   86.0725	   83.8675
   1.590	   85.9972	   83.8925
   1.592	   86.0143	   83.9000
   1.594	   86.0415	   83.8026
   1.596	   86.0790	   83.8069
   1.598	   85.9723	   83.9285
   1.600	   86.1105	   83.8441
   1.602	   86.0438	   83.8570
   1.604	   85.8848	   83.9847
   1.606	   85.9045	   83.9180
   1.608	   85.9062	   83.9103
   1.610	   85.9230	   83.8738
   1.612	   85.9102	   83.8478
   1.614	   85.9523	   83.8211
   1.616	   85.9517	   83.8764
   1.618	   85.9232	   83.8790
   1.620	   85.8730	   83.8821
   1.622	   85.7507	   84.0450
   1.624	   85.7373	   83.9846
   1.626	   85.7118	   83.9681
   1.628	   85.7482	   83.9312
   1.630	   85.7816	   83.8665
   1.632	   85.8220	   83.9093
   1.634	   85.7939	   83.9334
   1.636	   85.8016	   83.9350
   1.638	   85.7285	   83.9537
